chargeback_id,transaction_id,chargeback_date,reason_code,chargeback_amount_inr,chargeback_status,recovery_amount_inr,merchant_response_days
18137,427789,2026-05-08,Product Not Received,164.35,Won,105.83,22
18138,1322276,2025-02-04,Duplicate,2195.99,Partially Recovered,904.1,7
18139,458209,2026-01-06,Duplicate,825.91,Lost,56.72,24
18140,112046,2024-08-31,Product Not Received,14513.38,Won,907.24,15
18141,1128398,2024-09-05,Fraud,673.45,Won,79.51,3
18142,690705,2025-03-08,Fraud,471.58,Won,305.86,24
18143,1164504,2025-07-18,Fraud,1715.89,Partially Recovered,151.16,4
18144,1347704,2024-12-06,Duplicate,304.92,Partially Recovered,251.41,25
18145,1281553,2026-03-05,Product Not as Described,173.67,Open,145.62,25
18146,840004,2025-12-27,Product Not as Described,1508.13,Partially Recovered,904.97,22
18147,344695,2025-10-07,Fraud,1519.98,Won,401.14,13
18148,978477,2025-12-06,Fraud,2448.4,Partially Recovered,873.32,8
18149,19930,2025-05-13,Processing Error,2969.83,Won,1430.66,19
18150,968621,2024-08-20,Product Not as Described,169.24,Lost,37.94,16
18151,281992,2026-07-29,Product Not Received,1126.44,Lost,665.09,13
18152,271727,2026-05-16,Product Not Received,919.35,Won,660.87,22
18153,1141034,2025-07-24,Product Not as Described,730.45,Won,515.61,3
18154,1320330,2025-05-29,Product Not Received,751.73,Partially Recovered,54.59,4
18155,909706,2024-08-30,Fraud,576.36,Lost,51.58,9
18156,1491877,2026-03-17,Product Not as Described,379.66,Partially Recovered,227.28,15
18157,1094853,2026-05-02,Fraud,412.3,Partially Recovered,222.78,2
18158,179881,2025-06-19,Fraud,319.06,Won,105.89,2
18159,201001,2026-09-20,Processing Error,681.19,Open,555.33,13
18160,1030809,2026-01-20,Fraud,70.37,Won,28.21,1
18161,1256007,2024-10-03,Product Not Received,7599.69,Lost,2314.72,10
18162,1033119,2026-03-09,Fraud,551.96,Lost,64.77,29
18163,250731,2025-08-10,Fraud,327.89,Partially Recovered,213.8,4
18164,1415655,2025-12-15,Product Not Received,356.4,Won,123.96,3
18165,484205,2025-09-21,Fraud,945.4,Lost,653.61,2
18166,26161,2025-07-09,Fraud,4344.11,Won,633.85,8
18167,1299239,2026-02-17,Duplicate,4205.92,Won,1875.43,5
18168,99621,2026-04-20,Duplicate,1814.04,Open,532.33,6
18169,628125,2025-10-22,Product Not Received,1047.79,Won,309.2,23
18170,252732,2025-06-09,Fraud,319.99,Partially Recovered,229.1,19
18171,51420,2026-03-24,Duplicate,226.98,Won,12.06,26
18172,318297,2025-03-06,Fraud,2257.75,Won,1375.94,24
18173,460434,2024-01-02,Fraud,22488.11,Won,7718.48,13
18174,770930,2024-03-29,Processing Error,714.12,Won,60.31,27
18175,684780,2025-12-26,Duplicate,79.31,Won,43.99,4
18176,1492346,2025-05-12,Fraud,208.67,Partially Recovered,84.7,14
18177,946327,2025-07-10,Product Not Received,1075.41,Lost,56.39,12
18178,623011,2025-07-20,Product Not as Described,946.46,Won,661.06,29
18179,1248273,2023-04-28,Product Not Received,535.26,Won,89.53,23
18180,761851,2026-01-24,Product Not as Described,461.3,Won,1.74,20
18181,954153,2025-02-18,Product Not as Described,2741.96,Lost,1901.67,1
18182,476444,2025-05-16,Fraud,132.82,Open,72.9,12
18183,692991,2025-12-29,Product Not Received,1808.48,Won,1157.07,24
18184,1259267,2025-02-15,Product Not Received,4890.65,Lost,3498.1,13
18185,58870,2026-06-08,Processing Error,892.29,Partially Recovered,724.36,25
18186,1205383,2026-03-15,Processing Error,567.23,Partially Recovered,10.65,20
18187,592621,2026-01-22,Duplicate,476.62,Partially Recovered,172.73,12
18188,1400619,2026-02-23,Fraud,1824.34,Partially Recovered,1267.32,9
18189,971884,2023-08-19,Product Not Received,2512.24,Lost,941.47,20
18190,1022700,2026-01-16,Duplicate,285.54,Won,241.76,20
18191,600042,2025-05-06,Processing Error,297.46,Won,62.5,18
18192,1266429,2025-12-03,Fraud,324.78,Won,191.57,26
18193,1345140,2026-02-18,Duplicate,3297.88,Partially Recovered,70.45,9
18194,62290,2025-12-22,Processing Error,822.11,Open,357.91,8
18195,783263,2025-12-25,Processing Error,64.76,Lost,27.81,19
18196,672740,2025-10-25,Fraud,1224.22,Won,148.24,1
18197,289710,2024-10-25,Processing Error,2848.02,Won,2.64,6
18198,692866,2026-07-10,Duplicate,1225.57,Partially Recovered,319.17,7
18199,1462719,2025-12-06,Fraud,164.71,Partially Recovered,130.87,5
18200,991511,2025-07-03,Product Not Received,1251.58,Lost,554.23,16
18201,1469615,2025-09-06,Processing Error,281.69,Lost,44.54,13
18202,1291778,2025-05-03,Processing Error,168.65,Partially Recovered,22.65,28
18203,1358824,2026-07-28,Product Not as Described,18501.5,Lost,3567.49,7
18204,353484,2024-07-06,Product Not as Described,257.46,Partially Recovered,210.93,22
18205,463611,2025-11-21,Fraud,283.4,Won,176.76,23
18206,854936,2024-11-18,Product Not as Described,3583.99,Won,889.72,26
18207,294556,2025-09-01,Processing Error,701.02,Partially Recovered,552.28,23
18208,704685,2025-12-28,Processing Error,218.23,Won,2.01,18
18209,149123,2025-12-21,Fraud,770.78,Partially Recovered,481.35,6
18210,125896,2025-11-20,Duplicate,2095.06,Partially Recovered,1554.32,17
18211,519447,2025-10-12,Processing Error,217.97,Partially Recovered,39.72,3
18212,1291692,2026-02-27,Processing Error,1116.68,Partially Recovered,697.85,23
18213,1497018,2025-10-02,Processing Error,2105.29,Won,570.05,15
18214,313110,2025-07-11,Processing Error,2489.64,Won,585.41,29
18215,1341203,2024-11-22,Fraud,332.43,Partially Recovered,164.55,8
18216,1462842,2025-12-05,Product Not as Described,4685.31,Partially Recovered,748.54,15
18217,641452,2025-11-27,Fraud,1448.04,Won,600.69,23
18218,56494,2026-02-17,Fraud,6203.42,Lost,4769.81,18
18219,256966,2025-06-01,Fraud,155.05,Won,7.82,30
18220,91381,2026-07-01,Fraud,1097.86,Lost,916.01,9
18221,113623,2025-11-17,Product Not Received,746.4,Won,619.99,6
18222,1319620,2026-03-17,Fraud,4771.69,Partially Recovered,1868.88,5
18223,110770,2026-04-02,Processing Error,698.58,Won,416.83,10
18224,1046905,2026-02-03,Product Not as Described,680.26,Won,40.71,12
18225,23265,2025-04-12,Fraud,458.49,Won,277.82,3
18226,197530,2024-07-20,Fraud,7481.96,Partially Recovered,4570.39,8
18227,1422279,2026-01-11,Product Not as Described,1091.33,Partially Recovered,840.1,22
18228,196535,2024-12-09,Product Not Received,617.01,Open,290.81,16
18229,1221123,2025-07-26,Fraud,2088.82,Partially Recovered,672.38,12
18230,71388,2025-10-02,Fraud,441.08,Partially Recovered,81.35,11
18231,339452,2025-09-13,Fraud,252.16,Partially Recovered,133.51,6
18232,499217,2026-02-12,Product Not Received,6741.9,Partially Recovered,2207.54,2
18233,102652,2025-10-09,Fraud,159.45,Won,110.55,27
18234,696110,2025-01-29,Duplicate,362.84,Won,50.81,25
18235,1001526,2024-03-04,Processing Error,581.09,Partially Recovered,249.28,12
18236,211694,2025-04-02,Product Not as Described,83.79,Partially Recovered,29.94,7
18237,1029402,2026-03-13,Duplicate,3764.07,Won,856.55,23
18238,212152,2025-07-08,Processing Error,1912.3,Partially Recovered,1306.79,16
18239,1359929,2025-08-13,Product Not as Described,642.83,Partially Recovered,381.27,8
18240,1166912,2025-12-05,Fraud,2535.73,Partially Recovered,1043.08,9
18241,571404,2025-09-14,Fraud,702.8,Partially Recovered,309.55,22
18242,643449,2024-11-05,Duplicate,419.9,Lost,234.28,22
18243,834512,2025-10-18,Product Not Received,902.94,Won,724.95,21
18244,965791,2025-07-25,Product Not as Described,352.04,Won,138.6,10
18245,812287,2025-02-26,Processing Error,300.21,Won,93.27,1
18246,323719,2025-07-04,Product Not as Described,729.47,Lost,488.7,7
18247,878073,2026-03-07,Fraud,796.22,Won,52.12,27
18248,685441,2024-10-28,Product Not as Described,53.2,Partially Recovered,29.16,10
18249,923283,2026-07-17,Product Not as Described,834.54,Lost,304.8,2
18250,408551,2024-07-03,Duplicate,758.78,Won,265.29,21
18251,1008446,2026-05-08,Fraud,179.76,Lost,43.87,9
18252,1242250,2025-12-15,Product Not Received,5930.67,Open,378.53,15
18253,788707,2025-12-06,Processing Error,767.58,Lost,374.91,28
18254,1117506,2025-03-15,Product Not as Described,1269.04,Open,723.97,21
18255,1347937,2025-07-27,Product Not as Described,2171.43,Lost,1083.01,11
18256,802069,2026-04-12,Processing Error,237.8,Partially Recovered,174.7,16
18257,462790,2026-03-07,Processing Error,531.95,Lost,166.01,20
18258,863699,2024-06-16,Product Not Received,4358.26,Won,870.43,4
18259,385445,2025-09-12,Product Not Received,994.09,Partially Recovered,10.21,25
18260,694476,2026-01-27,Duplicate,236.94,Lost,186.84,27
18261,1417644,2026-04-02,Duplicate,11570.27,Partially Recovered,7864.54,26
18262,1155374,2025-03-24,Fraud,714.91,Partially Recovered,361.65,22
18263,1261866,2025-07-14,Fraud,389.19,Partially Recovered,164.0,29
18264,57058,2025-09-22,Fraud,2246.6,Open,325.13,10
18265,281328,2024-08-28,Product Not as Described,6581.39,Partially Recovered,5276.82,5
18266,796327,2026-03-02,Product Not as Described,1683.13,Lost,491.03,23
18267,329578,2023-08-09,Fraud,4228.67,Lost,3442.14,20
18268,437809,2026-02-19,Product Not as Described,1126.98,Won,923.71,7
18269,978944,2026-04-09,Processing Error,974.34,Lost,37.98,26
18270,1137177,2025-09-29,Product Not as Described,487.48,Lost,374.58,2
18271,830255,2025-01-28,Duplicate,2944.35,Partially Recovered,708.34,21
18272,1309600,2026-03-13,Product Not Received,242.31,Partially Recovered,108.81,14
18273,730388,2025-08-31,Duplicate,2474.17,Won,29.67,27
18274,133612,2026-11-13,Product Not as Described,169.78,Partially Recovered,50.19,15
18275,616029,2026-11-01,Fraud,8284.73,Won,4356.76,28
18276,677183,2026-01-15,Product Not as Described,444.26,Won,318.54,9
18277,73477,2026-01-01,Duplicate,6148.08,Lost,4097.21,26
18278,1444413,2026-01-12,Product Not as Described,924.59,Lost,695.77,15
18279,265259,2025-10-09,Processing Error,259.08,Won,25.47,8
18280,75918,2025-09-21,Product Not Received,763.69,Won,558.38,6
18281,81356,2024-11-05,Product Not as Described,266.8,Partially Recovered,183.48,8
18282,1232226,2024-10-12,Duplicate,1594.15,Won,363.59,24
18283,162045,2026-02-28,Product Not Received,449.29,Open,208.48,20
18284,1127367,2026-03-16,Fraud,1827.19,Partially Recovered,1005.04,4
18285,1345665,2026-08-16,Duplicate,1975.41,Won,131.09,4
18286,1151551,2023-08-09,Product Not as Described,17550.64,Won,4563.39,21
18287,715234,2024-11-24,Product Not as Described,1400.12,Lost,257.19,16
18288,446486,2025-10-06,Processing Error,22038.02,Won,17651.67,20
18289,1497434,2024-04-19,Product Not Received,619.36,Lost,315.04,23
18290,842216,2026-02-12,Product Not Received,726.65,Won,582.63,7
18291,1392104,2026-01-11,Product Not Received,3478.84,Won,1585.64,28
18292,305965,2024-12-08,Product Not Received,3195.4,Partially Recovered,1453.71,5
18293,538511,2026-05-02,Product Not Received,1494.6,Lost,542.11,9
18294,1376364,2026-03-05,Duplicate,554.05,Won,237.09,21
18295,1340190,2025-08-08,Processing Error,1283.91,Partially Recovered,133.12,13
18296,1140797,2026-01-17,Duplicate,3766.89,Lost,724.68,21
18297,684014,2025-12-20,Duplicate,659.56,Won,241.27,12
18298,1491863,2026-03-02,Product Not Received,429.94,Lost,262.41,26
18299,1308876,2025-01-31,Product Not as Described,77.72,Open,50.32,26
18300,40268,2024-08-11,Processing Error,1517.35,Lost,178.81,29
18301,735135,2026-01-30,Fraud,699.76,Won,566.84,4
18302,822140,2025-11-19,Fraud,417.52,Won,334.67,22
18303,1384216,2025-05-02,Fraud,214.7,Lost,124.79,11
18304,183948,2026-06-12,Duplicate,636.1,Won,406.95,4
18305,315893,2025-03-28,Product Not as Described,374.37,Partially Recovered,98.92,19
18306,1297066,2025-02-12,Duplicate,2046.22,Partially Recovered,1133.22,8
18307,813307,2025-02-09,Product Not as Described,293.42,Lost,184.32,23
18308,410033,2024-05-31,Product Not Received,9372.43,Lost,5585.01,27
18309,687084,2026-02-18,Fraud,163.85,Lost,93.67,3
18310,713964,2026-09-30,Product Not Received,303.86,Partially Recovered,181.16,20
18311,944769,2025-09-04,Product Not as Described,8003.59,Won,2361.37,9
18312,711798,2025-03-20,Fraud,1138.02,Lost,411.96,3
18313,1490360,2026-02-22,Product Not Received,677.77,Won,53.8,9
18314,133450,2027-02-10,Processing Error,642.79,Won,177.26,3
18315,573838,2026-02-24,Fraud,1031.47,Partially Recovered,745.64,14
18316,728615,2026-03-12,Processing Error,3904.18,Open,3242.87,8
18317,1340153,2025-10-12,Fraud,740.72,Partially Recovered,523.03,3
18318,959457,2026-01-30,Product Not as Described,1315.75,Won,313.23,18
18319,810705,2025-05-11,Fraud,537.64,Won,130.31,21
18320,532393,2023-12-02,Product Not Received,1585.17,Partially Recovered,223.59,26
18321,1234609,2024-09-04,Product Not as Described,1516.44,Open,1000.57,16
18322,1485685,2024-11-19,Processing Error,579.4,Won,6.6,30
18323,677538,2026-01-11,Duplicate,4469.68,Open,3538.21,19
18324,1358795,2024-08-21,Processing Error,13285.42,Won,477.19,1
18325,1081470,2025-06-23,Product Not as Described,284.11,Won,147.09,19
18326,762004,2026-01-02,Product Not as Described,869.21,Lost,99.02,30
18327,814856,2026-01-09,Fraud,710.51,Partially Recovered,328.93,1
18328,1107241,2025-11-10,Fraud,90.71,Open,51.55,21
18329,847402,2025-05-30,Duplicate,317.62,Won,22.41,5
18330,1173598,2025-05-25,Fraud,3069.22,Partially Recovered,122.98,20
18331,1326822,2026-06-24,Product Not as Described,1729.21,Open,704.92,3
18332,945589,2025-03-10,Processing Error,221.91,Open,74.76,18
18333,1039412,2024-10-06,Fraud,604.52,Won,123.04,21
18334,908779,2026-01-06,Product Not Received,1809.97,Won,690.39,17
18335,589259,2025-07-23,Fraud,386.63,Won,136.63,15
18336,1081211,2026-02-27,Fraud,303.69,Lost,32.38,1
18337,37524,2026-02-15,Product Not Received,1955.25,Lost,1318.64,13
18338,966844,2025-08-20,Fraud,1575.5,Partially Recovered,732.3,3
18339,366586,2026-03-30,Processing Error,7327.53,Partially Recovered,3693.18,25
18340,497085,2026-01-29,Product Not as Described,4630.91,Lost,1018.12,10
18341,318132,2026-05-08,Fraud,153.67,Lost,16.28,4
18342,545378,2025-09-24,Duplicate,6148.43,Partially Recovered,4158.34,8
18343,828104,2026-04-28,Product Not as Described,58.75,Partially Recovered,26.16,16
18344,1141346,2025-02-26,Fraud,453.28,Partially Recovered,28.92,4
18345,312928,2025-03-17,Duplicate,1238.85,Partially Recovered,13.13,8
18346,1430585,2026-01-10,Product Not Received,120.16,Open,71.86,2
18347,699559,2024-02-18,Product Not Received,2231.28,Partially Recovered,1749.61,6
18348,174348,2026-11-03,Fraud,1898.37,Won,1358.06,17
18349,1236313,2025-05-02,Product Not Received,822.94,Partially Recovered,121.3,19
18350,669392,2025-11-03,Fraud,1420.07,Won,336.72,19
18351,1374506,2025-11-01,Processing Error,1672.21,Won,1183.26,5
18352,475233,2025-04-21,Product Not Received,1592.75,Won,564.99,16
18353,306504,2025-12-18,Processing Error,518.82,Won,377.99,28
18354,390591,2025-12-20,Duplicate,1814.78,Lost,779.81,13
18355,1159824,2026-02-28,Duplicate,13551.86,Lost,9286.01,3
18356,462654,2026-05-02,Product Not Received,1249.54,Partially Recovered,442.11,23
18357,599155,2024-05-10,Product Not Received,476.27,Lost,303.08,27
18358,225772,2026-11-03,Fraud,800.09,Open,55.48,11
18359,1196645,2025-12-10,Product Not Received,231.54,Partially Recovered,155.03,18
18360,989846,2026-02-04,Product Not as Described,3754.92,Partially Recovered,466.25,12
18361,855042,2026-01-29,Duplicate,1062.39,Lost,212.57,16
18362,1053796,2026-01-05,Product Not Received,1240.47,Open,647.56,5
18363,1459172,2024-09-14,Product Not as Described,228.11,Partially Recovered,21.03,14
18364,1319458,2024-04-21,Product Not as Described,5752.37,Partially Recovered,4348.19,5
18365,44675,2025-09-18,Duplicate,689.16,Partially Recovered,340.98,29
18366,281514,2026-02-03,Product Not as Described,841.99,Partially Recovered,110.18,5
18367,982341,2024-02-16,Product Not Received,1746.2,Won,1251.93,30
18368,318444,2026-08-26,Product Not as Described,586.28,Lost,286.34,15
18369,1129151,2025-11-14,Fraud,611.63,Lost,81.66,11
18370,304481,2024-11-24,Fraud,162.37,Partially Recovered,16.97,24
18371,1008996,2024-07-29,Fraud,717.35,Won,586.37,21
18372,280348,2026-02-03,Product Not Received,118.89,Won,23.74,23
18373,345313,2025-03-07,Product Not as Described,656.81,Open,61.85,5
18374,1494679,2024-10-29,Product Not Received,101.87,Lost,14.91,20
18375,664085,2026-01-26,Processing Error,3150.42,Won,2028.01,18
18376,73981,2026-01-28,Processing Error,459.45,Lost,39.4,7
18377,242350,2025-09-15,Duplicate,988.65,Lost,643.01,29
18378,334161,2026-01-14,Product Not Received,1257.08,Partially Recovered,1028.4,5
18379,200300,2024-10-07,Processing Error,1258.78,Won,1033.8,13
18380,1247134,2025-02-26,Fraud,5715.85,Partially Recovered,3278.91,22
18381,538308,2026-05-17,Fraud,989.2,Won,738.28,24
18382,125403,2026-01-10,Fraud,282.5,Won,42.8,4
18383,1236818,2024-10-07,Product Not Received,2773.37,Open,1545.54,24
18384,1400893,2025-12-05,Fraud,2345.35,Won,1547.29,24
18385,705872,2025-12-04,Processing Error,1572.73,Lost,940.39,23
18386,847276,2025-07-17,Processing Error,1588.15,Lost,888.26,3
18387,166041,2025-01-10,Fraud,788.69,Won,501.7,6
18388,1270520,2024-09-07,Duplicate,5917.45,Lost,2536.43,1
18389,182960,2025-12-18,Processing Error,865.2,Won,217.2,22
18390,638761,2026-06-16,Product Not as Described,11484.04,Lost,772.08,21
18391,1060139,2026-01-21,Product Not as Described,985.9,Partially Recovered,452.12,23
18392,836932,2025-09-22,Fraud,1809.84,Won,402.86,22
18393,1249062,2026-01-29,Product Not Received,1736.36,Partially Recovered,20.66,24
18394,1116382,2024-07-06,Processing Error,735.47,Won,418.57,4
18395,1203143,2025-09-12,Product Not as Described,332.26,Lost,179.38,26
18396,1481394,2025-12-14,Product Not as Described,555.14,Won,430.76,3
18397,423777,2025-12-21,Product Not Received,1170.78,Lost,968.02,14
18398,1494702,2026-02-24,Product Not as Described,3763.65,Open,381.73,29
18399,748413,2025-03-02,Fraud,625.18,Partially Recovered,42.64,27
18400,453802,2025-12-29,Fraud,828.78,Partially Recovered,617.47,7
18401,1188732,2025-10-14,Processing Error,1065.93,Won,796.28,19
18402,1469087,2025-03-20,Product Not as Described,1366.74,Partially Recovered,941.01,20
18403,458280,2025-06-04,Duplicate,269.12,Open,180.06,25
18404,1131205,2025-10-21,Fraud,711.1,Lost,492.13,28
18405,40789,2024-12-06,Fraud,1189.05,Partially Recovered,794.33,19
18406,294373,2025-02-15,Duplicate,1216.45,Lost,479.0,3
18407,725988,2026-01-12,Product Not Received,22652.39,Won,11922.99,2
18408,1762,2025-02-11,Product Not Received,779.97,Lost,19.82,24
18409,1486177,2026-04-04,Fraud,135.43,Lost,54.55,27
18410,921417,2024-07-30,Product Not as Described,42.61,Open,21.51,17
18411,549838,2026-01-16,Duplicate,1026.34,Lost,849.42,9
18412,247278,2024-08-12,Duplicate,404.89,Lost,77.99,18
18413,1166281,2025-05-26,Fraud,1811.05,Won,67.72,29
18414,330077,2025-08-16,Processing Error,17925.92,Won,3077.27,26
18415,245180,2025-11-10,Fraud,17338.07,Lost,7447.9,12
18416,814322,2026-02-17,Product Not as Described,1877.38,Partially Recovered,1500.36,28
18417,129306,2024-02-22,Processing Error,1113.5,Partially Recovered,396.8,25
18418,625,2026-02-11,Product Not as Described,86.54,Partially Recovered,71.98,25
18419,1113571,2025-12-04,Processing Error,222.08,Won,86.51,4
18420,413600,2024-11-14,Processing Error,4607.52,Lost,244.25,5
18421,690352,2026-01-27,Product Not Received,6046.08,Partially Recovered,3355.48,14
18422,302426,2027-01-24,Duplicate,368.78,Won,198.66,5
18423,1222314,2025-04-15,Product Not as Described,326.48,Won,24.55,16
18424,17759,2024-05-26,Product Not as Described,721.88,Open,161.79,19
18425,1327163,2026-02-06,Fraud,1154.92,Partially Recovered,148.52,12
18426,576427,2025-10-13,Product Not Received,789.07,Won,595.03,24
18427,858261,2025-10-23,Fraud,22224.63,Lost,10308.22,4
18428,1149133,2024-08-08,Fraud,440.03,Partially Recovered,134.64,6
18429,788709,2025-09-28,Product Not Received,98.58,Lost,18.17,2
18430,343836,2025-10-13,Fraud,2667.75,Won,601.69,13
18431,333263,2026-09-14,Fraud,1048.18,Lost,386.33,14
18432,1146241,2025-11-15,Fraud,463.85,Partially Recovered,259.44,9
18433,1096005,2025-08-10,Fraud,524.61,Partially Recovered,358.35,15
18434,1146505,2025-06-08,Fraud,319.38,Partially Recovered,123.27,30
18435,928908,2026-02-13,Fraud,109.69,Lost,44.86,10
18436,1242204,2026-01-08,Fraud,2413.97,Open,639.08,20
18437,1496304,2026-02-06,Product Not Received,37.24,Partially Recovered,19.99,21
18438,626231,2025-01-30,Fraud,2440.79,Won,1467.32,9
18439,829124,2025-07-07,Fraud,256.98,Lost,51.58,19
18440,362866,2025-10-06,Fraud,166.81,Partially Recovered,6.9,5
18441,1447708,2026-03-20,Fraud,2504.88,Open,246.19,4
18442,509881,2026-03-24,Fraud,687.34,Won,479.73,22
18443,1433196,2025-10-10,Fraud,440.15,Won,366.09,18
18444,564901,2025-07-03,Fraud,605.81,Lost,418.29,23
18445,1005127,2026-01-05,Product Not as Described,2865.68,Won,1936.19,3
18446,1041606,2026-01-27,Fraud,2115.53,Won,122.96,18
18447,724760,2025-11-04,Product Not as Described,421.13,Open,168.99,6
18448,928795,2025-05-12,Product Not Received,4193.62,Partially Recovered,1592.12,4
18449,782639,2026-02-26,Product Not as Described,11625.82,Lost,2274.8,5
18450,606694,2026-02-28,Fraud,469.37,Open,345.46,29
18451,1024783,2025-04-26,Fraud,2125.35,Won,534.76,12
18452,685065,2025-02-24,Product Not Received,498.55,Partially Recovered,286.09,30
18453,1322129,2023-09-24,Fraud,190.87,Partially Recovered,16.39,2
18454,1469784,2025-04-20,Product Not as Described,1353.3,Won,237.38,10
18455,520402,2026-03-08,Product Not as Described,1745.53,Partially Recovered,1010.46,17
18456,334897,2023-06-27,Fraud,807.08,Partially Recovered,142.22,5
18457,906378,2025-04-16,Processing Error,1434.81,Lost,162.06,4
18458,1410081,2025-11-19,Product Not as Described,2854.13,Lost,118.38,18
18459,435374,2025-07-31,Fraud,3657.23,Won,2480.89,23
18460,704480,2025-04-15,Fraud,1646.85,Partially Recovered,1066.88,28
18461,579029,2026-01-03,Processing Error,1167.29,Lost,650.91,1
18462,838155,2026-01-14,Fraud,10719.27,Lost,6625.79,5
18463,930787,2025-11-28,Product Not Received,1017.47,Won,588.68,22
18464,589287,2025-12-16,Fraud,1320.48,Won,836.6,15
18465,1124397,2025-11-02,Fraud,677.12,Lost,534.51,9
18466,496134,2026-03-17,Fraud,629.25,Open,325.98,23
18467,720967,2025-12-20,Processing Error,4959.92,Lost,2915.21,13
18468,677169,2027-01-23,Fraud,3253.53,Partially Recovered,2617.2,12
18469,459276,2026-09-04,Fraud,228.05,Partially Recovered,192.47,8
18470,273871,2026-01-01,Product Not Received,1277.18,Partially Recovered,809.87,21
18471,1185048,2025-10-21,Product Not as Described,568.56,Open,331.27,7
18472,1167546,2026-01-02,Duplicate,978.31,Partially Recovered,661.41,7
18473,221830,2025-04-21,Fraud,861.17,Partially Recovered,195.85,20
18474,1173672,2025-04-15,Processing Error,202.04,Partially Recovered,19.43,19
18475,704770,2025-12-03,Fraud,3860.05,Partially Recovered,2862.49,25
18476,1496928,2025-08-18,Product Not Received,411.28,Partially Recovered,19.05,10
18477,786259,2025-07-18,Processing Error,950.56,Partially Recovered,99.24,25
18478,947174,2025-12-12,Product Not Received,1258.46,Open,993.69,20
18479,704645,2026-03-24,Fraud,350.23,Won,111.34,23
18480,306969,2025-10-13,Processing Error,256.2,Won,128.62,29
18481,636965,2025-04-27,Product Not Received,1128.44,Won,851.91,24
18482,560616,2025-08-30,Fraud,443.8,Partially Recovered,277.31,22
18483,483961,2026-01-29,Fraud,527.23,Lost,12.44,4
18484,335958,2025-12-26,Fraud,708.05,Won,242.03,25
18485,560323,2025-09-07,Fraud,682.08,Lost,332.17,19
18486,1127867,2026-02-09,Fraud,326.83,Won,175.36,20
18487,1054545,2025-02-11,Product Not as Described,2348.14,Lost,1930.48,20
18488,720527,2026-03-19,Processing Error,809.24,Open,37.73,16
18489,120580,2026-03-13,Fraud,487.67,Lost,108.48,23
18490,604844,2025-08-08,Product Not as Described,630.58,Lost,276.22,4
18491,1416200,2025-10-14,Product Not Received,562.52,Lost,381.91,27
18492,823389,2026-08-20,Duplicate,293.8,Open,161.32,29
18493,76397,2025-03-02,Fraud,346.96,Partially Recovered,54.88,28
18494,1241634,2024-02-05,Fraud,493.33,Lost,392.79,19
18495,325115,2026-01-16,Product Not Received,127.84,Won,30.12,1
18496,482150,2024-08-16,Product Not Received,1062.35,Won,464.69,9
18497,1164039,2026-02-08,Processing Error,4554.21,Partially Recovered,82.9,12
18498,88349,2025-06-27,Processing Error,2735.91,Partially Recovered,589.62,1
18499,814907,2025-05-27,Processing Error,861.85,Partially Recovered,450.87,17
18500,935860,2026-01-28,Fraud,172.85,Won,0.32,14
18501,1153782,2025-10-30,Fraud,1161.49,Won,729.57,20
18502,1269568,2026-11-07,Processing Error,2037.11,Lost,999.04,17
18503,945932,2025-12-11,Duplicate,665.48,Won,322.34,23
18504,713255,2025-07-19,Fraud,511.89,Won,93.03,20
18505,1375118,2025-03-16,Duplicate,5572.17,Partially Recovered,2690.28,7
18506,1055804,2026-01-18,Product Not Received,799.62,Lost,621.66,2
18507,921696,2025-12-19,Duplicate,236.08,Won,178.51,7
18508,1331263,2026-07-27,Product Not Received,727.78,Open,424.23,9
18509,505378,2023-12-15,Fraud,3216.52,Won,227.52,10
18510,998186,2025-10-17,Fraud,510.74,Partially Recovered,429.94,15
18511,314298,2025-12-28,Processing Error,1572.32,Partially Recovered,871.49,29
18512,995412,2025-04-30,Duplicate,42.98,Lost,33.05,16
18513,834419,2023-04-24,Product Not as Described,183.0,Won,1.84,16
18514,654652,2026-07-09,Fraud,1058.32,Lost,344.82,11
18515,521234,2025-10-22,Product Not Received,183.7,Lost,119.6,20
18516,1382261,2026-02-23,Product Not Received,99.3,Lost,83.49,13
18517,959093,2026-01-03,Duplicate,2207.81,Won,1118.15,23
18518,956984,2026-06-10,Product Not as Described,2913.57,Won,791.55,1
18519,1141473,2025-08-03,Duplicate,2421.96,Won,1278.97,22
18520,346393,2025-07-11,Duplicate,5535.43,Partially Recovered,2637.94,23
18521,860392,2026-01-25,Product Not as Described,396.73,Lost,45.11,23
18522,1198127,2026-01-21,Processing Error,5812.2,Partially Recovered,2881.26,18
18523,215306,2026-03-03,Fraud,911.83,Won,234.18,22
18524,908143,2026-01-13,Fraud,3445.2,Won,459.22,13
18525,1080074,2025-10-15,Processing Error,73.68,Lost,11.77,20
18526,353408,2026-03-02,Fraud,739.49,Partially Recovered,331.61,9
18527,167985,2025-12-05,Fraud,159.13,Won,18.7,28
18528,653225,2025-07-08,Fraud,2760.63,Won,1471.32,17
18529,1197834,2025-12-24,Processing Error,208.2,Lost,73.17,4
18530,119135,2025-09-17,Product Not as Described,4147.18,Lost,2917.79,22
18531,196600,2025-05-04,Fraud,896.75,Won,1.88,23
18532,478247,2024-05-17,Product Not Received,432.11,Lost,74.73,12
18533,1200878,2026-02-03,Processing Error,2122.13,Won,1558.98,4
18534,1365565,2026-01-10,Duplicate,687.69,Open,513.04,27
