merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_tier,onboarding_date,risk_rating,settlement_cycle
27764,Merchant_27764,Utilities,Indore,Madhya Pradesh,Enterprise,2023-07-09,Medium,T+2
27765,Merchant_27765,Education,Chennai,Tamil Nadu,Mid-Market,2022-03-20,High,T+2
27766,Merchant_27766,Entertainment,Delhi,Delhi,Enterprise,2024-11-20,Low,T+3
27767,Merchant_27767,Electronics,Delhi,Delhi,Mid-Market,2024-07-20,Low,T+2
27768,Merchant_27768,Electronics,Chennai,Tamil Nadu,SMB,2023-10-15,Low,T+2
27769,Merchant_27769,Healthcare,Bengaluru,Karnataka,SMB,2025-06-18,Low,T+2
27770,Merchant_27770,Travel,Jaipur,Rajasthan,Mid-Market,2025-05-05,Low,T+3
27771,Merchant_27771,Entertainment,Lucknow,Uttar Pradesh,SMB,2024-05-17,Low,T+2
27772,Merchant_27772,Entertainment,Ahmedabad,Gujarat,SMB,2025-09-24,Medium,T+2
27773,Merchant_27773,Grocery,Indore,Madhya Pradesh,Mid-Market,2022-04-12,Medium,T+1
27774,Merchant_27774,Education,Surat,Gujarat,SMB,2023-06-21,Medium,T+1
27775,Merchant_27775,Electronics,Hyderabad,Telangana,Mid-Market,2022-02-10,Low,T+1
27776,Merchant_27776,Healthcare,Jaipur,Rajasthan,Enterprise,2023-11-22,Medium,T+2
27777,Merchant_27777,Dining,Lucknow,Uttar Pradesh,SMB,2024-09-24,Low,T+1
27778,Merchant_27778,Utilities,Pune,Maharashtra,SMB,2024-09-14,Medium,T+2
27779,Merchant_27779,Dining,Ahmedabad,Gujarat,SMB,2023-02-08,Low,T+2
27780,Merchant_27780,Travel,Jaipur,Rajasthan,SMB,2024-04-04,Medium,T+2
27781,Merchant_27781,Entertainment,Ahmedabad,Gujarat,Mid-Market,2024-08-25,Medium,T+1
27782,Merchant_27782,E-commerce,Mumbai,Maharashtra,Mid-Market,2022-10-15,Medium,T+1
27783,Merchant_27783,Entertainment,Indore,Madhya Pradesh,SMB,2025-06-13,Low,T+2
27784,Merchant_27784,Education,Hyderabad,Telangana,SMB,2024-12-22,Medium,T+2
27785,Merchant_27785,E-commerce,Chennai,Tamil Nadu,Enterprise,2023-01-02,Low,T+1
27786,Merchant_27786,Education,Kolkata,West Bengal,Mid-Market,2025-02-08,Low,T+3
27787,Merchant_27787,Grocery,Mumbai,Maharashtra,Mid-Market,2022-02-26,High,T+1
27788,Merchant_27788,Fashion,Pune,Maharashtra,SMB,2022-02-12,Low,T+2
27789,Merchant_27789,Electronics,Lucknow,Uttar Pradesh,Mid-Market,2024-11-30,High,T+2
27790,Merchant_27790,Grocery,Kolkata,West Bengal,Mid-Market,2025-06-24,Medium,T+2
27791,Merchant_27791,Grocery,Kolkata,West Bengal,SMB,2025-07-14,Low,T+1
27792,Merchant_27792,Entertainment,Hyderabad,Telangana,SMB,2023-07-13,Low,T+1
27793,Merchant_27793,Fashion,Mumbai,Maharashtra,Enterprise,2023-03-13,Low,T+1
27794,Merchant_27794,Healthcare,Indore,Madhya Pradesh,SMB,2023-11-30,Medium,T+1
27795,Merchant_27795,Education,Bengaluru,Karnataka,Mid-Market,2022-03-28,Low,T+2
27796,Merchant_27796,Electronics,Pune,Maharashtra,SMB,2022-09-08,Low,T+2
27797,Merchant_27797,Fashion,Chennai,Tamil Nadu,SMB,2025-11-28,Low,T+2
27798,Merchant_27798,Entertainment,Indore,Madhya Pradesh,Mid-Market,2023-09-20,Low,T+2
27799,Merchant_27799,Healthcare,Lucknow,Uttar Pradesh,Mid-Market,2022-01-15,Medium,T+3
27800,Merchant_27800,Education,Lucknow,Uttar Pradesh,SMB,2023-09-20,Low,T+3
27801,Merchant_27801,Entertainment,Jaipur,Rajasthan,SMB,2024-06-29,Medium,T+2
27802,Merchant_27802,Travel,Kolkata,West Bengal,SMB,2022-07-01,Low,T+2
27803,Merchant_27803,Travel,Chennai,Tamil Nadu,Enterprise,2024-05-04,Low,T+1
27804,Merchant_27804,Healthcare,Ahmedabad,Gujarat,SMB,2022-02-07,Medium,T+2
27805,Merchant_27805,Entertainment,Surat,Gujarat,SMB,2024-04-16,Medium,T+2
27806,Merchant_27806,E-commerce,Surat,Gujarat,SMB,2022-11-01,Medium,T+2
27807,Merchant_27807,Fashion,Indore,Madhya Pradesh,Enterprise,2024-08-11,Low,T+2
27808,Merchant_27808,Electronics,Surat,Gujarat,SMB,2023-10-20,Low,T+2
27809,Merchant_27809,E-commerce,Lucknow,Uttar Pradesh,SMB,2025-06-07,High,T+2
27810,Merchant_27810,Healthcare,Chennai,Tamil Nadu,SMB,2024-12-22,Medium,T+1
27811,Merchant_27811,E-commerce,Jaipur,Rajasthan,SMB,2022-01-31,Low,T+3
27812,Merchant_27812,Grocery,Indore,Madhya Pradesh,SMB,2022-12-26,Low,T+2
27813,Merchant_27813,Entertainment,Indore,Madhya Pradesh,SMB,2025-04-23,Medium,T+2
27814,Merchant_27814,Travel,Lucknow,Uttar Pradesh,SMB,2024-11-25,Medium,T+2
27815,Merchant_27815,Grocery,Chennai,Tamil Nadu,SMB,2023-08-21,Low,T+2
27816,Merchant_27816,Electronics,Kolkata,West Bengal,Mid-Market,2024-05-22,Low,T+1
27817,Merchant_27817,Travel,Ahmedabad,Gujarat,SMB,2025-06-01,Low,T+3
27818,Merchant_27818,Entertainment,Lucknow,Uttar Pradesh,Enterprise,2022-07-30,Medium,T+1
27819,Merchant_27819,Travel,Hyderabad,Telangana,SMB,2022-04-04,Low,T+3
27820,Merchant_27820,Dining,Delhi,Delhi,Enterprise,2025-12-27,Low,T+1
27821,Merchant_27821,Fashion,Indore,Madhya Pradesh,Enterprise,2022-05-04,Low,T+2
27822,Merchant_27822,Healthcare,Lucknow,Uttar Pradesh,Mid-Market,2023-09-27,Low,T+1
27823,Merchant_27823,Education,Ahmedabad,Gujarat,SMB,2024-10-24,Low,T+2
27824,Merchant_27824,E-commerce,Hyderabad,Telangana,Enterprise,2023-02-02,Low,T+2
27825,Merchant_27825,Entertainment,Kolkata,West Bengal,Mid-Market,2024-03-13,Low,T+2
27826,Merchant_27826,Dining,Surat,Gujarat,SMB,2023-07-28,Low,T+1
27827,Merchant_27827,Education,Indore,Madhya Pradesh,Mid-Market,2025-10-13,Medium,T+1
27828,Merchant_27828,Utilities,Surat,Gujarat,SMB,2024-05-16,Low,T+2
27829,Merchant_27829,Electronics,Mumbai,Maharashtra,SMB,2022-01-24,Low,T+3
27830,Merchant_27830,Utilities,Kolkata,West Bengal,SMB,2023-04-14,Medium,T+2
27831,Merchant_27831,Grocery,Ahmedabad,Gujarat,Mid-Market,2023-10-08,Low,T+1
27832,Merchant_27832,Dining,Delhi,Delhi,Enterprise,2022-04-13,Low,T+2
27833,Merchant_27833,Fashion,Hyderabad,Telangana,Enterprise,2022-09-10,Low,T+2
27834,Merchant_27834,Dining,Ahmedabad,Gujarat,Enterprise,2023-02-01,Low,T+2
27835,Merchant_27835,Fashion,Pune,Maharashtra,SMB,2024-08-24,Medium,T+1
27836,Merchant_27836,Dining,Bengaluru,Karnataka,SMB,2025-05-03,Low,T+2
27837,Merchant_27837,Entertainment,Indore,Madhya Pradesh,SMB,2022-11-30,Medium,T+2
27838,Merchant_27838,Travel,Mumbai,Maharashtra,SMB,2023-10-27,Medium,T+2
27839,Merchant_27839,Utilities,Chennai,Tamil Nadu,Enterprise,2024-02-25,Low,T+3
27840,Merchant_27840,Electronics,Bengaluru,Karnataka,SMB,2025-08-24,Low,T+2
27841,Merchant_27841,Entertainment,Ahmedabad,Gujarat,Enterprise,2023-01-07,Medium,T+3
27842,Merchant_27842,Electronics,Surat,Gujarat,SMB,2024-02-12,Low,T+1
27843,Merchant_27843,Grocery,Indore,Madhya Pradesh,SMB,2023-09-17,Medium,T+2
27844,Merchant_27844,Dining,Kolkata,West Bengal,SMB,2025-08-04,Low,T+3
27845,Merchant_27845,E-commerce,Bengaluru,Karnataka,SMB,2022-08-23,Low,T+2
27846,Merchant_27846,Dining,Delhi,Delhi,Enterprise,2025-02-21,Medium,T+3
27847,Merchant_27847,Education,Hyderabad,Telangana,SMB,2025-10-02,Low,T+1
27848,Merchant_27848,Fashion,Chennai,Tamil Nadu,Mid-Market,2024-11-30,Medium,T+1
27849,Merchant_27849,Utilities,Hyderabad,Telangana,Mid-Market,2024-05-11,Low,T+1
27850,Merchant_27850,Healthcare,Hyderabad,Telangana,SMB,2023-01-24,Low,T+1
27851,Merchant_27851,Utilities,Bengaluru,Karnataka,Mid-Market,2022-09-03,Low,T+1
27852,Merchant_27852,Education,Bengaluru,Karnataka,SMB,2024-09-23,Low,T+1
27853,Merchant_27853,Education,Lucknow,Uttar Pradesh,SMB,2024-11-21,Medium,T+2
27854,Merchant_27854,Dining,Kolkata,West Bengal,SMB,2022-04-25,Low,T+2
27855,Merchant_27855,Fashion,Surat,Gujarat,SMB,2023-03-03,Medium,T+2
27856,Merchant_27856,Utilities,Delhi,Delhi,SMB,2023-11-27,Low,T+1
27857,Merchant_27857,Utilities,Kolkata,West Bengal,SMB,2022-09-20,Medium,T+1
27858,Merchant_27858,Fashion,Bengaluru,Karnataka,SMB,2023-08-04,Medium,T+2
27859,Merchant_27859,Electronics,Indore,Madhya Pradesh,SMB,2023-12-03,Low,T+2
27860,Merchant_27860,Education,Lucknow,Uttar Pradesh,SMB,2023-04-18,Medium,T+1
27861,Merchant_27861,E-commerce,Ahmedabad,Gujarat,SMB,2025-02-10,Low,T+2
27862,Merchant_27862,Fashion,Chennai,Tamil Nadu,SMB,2025-09-17,Medium,T+2
27863,Merchant_27863,Travel,Hyderabad,Telangana,Enterprise,2025-12-27,Low,T+1
27864,Merchant_27864,Entertainment,Delhi,Delhi,Mid-Market,2024-05-23,Low,T+1
27865,Merchant_27865,Entertainment,Lucknow,Uttar Pradesh,SMB,2023-06-02,Low,T+2
27866,Merchant_27866,Education,Delhi,Delhi,Enterprise,2023-07-02,Low,T+1
27867,Merchant_27867,Electronics,Indore,Madhya Pradesh,SMB,2023-07-03,Low,T+2
27868,Merchant_27868,Grocery,Hyderabad,Telangana,Mid-Market,2023-05-04,Medium,T+2
27869,Merchant_27869,Fashion,Bengaluru,Karnataka,Mid-Market,2023-08-11,Low,T+3
27870,Merchant_27870,Entertainment,Jaipur,Rajasthan,Enterprise,2024-02-28,High,T+1
27871,Merchant_27871,Fashion,Jaipur,Rajasthan,SMB,2022-11-01,Low,T+3
27872,Merchant_27872,Dining,Pune,Maharashtra,Enterprise,2024-05-23,Low,T+2
27873,Merchant_27873,Travel,Bengaluru,Karnataka,Mid-Market,2025-04-11,High,T+2
27874,Merchant_27874,Dining,Ahmedabad,Gujarat,SMB,2022-11-22,High,T+2
27875,Merchant_27875,E-commerce,Chennai,Tamil Nadu,Enterprise,2022-07-11,Medium,T+1
27876,Merchant_27876,Fashion,Lucknow,Uttar Pradesh,SMB,2023-06-25,Low,T+1
27877,Merchant_27877,Healthcare,Jaipur,Rajasthan,SMB,2024-05-14,Medium,T+3
27878,Merchant_27878,Fashion,Kolkata,West Bengal,SMB,2024-11-02,Low,T+2
27879,Merchant_27879,E-commerce,Bengaluru,Karnataka,Enterprise,2024-01-21,Low,T+1
27880,Merchant_27880,E-commerce,Jaipur,Rajasthan,SMB,2023-04-23,Medium,T+2
27881,Merchant_27881,Travel,Lucknow,Uttar Pradesh,Mid-Market,2024-10-04,Medium,T+1
27882,Merchant_27882,Healthcare,Lucknow,Uttar Pradesh,SMB,2022-02-26,Low,T+2
27883,Merchant_27883,E-commerce,Surat,Gujarat,SMB,2025-01-14,Medium,T+2
27884,Merchant_27884,Dining,Delhi,Delhi,Enterprise,2022-05-31,Medium,T+2
27885,Merchant_27885,Grocery,Pune,Maharashtra,SMB,2023-05-27,Low,T+1
27886,Merchant_27886,E-commerce,Hyderabad,Telangana,SMB,2025-04-09,Medium,T+1
27887,Merchant_27887,Entertainment,Kolkata,West Bengal,SMB,2024-11-13,Low,T+1
27888,Merchant_27888,Grocery,Ahmedabad,Gujarat,SMB,2022-08-16,Low,T+3
27889,Merchant_27889,Dining,Jaipur,Rajasthan,SMB,2025-03-16,Low,T+2
27890,Merchant_27890,Fashion,Surat,Gujarat,Mid-Market,2022-07-27,Low,T+2
27891,Merchant_27891,E-commerce,Bengaluru,Karnataka,Mid-Market,2025-12-01,Low,T+2
27892,Merchant_27892,Travel,Jaipur,Rajasthan,Mid-Market,2022-07-18,Low,T+1
27893,Merchant_27893,Travel,Kolkata,West Bengal,Enterprise,2023-08-20,Low,T+3
27894,Merchant_27894,Utilities,Lucknow,Uttar Pradesh,SMB,2024-04-29,Medium,T+2
27895,Merchant_27895,E-commerce,Pune,Maharashtra,SMB,2025-03-08,Medium,T+1
27896,Merchant_27896,E-commerce,Lucknow,Uttar Pradesh,Enterprise,2024-12-10,Low,T+2
27897,Merchant_27897,Dining,Chennai,Tamil Nadu,Enterprise,2023-01-17,Low,T+2
27898,Merchant_27898,Entertainment,Chennai,Tamil Nadu,Enterprise,2024-01-17,Low,T+3
27899,Merchant_27899,Travel,Indore,Madhya Pradesh,SMB,2022-09-12,Low,T+2
27900,Merchant_27900,Fashion,Ahmedabad,Gujarat,SMB,2022-05-28,Low,T+2
27901,Merchant_27901,Entertainment,Lucknow,Uttar Pradesh,SMB,2022-04-15,Low,T+1
27902,Merchant_27902,Utilities,Indore,Madhya Pradesh,SMB,2024-10-15,Low,T+1
27903,Merchant_27903,Travel,Lucknow,Uttar Pradesh,Enterprise,2024-08-20,Medium,T+1
27904,Merchant_27904,Healthcare,Surat,Gujarat,SMB,2025-08-12,Low,T+1
27905,Merchant_27905,Fashion,Mumbai,Maharashtra,Enterprise,2023-07-17,High,T+1
27906,Merchant_27906,Dining,Mumbai,Maharashtra,Mid-Market,2022-10-01,Low,T+2
27907,Merchant_27907,Dining,Surat,Gujarat,SMB,2025-07-15,Low,T+2
27908,Merchant_27908,Grocery,Indore,Madhya Pradesh,SMB,2023-12-08,High,T+2
27909,Merchant_27909,Electronics,Surat,Gujarat,SMB,2022-03-19,Medium,T+1
27910,Merchant_27910,Grocery,Kolkata,West Bengal,Mid-Market,2024-10-28,High,T+2
27911,Merchant_27911,Utilities,Hyderabad,Telangana,Mid-Market,2022-11-29,Medium,T+1
27912,Merchant_27912,Grocery,Indore,Madhya Pradesh,Mid-Market,2024-09-22,Low,T+1
27913,Merchant_27913,Utilities,Hyderabad,Telangana,Enterprise,2024-12-19,Low,T+1
27914,Merchant_27914,Grocery,Indore,Madhya Pradesh,SMB,2025-05-26,Medium,T+1
27915,Merchant_27915,Electronics,Jaipur,Rajasthan,SMB,2022-06-19,Medium,T+1
27916,Merchant_27916,Education,Pune,Maharashtra,SMB,2024-01-08,Low,T+1
27917,Merchant_27917,Dining,Pune,Maharashtra,Mid-Market,2025-07-09,Low,T+2
27918,Merchant_27918,Dining,Mumbai,Maharashtra,Mid-Market,2022-11-06,Low,T+2
27919,Merchant_27919,Travel,Jaipur,Rajasthan,Mid-Market,2022-02-02,Medium,T+1
27920,Merchant_27920,Travel,Chennai,Tamil Nadu,Enterprise,2024-01-09,Low,T+2
27921,Merchant_27921,Utilities,Chennai,Tamil Nadu,Mid-Market,2023-08-27,Medium,T+2
27922,Merchant_27922,Healthcare,Surat,Gujarat,SMB,2024-02-19,Medium,T+2
27923,Merchant_27923,Utilities,Chennai,Tamil Nadu,Mid-Market,2024-09-07,Low,T+1
27924,Merchant_27924,Entertainment,Jaipur,Rajasthan,Mid-Market,2024-10-03,Medium,T+1
27925,Merchant_27925,Entertainment,Indore,Madhya Pradesh,SMB,2023-03-22,Medium,T+1
27926,Merchant_27926,Healthcare,Kolkata,West Bengal,SMB,2023-02-12,Low,T+1
27927,Merchant_27927,Grocery,Kolkata,West Bengal,Mid-Market,2024-03-12,Low,T+1
27928,Merchant_27928,Grocery,Surat,Gujarat,SMB,2022-09-07,Low,T+1
27929,Merchant_27929,Travel,Mumbai,Maharashtra,Mid-Market,2023-09-29,Low,T+1
27930,Merchant_27930,Travel,Hyderabad,Telangana,Enterprise,2023-07-27,Medium,T+1
27931,Merchant_27931,Healthcare,Ahmedabad,Gujarat,SMB,2024-10-20,Low,T+3
27932,Merchant_27932,Dining,Lucknow,Uttar Pradesh,Enterprise,2023-09-18,Medium,T+2
27933,Merchant_27933,Grocery,Kolkata,West Bengal,Enterprise,2022-06-19,Medium,T+1
27934,Merchant_27934,Healthcare,Chennai,Tamil Nadu,Enterprise,2023-05-22,High,T+1
27935,Merchant_27935,Dining,Ahmedabad,Gujarat,SMB,2022-08-07,High,T+1
27936,Merchant_27936,Travel,Ahmedabad,Gujarat,Mid-Market,2023-01-11,Low,T+1
27937,Merchant_27937,Travel,Surat,Gujarat,Mid-Market,2022-05-18,Low,T+2
27938,Merchant_27938,Grocery,Delhi,Delhi,Enterprise,2024-06-15,Low,T+1
27939,Merchant_27939,Fashion,Lucknow,Uttar Pradesh,SMB,2024-12-12,Low,T+2
27940,Merchant_27940,E-commerce,Delhi,Delhi,SMB,2025-07-01,Low,T+1
27941,Merchant_27941,Dining,Chennai,Tamil Nadu,SMB,2024-04-01,Medium,T+3
27942,Merchant_27942,Electronics,Indore,Madhya Pradesh,SMB,2024-09-15,Medium,T+1
27943,Merchant_27943,Education,Bengaluru,Karnataka,SMB,2023-05-04,Low,T+2
27944,Merchant_27944,Electronics,Bengaluru,Karnataka,SMB,2023-01-22,Low,T+2
27945,Merchant_27945,Healthcare,Jaipur,Rajasthan,SMB,2022-01-22,Medium,T+1
27946,Merchant_27946,Travel,Jaipur,Rajasthan,Mid-Market,2023-09-22,Low,T+2
27947,Merchant_27947,Entertainment,Mumbai,Maharashtra,Mid-Market,2023-10-27,Medium,T+2
27948,Merchant_27948,Fashion,Jaipur,Rajasthan,SMB,2023-03-03,Medium,T+1
27949,Merchant_27949,Electronics,Mumbai,Maharashtra,SMB,2023-11-30,Medium,T+1
27950,Merchant_27950,Dining,Hyderabad,Telangana,SMB,2025-06-04,Low,T+1
27951,Merchant_27951,Entertainment,Ahmedabad,Gujarat,Mid-Market,2024-05-07,Low,T+2
27952,Merchant_27952,Utilities,Hyderabad,Telangana,SMB,2024-07-10,Low,T+1
27953,Merchant_27953,Travel,Pune,Maharashtra,SMB,2023-09-18,Medium,T+1
27954,Merchant_27954,Travel,Jaipur,Rajasthan,Mid-Market,2022-01-27,Low,T+2
27955,Merchant_27955,Fashion,Indore,Madhya Pradesh,Mid-Market,2024-06-24,Medium,T+3
27956,Merchant_27956,Utilities,Hyderabad,Telangana,SMB,2025-10-18,Low,T+2
27957,Merchant_27957,Education,Pune,Maharashtra,Mid-Market,2025-03-04,Low,T+3
27958,Merchant_27958,Electronics,Surat,Gujarat,Mid-Market,2023-08-07,Low,T+2
27959,Merchant_27959,Education,Kolkata,West Bengal,SMB,2022-11-19,Low,T+2
27960,Merchant_27960,Utilities,Chennai,Tamil Nadu,SMB,2023-09-14,Low,T+1
27961,Merchant_27961,Healthcare,Delhi,Delhi,SMB,2024-10-31,Low,T+1
27962,Merchant_27962,Dining,Indore,Madhya Pradesh,SMB,2024-08-17,Low,T+1
27963,Merchant_27963,Entertainment,Ahmedabad,Gujarat,SMB,2024-11-15,Low,T+2
27964,Merchant_27964,Entertainment,Chennai,Tamil Nadu,Mid-Market,2023-04-13,Low,T+2
27965,Merchant_27965,Fashion,Ahmedabad,Gujarat,SMB,2024-05-01,Medium,T+1
27966,Merchant_27966,Utilities,Lucknow,Uttar Pradesh,SMB,2022-06-09,Low,T+1
27967,Merchant_27967,Grocery,Chennai,Tamil Nadu,SMB,2023-11-21,Low,T+3
27968,Merchant_27968,Utilities,Ahmedabad,Gujarat,SMB,2025-07-30,Medium,T+1
27969,Merchant_27969,Travel,Lucknow,Uttar Pradesh,Enterprise,2022-05-18,Low,T+2
27970,Merchant_27970,E-commerce,Jaipur,Rajasthan,SMB,2022-04-09,Low,T+1
27971,Merchant_27971,Grocery,Bengaluru,Karnataka,Mid-Market,2024-05-04,Low,T+3
27972,Merchant_27972,Healthcare,Ahmedabad,Gujarat,Enterprise,2024-11-16,Low,T+2
27973,Merchant_27973,Dining,Jaipur,Rajasthan,Mid-Market,2025-03-16,Low,T+1
27974,Merchant_27974,Healthcare,Delhi,Delhi,Mid-Market,2024-05-24,Low,T+2
27975,Merchant_27975,Education,Hyderabad,Telangana,SMB,2024-10-28,Low,T+2
27976,Merchant_27976,Healthcare,Lucknow,Uttar Pradesh,Mid-Market,2024-02-01,Low,T+1
27977,Merchant_27977,Education,Indore,Madhya Pradesh,Mid-Market,2025-04-19,High,T+2
27978,Merchant_27978,Utilities,Pune,Maharashtra,Enterprise,2024-09-04,Medium,T+2
27979,Merchant_27979,Education,Ahmedabad,Gujarat,SMB,2022-10-28,Low,T+1
27980,Merchant_27980,Healthcare,Chennai,Tamil Nadu,Mid-Market,2023-11-28,Medium,T+1
27981,Merchant_27981,Travel,Ahmedabad,Gujarat,Mid-Market,2023-05-27,Low,T+1
27982,Merchant_27982,Travel,Surat,Gujarat,Enterprise,2024-09-16,Medium,T+2
27983,Merchant_27983,Travel,Pune,Maharashtra,Mid-Market,2023-12-03,Medium,T+2
27984,Merchant_27984,E-commerce,Pune,Maharashtra,SMB,2023-10-13,Low,T+3
27985,Merchant_27985,Healthcare,Jaipur,Rajasthan,SMB,2022-12-24,Low,T+2
27986,Merchant_27986,Utilities,Hyderabad,Telangana,Mid-Market,2022-04-07,Medium,T+2
27987,Merchant_27987,Electronics,Surat,Gujarat,SMB,2025-08-03,Low,T+1
27988,Merchant_27988,Electronics,Hyderabad,Telangana,Mid-Market,2023-11-23,Low,T+1
27989,Merchant_27989,Dining,Surat,Gujarat,Mid-Market,2025-11-11,Low,T+3
27990,Merchant_27990,Utilities,Lucknow,Uttar Pradesh,SMB,2023-10-23,Medium,T+2
27991,Merchant_27991,Dining,Surat,Gujarat,SMB,2025-02-27,Medium,T+2
27992,Merchant_27992,Healthcare,Kolkata,West Bengal,Enterprise,2025-08-15,Medium,T+2
27993,Merchant_27993,Utilities,Indore,Madhya Pradesh,SMB,2023-01-26,Low,T+2
27994,Merchant_27994,Utilities,Delhi,Delhi,Enterprise,2023-10-09,Low,T+1
27995,Merchant_27995,Dining,Mumbai,Maharashtra,Enterprise,2023-03-07,Low,T+1
27996,Merchant_27996,Fashion,Pune,Maharashtra,Mid-Market,2024-08-17,High,T+2
27997,Merchant_27997,Travel,Pune,Maharashtra,Enterprise,2022-01-29,Low,T+1
27998,Merchant_27998,Dining,Bengaluru,Karnataka,Mid-Market,2022-02-06,Low,T+2
27999,Merchant_27999,Dining,Surat,Gujarat,Mid-Market,2022-11-12,Low,T+1
28000,Merchant_28000,Healthcare,Ahmedabad,Gujarat,SMB,2025-01-05,Low,T+3
28001,Merchant_28001,Electronics,Delhi,Delhi,SMB,2024-12-20,Low,T+1
28002,Merchant_28002,Dining,Lucknow,Uttar Pradesh,Enterprise,2024-02-27,Medium,T+2
28003,Merchant_28003,Entertainment,Ahmedabad,Gujarat,Mid-Market,2025-01-17,Medium,T+2
28004,Merchant_28004,Utilities,Pune,Maharashtra,Enterprise,2024-07-23,Medium,T+2
28005,Merchant_28005,Travel,Pune,Maharashtra,SMB,2025-03-09,Low,T+2
28006,Merchant_28006,Travel,Bengaluru,Karnataka,SMB,2023-05-29,Low,T+1
28007,Merchant_28007,Healthcare,Indore,Madhya Pradesh,Enterprise,2023-07-12,Medium,T+1
28008,Merchant_28008,Dining,Pune,Maharashtra,Enterprise,2022-03-03,Medium,T+1
28009,Merchant_28009,Education,Ahmedabad,Gujarat,Mid-Market,2024-10-14,Medium,T+2
28010,Merchant_28010,Electronics,Surat,Gujarat,SMB,2024-11-01,High,T+1
28011,Merchant_28011,Entertainment,Lucknow,Uttar Pradesh,SMB,2024-06-26,Low,T+1
28012,Merchant_28012,Dining,Bengaluru,Karnataka,SMB,2023-12-15,High,T+1
28013,Merchant_28013,Healthcare,Lucknow,Uttar Pradesh,SMB,2023-12-25,High,T+1
28014,Merchant_28014,Fashion,Chennai,Tamil Nadu,SMB,2022-07-06,Low,T+1
28015,Merchant_28015,Dining,Hyderabad,Telangana,Mid-Market,2023-10-07,Low,T+1
28016,Merchant_28016,Grocery,Pune,Maharashtra,SMB,2023-12-30,Low,T+2
28017,Merchant_28017,Dining,Lucknow,Uttar Pradesh,SMB,2023-08-24,Medium,T+3
28018,Merchant_28018,Electronics,Chennai,Tamil Nadu,SMB,2025-07-13,High,T+2
28019,Merchant_28019,Dining,Pune,Maharashtra,SMB,2024-10-21,Low,T+1
28020,Merchant_28020,Electronics,Jaipur,Rajasthan,Mid-Market,2022-06-09,Low,T+2
28021,Merchant_28021,Entertainment,Delhi,Delhi,Mid-Market,2022-10-29,Low,T+1
28022,Merchant_28022,Entertainment,Delhi,Delhi,Mid-Market,2024-12-15,Medium,T+2
28023,Merchant_28023,Education,Ahmedabad,Gujarat,Mid-Market,2024-12-04,Low,T+1
28024,Merchant_28024,Healthcare,Jaipur,Rajasthan,Enterprise,2025-05-02,Low,T+1
28025,Merchant_28025,Electronics,Delhi,Delhi,SMB,2023-12-07,Low,T+2
28026,Merchant_28026,Healthcare,Jaipur,Rajasthan,SMB,2024-08-26,Low,T+1
28027,Merchant_28027,Grocery,Bengaluru,Karnataka,SMB,2023-10-29,Low,T+2
28028,Merchant_28028,Electronics,Surat,Gujarat,Mid-Market,2023-10-27,Low,T+1
28029,Merchant_28029,Education,Chennai,Tamil Nadu,Mid-Market,2025-12-11,Low,T+1
28030,Merchant_28030,Travel,Hyderabad,Telangana,SMB,2024-09-01,Low,T+2
28031,Merchant_28031,Dining,Lucknow,Uttar Pradesh,SMB,2025-03-12,Low,T+1
28032,Merchant_28032,Dining,Mumbai,Maharashtra,SMB,2022-07-01,Low,T+2
28033,Merchant_28033,E-commerce,Lucknow,Uttar Pradesh,Enterprise,2022-07-17,Low,T+2
28034,Merchant_28034,Utilities,Kolkata,West Bengal,Enterprise,2024-06-19,Low,T+1
28035,Merchant_28035,Utilities,Lucknow,Uttar Pradesh,Mid-Market,2024-03-23,Low,T+3
28036,Merchant_28036,Education,Indore,Madhya Pradesh,Mid-Market,2024-10-13,Low,T+3
28037,Merchant_28037,Travel,Hyderabad,Telangana,Mid-Market,2024-11-02,Low,T+1
28038,Merchant_28038,Travel,Indore,Madhya Pradesh,SMB,2024-06-05,Low,T+2
28039,Merchant_28039,Education,Pune,Maharashtra,SMB,2025-03-13,Medium,T+2
28040,Merchant_28040,Education,Pune,Maharashtra,Mid-Market,2024-12-26,Medium,T+2
28041,Merchant_28041,Utilities,Pune,Maharashtra,Mid-Market,2023-01-18,Low,T+1
28042,Merchant_28042,Electronics,Delhi,Delhi,Enterprise,2023-11-03,Low,T+1
28043,Merchant_28043,Utilities,Ahmedabad,Gujarat,SMB,2025-11-13,Low,T+2
28044,Merchant_28044,Travel,Kolkata,West Bengal,Enterprise,2024-05-09,Low,T+1
28045,Merchant_28045,Healthcare,Bengaluru,Karnataka,SMB,2023-10-11,Low,T+1
28046,Merchant_28046,Fashion,Bengaluru,Karnataka,SMB,2023-08-14,Medium,T+1
28047,Merchant_28047,Fashion,Bengaluru,Karnataka,Enterprise,2022-05-23,Medium,T+1
28048,Merchant_28048,Healthcare,Lucknow,Uttar Pradesh,SMB,2023-05-05,Low,T+2
28049,Merchant_28049,Fashion,Lucknow,Uttar Pradesh,SMB,2025-03-22,Low,T+2
28050,Merchant_28050,E-commerce,Pune,Maharashtra,Mid-Market,2025-05-29,Medium,T+2
28051,Merchant_28051,Education,Indore,Madhya Pradesh,Enterprise,2024-05-03,High,T+2
28052,Merchant_28052,Grocery,Delhi,Delhi,SMB,2024-08-27,Low,T+1
