ticket_id,customer_id,created_at,issue_category,priority,channel,ticket_status,resolution_hours,customer_satisfaction,agent_team
6067114,1092044,2025-10-27 12:30:55,Merchant Dispute,Medium,Chat,Resolved,9.3,4.4,Technical
6079460,1021735,2025-10-27 12:35:51,App Technical Issue,Low,Email,Resolved,25.7,4.9,KYC
6081126,1110126,2025-10-27 12:40:06,Cash Withdrawal,High,In-App,Pending Customer,18.5,4.5,Cards
6083652,1026649,2025-10-27 12:42:57,KYC,High,In-App,Resolved,17.4,5.0,Fraud
6015752,1096954,2025-10-27 12:43:09,Transfer Delayed,Medium,Email,Resolved,23.2,4.7,KYC
6006597,1026203,2025-10-27 12:44:41,App Technical Issue,Medium,Phone,Resolved,18.3,4.2,Technical
6010485,1056623,2025-10-27 12:52:52,Payment Failed,Medium,Chat,Resolved,21.8,4.4,Payments
6059029,1063113,2025-10-27 12:54:32,Refund Delayed,Critical,Chat,Resolved,45.6,5.0,KYC
6057590,1006259,2025-10-27 12:55:24,Account Access,High,Chat,Resolved,13.1,5.0,Fraud
6076663,1014779,2025-10-27 13:04:35,Account Access,Medium,In-App,Resolved,31.2,4.2,Cards
6077596,1037405,2025-10-27 13:15:48,Merchant Dispute,Medium,Email,Resolved,19.2,5.0,Fraud
6014313,1021235,2025-10-27 13:16:31,Transfer Delayed,Medium,Chat,Resolved,11.3,4.0,Fraud
6064081,1051246,2025-10-27 13:24:22,Refund Delayed,High,In-App,Open,24.7,4.6,KYC
6029170,1057352,2025-10-27 13:39:37,Fraud Concern,Medium,Phone,Resolved,5.6,4.8,Cards
6007928,1014387,2025-10-27 13:42:58,Chargeback,Medium,Chat,Resolved,33.7,4.3,Cards
6047678,1056721,2025-10-27 14:16:11,Payment Failed,Medium,Social,Resolved,14.1,5.0,Cards
6014312,1078172,2025-10-27 14:37:17,Refund Delayed,High,In-App,Resolved,20.9,5.0,Fraud
6031438,1067970,2025-10-27 14:46:07,App Technical Issue,Low,In-App,Resolved,23.7,4.9,Cards
6051958,1033006,2025-10-27 15:06:54,Payment Failed,Low,In-App,Pending Customer,48.2,3.2,KYC
6065731,1113941,2025-10-27 15:23:12,Refund Delayed,Low,In-App,Resolved,1.4,5.0,Cards
6061873,1066320,2025-10-27 15:27:43,Payment Failed,Medium,Email,Pending Customer,23.9,4.0,KYC
6042632,1105602,2025-10-27 15:35:01,Payment Failed,Medium,Phone,Pending Customer,6.2,5.0,KYC
6083350,1019729,2025-10-27 15:49:49,Merchant Dispute,High,Email,Resolved,15.0,4.9,KYC
6088239,1038526,2025-10-27 15:58:35,Merchant Dispute,Medium,Email,Resolved,22.5,5.0,Cards
6013088,1028077,2025-10-27 16:22:58,Merchant Dispute,Medium,Phone,Resolved,1.4,5.0,KYC
6084446,1040215,2025-10-27 16:30:48,Transfer Delayed,Medium,Phone,Resolved,17.0,4.5,KYC
6056324,1027019,2025-10-27 16:52:35,Refund Delayed,Medium,Chat,Resolved,13.5,3.9,Payments
6020878,1000939,2025-10-27 17:00:27,Chargeback,High,Phone,Resolved,38.2,3.7,KYC
6024940,1054981,2025-10-27 17:09:33,Cash Withdrawal,High,Phone,Escalated,40.4,3.9,Accounts
6022253,1044777,2025-10-27 17:16:37,Account Access,Medium,Email,Resolved,20.4,4.7,Payments
6070086,1051752,2025-10-27 17:37:22,Cash Withdrawal,Medium,Chat,Resolved,31.5,5.0,Payments
6032511,1047059,2025-10-27 17:52:18,Fraud Concern,Medium,Phone,Resolved,10.3,5.0,Technical
6010879,1087202,2025-10-27 18:40:20,Account Access,High,Chat,Resolved,15.0,4.5,Accounts
6057254,1042014,2025-10-27 18:46:56,Merchant Dispute,Medium,In-App,Resolved,2.7,5.0,Cards
6074935,1048054,2025-10-27 18:55:16,Account Access,Medium,Phone,Resolved,14.5,4.7,Fraud
6088248,1017996,2025-10-27 19:00:21,Account Access,Low,Chat,Resolved,23.2,4.6,Technical
6038108,1071851,2025-10-27 19:07:06,Fraud Concern,Low,In-App,Resolved,9.2,4.8,KYC
6068156,1035377,2025-10-27 19:20:08,KYC,Low,In-App,Resolved,30.2,3.8,Technical
6082660,1087704,2025-10-27 19:21:34,Payment Failed,Medium,In-App,Escalated,14.1,4.5,Fraud
6038177,1051648,2025-10-27 19:44:58,Transfer Delayed,High,Chat,Resolved,28.4,3.9,Fraud
6075937,1018465,2025-10-27 19:50:06,Payment Failed,Low,Chat,Resolved,23.1,3.4,Accounts
6026079,1050236,2025-10-27 20:00:59,Fraud Concern,High,In-App,Resolved,46.9,3.7,Fraud
6075324,1040604,2025-10-27 20:20:25,Chargeback,Medium,Chat,Resolved,34.8,3.9,Accounts
6055562,1055155,2025-10-27 20:30:06,Refund Delayed,Medium,In-App,Resolved,28.8,4.0,Technical
6041889,1072609,2025-10-27 20:48:26,Payment Failed,Low,In-App,Resolved,4.6,5.0,Cards
6038095,1107184,2025-10-27 21:12:42,Account Access,Low,In-App,Resolved,16.5,4.4,Accounts
6003994,1049028,2025-10-27 21:15:10,Fraud Concern,Medium,Email,Open,13.9,5.0,KYC
6020958,1076316,2025-10-27 21:29:57,Chargeback,Medium,Email,Resolved,20.1,5.0,Accounts
6082398,1016065,2025-10-27 21:34:22,Cash Withdrawal,High,In-App,Resolved,14.1,4.9,Cards
6006521,1069002,2025-10-27 21:36:31,Account Access,Medium,In-App,Resolved,15.7,5.0,Accounts
6080239,1105469,2025-10-27 21:46:31,Cash Withdrawal,High,In-App,Pending Customer,53.3,3.9,Accounts
6047524,1024816,2025-10-27 21:49:59,KYC,Low,In-App,Pending Customer,17.7,4.3,Cards
6014595,1017226,2025-10-27 22:03:58,Refund Delayed,Low,Email,Resolved,7.1,4.4,Payments
6015043,1008522,2025-10-27 22:09:25,Transfer Delayed,Medium,Chat,Resolved,21.8,3.6,Fraud
6003964,1094265,2025-10-27 22:38:24,Payment Failed,Low,Email,Resolved,34.1,4.6,Cards
6085683,1117930,2025-10-27 22:38:38,Fraud Concern,Medium,In-App,Resolved,4.7,3.5,Payments
6074586,1033788,2025-10-27 22:47:54,Payment Failed,Medium,Phone,Resolved,9.4,4.8,Fraud
6039659,1094242,2025-10-27 22:49:25,Merchant Dispute,Medium,Phone,Escalated,14.6,5.0,Payments
6058128,1000938,2025-10-27 23:06:31,Cash Withdrawal,Low,Chat,Resolved,12.7,3.5,Technical
6073127,1010108,2025-10-27 23:07:40,Chargeback,Medium,Chat,Resolved,28.1,5.0,Accounts
6022447,1007846,2025-10-27 23:28:33,Account Access,Low,Phone,Resolved,5.2,4.9,Cards
6048942,1100982,2025-10-27 23:32:37,App Technical Issue,Medium,Phone,Resolved,12.7,4.9,KYC
6062260,1066864,2025-10-27 23:42:54,Chargeback,Medium,In-App,Resolved,6.5,5.0,Technical
6043037,1004311,2025-10-27 23:50:46,Payment Failed,Medium,Email,Resolved,43.1,3.4,Payments
6023886,1020385,2025-10-28 00:08:27,Chargeback,High,Email,Resolved,17.7,4.8,Technical
6017205,1007129,2025-10-28 00:10:21,App Technical Issue,Low,In-App,Resolved,12.0,4.1,Accounts
6052083,1102639,2025-10-28 00:14:57,KYC,Medium,In-App,Pending Customer,11.9,5.0,Technical
6072118,1024008,2025-10-28 00:17:52,Refund Delayed,High,Chat,Resolved,15.8,3.8,Fraud
6029688,1005630,2025-10-28 00:18:15,App Technical Issue,High,Chat,Resolved,15.0,5.0,Payments
6034771,1045405,2025-10-28 00:41:17,Payment Failed,High,In-App,Pending Customer,21.2,4.8,KYC
6082022,1024265,2025-10-28 00:48:04,Payment Failed,High,Chat,Resolved,14.3,4.3,Technical
6034829,1101222,2025-10-28 01:06:27,Transfer Delayed,Medium,Chat,Pending Customer,37.7,4.3,Accounts
6056361,1045814,2025-10-28 01:12:08,App Technical Issue,High,Chat,Resolved,20.1,5.0,Technical
6087076,1117124,2025-10-28 01:16:55,Transfer Delayed,High,Email,Open,29.4,4.7,Technical
6008083,1113604,2025-10-28 01:29:22,KYC,Critical,Phone,Resolved,33.3,3.6,Technical
6050305,1037615,2025-10-28 02:30:36,Merchant Dispute,Low,In-App,Pending Customer,28.9,4.9,Accounts
6026825,1035785,2025-10-28 02:30:44,Cash Withdrawal,High,Email,Resolved,21.8,5.0,Fraud
6000515,1046273,2025-10-28 02:37:55,App Technical Issue,Low,Chat,Open,7.4,4.9,KYC
6013904,1058366,2025-10-28 03:12:08,Merchant Dispute,Medium,Phone,Resolved,1.4,5.0,Payments
6034269,1097772,2025-10-28 03:25:51,App Technical Issue,Low,In-App,Resolved,20.4,5.0,Cards
6022698,1095559,2025-10-28 03:28:30,Account Access,Medium,Chat,Resolved,17.9,5.0,Technical
6034658,1035785,2025-10-28 03:37:48,Account Access,Low,Email,Resolved,28.4,5.0,KYC
6002243,1023948,2025-10-28 04:22:19,Fraud Concern,Medium,Chat,Resolved,14.2,3.7,KYC
6014549,1031563,2025-10-28 04:46:36,Refund Delayed,Medium,Email,Resolved,4.3,4.7,Technical
6066929,1015249,2025-10-28 04:57:51,Cash Withdrawal,High,Email,Resolved,16.5,5.0,Cards
6067991,1050562,2025-10-28 04:59:45,App Technical Issue,Medium,In-App,Open,4.5,5.0,KYC
6060909,1014774,2025-10-28 05:09:13,Account Access,Medium,In-App,Resolved,21.2,5.0,Payments
6013765,1108372,2025-10-28 05:18:33,Merchant Dispute,Low,Email,Resolved,13.6,5.0,Payments
6012948,1091598,2025-10-28 05:19:23,Chargeback,Low,Social,Resolved,11.0,5.0,Accounts
6017555,1107717,2025-10-28 05:21:10,Fraud Concern,Critical,Email,Resolved,21.5,5.0,Fraud
6035831,1020883,2025-10-28 05:35:23,Cash Withdrawal,Low,Social,Resolved,20.7,3.5,KYC
6034305,1084876,2025-10-28 05:54:37,Transfer Delayed,Medium,Chat,Escalated,5.1,5.0,Accounts
6014241,1012352,2025-10-28 05:55:54,Merchant Dispute,High,Phone,Open,20.9,4.6,Cards
6083432,1035729,2025-10-28 06:14:52,Account Access,Medium,In-App,Resolved,13.0,5.0,Technical
6016614,1106058,2025-10-28 06:33:36,Payment Failed,Low,Chat,Pending Customer,26.9,4.3,Payments
6001167,1023558,2025-10-28 06:39:50,Account Access,Medium,Email,Resolved,22.6,5.0,Cards
6037608,1052109,2025-10-28 06:40:51,Chargeback,High,In-App,Escalated,17.0,5.0,KYC
6005316,1045503,2025-10-28 07:07:26,KYC,Medium,Social,Resolved,18.1,5.0,Fraud
6011903,1003086,2025-10-28 07:07:49,Refund Delayed,Medium,Email,Pending Customer,35.4,4.3,Accounts
6005503,1028865,2025-10-28 07:10:13,Transfer Delayed,Medium,Phone,Resolved,23.0,4.8,Accounts
6084866,1029738,2025-10-28 07:49:06,Refund Delayed,Medium,In-App,Resolved,18.3,5.0,Fraud
6053084,1069541,2025-10-28 08:32:28,App Technical Issue,Medium,Email,Resolved,6.7,4.4,Technical
6044183,1059961,2025-10-28 08:40:40,Chargeback,Low,Email,Resolved,22.7,5.0,KYC
6029153,1013616,2025-10-28 08:51:39,Refund Delayed,Low,In-App,Resolved,6.3,5.0,Accounts
6025706,1056820,2025-10-28 09:01:39,Transfer Delayed,Medium,Chat,Resolved,7.5,4.8,KYC
6052353,1081362,2025-10-28 09:06:03,App Technical Issue,Low,Email,Resolved,8.1,4.6,Accounts
6072194,1016173,2025-10-28 09:13:33,Merchant Dispute,Low,Email,Resolved,8.2,4.8,Cards
6070785,1098178,2025-10-28 09:15:56,Fraud Concern,Medium,Phone,Open,12.2,5.0,Accounts
6079555,1087461,2025-10-28 09:21:46,Payment Failed,Low,Chat,Resolved,1.2,5.0,Technical
6001259,1014429,2025-10-28 09:28:17,Transfer Delayed,Low,In-App,Resolved,12.4,5.0,KYC
6051436,1089150,2025-10-28 09:53:09,Chargeback,Low,In-App,Resolved,6.3,4.8,Fraud
6057737,1107135,2025-10-28 10:00:04,Cash Withdrawal,High,In-App,Resolved,39.7,4.2,Cards
6056543,1063789,2025-10-28 10:00:36,App Technical Issue,Medium,Chat,Open,26.5,4.2,Fraud
6032753,1101110,2025-10-28 10:10:09,Cash Withdrawal,Medium,Phone,Resolved,13.4,5.0,Cards
6010277,1116840,2025-10-28 10:15:02,Transfer Delayed,Medium,Chat,Pending Customer,16.1,5.0,Payments
6054907,1021421,2025-10-28 10:28:58,Fraud Concern,Medium,In-App,Resolved,35.9,3.5,Payments
6003894,1075937,2025-10-28 10:33:58,Chargeback,High,Phone,Resolved,29.6,4.0,Accounts
6010597,1098047,2025-10-28 10:59:08,Payment Failed,Low,Phone,Open,8.3,4.5,Technical
6048196,1093790,2025-10-28 10:59:51,Fraud Concern,Medium,In-App,Resolved,9.4,5.0,Technical
6001244,1104634,2025-10-28 11:20:16,Payment Failed,Medium,Email,Resolved,5.1,5.0,Technical
6000063,1017131,2025-10-28 11:32:16,Transfer Delayed,Low,Chat,Resolved,16.4,4.8,Accounts
6068844,1008833,2025-10-28 11:40:59,KYC,High,Chat,Pending Customer,12.5,3.5,KYC
6020906,1016435,2025-10-28 12:23:37,Payment Failed,Low,In-App,Resolved,2.8,5.0,Accounts
6029850,1065622,2025-10-28 12:29:13,Cash Withdrawal,Medium,Email,Resolved,3.5,5.0,Cards
6014108,1026794,2025-10-28 12:40:46,Merchant Dispute,High,In-App,Resolved,40.5,3.9,KYC
6084208,1094270,2025-10-28 12:42:47,Payment Failed,High,In-App,Resolved,31.0,3.6,Fraud
6008038,1079842,2025-10-28 12:44:42,Fraud Concern,Low,In-App,Resolved,7.9,4.6,KYC
6058871,1015209,2025-10-28 13:07:56,App Technical Issue,Medium,Social,Resolved,16.4,5.0,Accounts
6081822,1051756,2025-10-28 13:16:09,Payment Failed,Low,Chat,Pending Customer,8.0,5.0,KYC
6021997,1102579,2025-10-28 13:17:52,Payment Failed,Low,Email,Resolved,10.5,4.6,KYC
6072229,1071110,2025-10-28 13:51:37,Fraud Concern,Medium,In-App,Resolved,22.0,4.7,Technical
6050993,1085412,2025-10-28 13:52:33,Payment Failed,Medium,In-App,Resolved,31.0,3.5,Accounts
6035107,1094081,2025-10-28 14:01:30,Payment Failed,Low,In-App,Escalated,1.5,4.9,Cards
6036823,1065472,2025-10-28 14:25:47,Merchant Dispute,Medium,In-App,Resolved,14.2,4.5,Accounts
6064224,1111637,2025-10-28 14:37:13,Refund Delayed,Medium,Email,Resolved,7.7,5.0,Cards
6064344,1013631,2025-10-28 14:45:38,Fraud Concern,Medium,Chat,Resolved,29.1,4.2,Fraud
6077593,1091067,2025-10-28 15:16:52,Chargeback,Critical,Social,Pending Customer,40.4,5.0,Fraud
6085758,1039288,2025-10-28 15:18:22,Account Access,Medium,Email,Resolved,18.7,4.4,KYC
6007876,1108911,2025-10-28 15:22:23,Transfer Delayed,Medium,Chat,Open,7.8,4.6,Fraud
6012806,1034658,2025-10-28 15:22:43,Cash Withdrawal,Low,Email,Open,14.3,4.5,Fraud
6088866,1080577,2025-10-28 15:30:02,Transfer Delayed,Low,Chat,Resolved,8.3,5.0,Cards
6042369,1103505,2025-10-28 15:31:57,Payment Failed,Low,In-App,Resolved,16.3,3.7,Technical
6051898,1105543,2025-10-28 15:33:18,Transfer Delayed,High,In-App,Resolved,41.3,4.1,Accounts
6042982,1030468,2025-10-28 15:49:56,Account Access,Medium,In-App,Resolved,18.2,5.0,Cards
6083221,1070856,2025-10-28 15:52:35,Cash Withdrawal,Medium,In-App,Resolved,41.6,3.9,Fraud
6044011,1047714,2025-10-28 16:31:33,Cash Withdrawal,High,In-App,Resolved,35.3,5.0,Payments
6012637,1045893,2025-10-28 16:31:34,Transfer Delayed,Medium,Phone,Resolved,16.6,4.0,Accounts
6021659,1081253,2025-10-28 16:34:04,Fraud Concern,Medium,In-App,Resolved,32.2,4.5,Fraud
6010248,1101019,2025-10-28 16:47:51,Fraud Concern,Critical,Email,Resolved,52.9,3.2,Cards
6044331,1094039,2025-10-28 16:56:33,Chargeback,High,Chat,Resolved,17.6,4.7,Technical
6037241,1100827,2025-10-28 17:05:03,Payment Failed,Low,Email,Resolved,58.0,2.9,Technical
6049380,1026892,2025-10-28 17:06:38,Account Access,Medium,Chat,Resolved,13.2,5.0,KYC
6018694,1030087,2025-10-28 17:16:04,Chargeback,Low,In-App,Resolved,19.6,4.0,Accounts
6001985,1002848,2025-10-28 17:29:49,Refund Delayed,High,Phone,Open,32.6,3.5,Accounts
6088766,1062254,2025-10-28 17:34:28,Payment Failed,Medium,Chat,Resolved,15.9,5.0,Accounts
6083944,1001921,2025-10-28 17:37:31,Transfer Delayed,Low,Phone,Resolved,5.6,4.0,Payments
6053419,1101919,2025-10-28 17:40:06,Chargeback,Medium,Email,Resolved,7.8,4.7,Technical
6049130,1102916,2025-10-28 18:48:42,App Technical Issue,Low,Phone,Resolved,14.8,4.4,Accounts
6053714,1012293,2025-10-28 19:11:35,Transfer Delayed,High,Phone,Escalated,11.4,5.0,Technical
6046330,1008588,2025-10-28 19:23:30,KYC,Low,Chat,Pending Customer,13.1,4.7,Fraud
6077212,1108464,2025-10-28 19:25:16,KYC,High,Email,Resolved,12.4,4.0,Fraud
6010398,1005118,2025-10-28 19:36:25,Refund Delayed,Medium,In-App,Resolved,1.6,4.4,Fraud
6010536,1024130,2025-10-28 19:36:57,Fraud Concern,Low,Chat,Resolved,10.4,4.0,Accounts
6021423,1031491,2025-10-28 19:38:30,Refund Delayed,High,Phone,Pending Customer,28.6,4.0,Cards
6043644,1061282,2025-10-28 19:49:12,Refund Delayed,Medium,Email,Resolved,48.0,3.5,Fraud
6070426,1095392,2025-10-28 19:53:03,Transfer Delayed,Low,In-App,Resolved,10.6,4.2,KYC
6006970,1092858,2025-10-28 20:03:36,Payment Failed,High,In-App,Resolved,18.4,5.0,Cards
6025558,1101520,2025-10-28 20:04:41,Chargeback,Medium,In-App,Resolved,22.3,3.6,Payments
6039110,1009920,2025-10-28 20:08:13,Account Access,Medium,In-App,Resolved,3.2,5.0,Cards
6010936,1063566,2025-10-28 20:24:19,Fraud Concern,Low,Chat,Resolved,10.6,3.7,Cards
6074593,1044110,2025-10-28 21:03:18,Account Access,Medium,Phone,Resolved,25.4,3.6,Cards
6030299,1003730,2025-10-28 21:07:12,Refund Delayed,Medium,In-App,Resolved,7.7,4.7,Technical
6016770,1101214,2025-10-28 21:22:13,Transfer Delayed,High,In-App,Resolved,27.6,4.8,Accounts
6086747,1001244,2025-10-28 21:37:06,Payment Failed,High,Social,Resolved,33.1,3.6,KYC
6087528,1068201,2025-10-28 21:51:49,Transfer Delayed,Low,Phone,Pending Customer,34.2,4.3,Cards
6033574,1075453,2025-10-28 22:24:47,Refund Delayed,Medium,In-App,Pending Customer,21.4,4.9,Technical
6076558,1075815,2025-10-28 22:30:25,Payment Failed,Low,Email,Resolved,28.0,4.5,Payments
6020929,1059398,2025-10-28 22:44:10,Cash Withdrawal,Medium,In-App,Pending Customer,15.9,3.8,Payments
6032857,1103115,2025-10-28 22:45:33,Payment Failed,High,In-App,Resolved,34.8,4.9,KYC
6037167,1006087,2025-10-28 23:00:08,Merchant Dispute,Low,Chat,Resolved,26.9,4.9,Fraud
6055753,1030346,2025-10-28 23:28:11,Cash Withdrawal,Medium,Phone,Resolved,22.3,4.5,KYC
6067997,1036740,2025-10-28 23:35:42,Refund Delayed,Low,Phone,Open,3.3,5.0,Accounts
6067438,1110174,2025-10-28 23:55:00,KYC,Medium,In-App,Resolved,11.2,5.0,Fraud
6008196,1049858,2025-10-29 00:06:36,Payment Failed,Low,Chat,Resolved,26.8,4.6,KYC
6033955,1119549,2025-10-29 00:18:59,Fraud Concern,High,In-App,Resolved,9.5,4.8,Accounts
6051908,1099108,2025-10-29 00:24:37,Account Access,Medium,In-App,Resolved,0.9,5.0,Payments
6020607,1065871,2025-10-29 00:31:46,Chargeback,Low,Email,Pending Customer,9.2,5.0,Payments
6085107,1033336,2025-10-29 00:41:56,Cash Withdrawal,Medium,Phone,Resolved,3.7,4.8,KYC
6063008,1019763,2025-10-29 00:41:57,Merchant Dispute,Critical,In-App,Resolved,54.3,4.7,Accounts
6047604,1031761,2025-10-29 00:48:08,Transfer Delayed,Medium,In-App,Resolved,31.1,4.6,Payments
6083923,1107908,2025-10-29 00:57:34,KYC,Low,Email,Resolved,14.8,4.2,Cards
6077195,1040424,2025-10-29 01:01:01,Cash Withdrawal,Low,Phone,Resolved,36.0,4.9,Fraud
6067418,1092564,2025-10-29 01:39:20,Fraud Concern,Medium,In-App,Resolved,26.1,4.4,Payments
6082815,1044962,2025-10-29 02:18:04,Fraud Concern,Medium,Email,Resolved,28.3,5.0,Technical
6079722,1110411,2025-10-29 02:28:05,Cash Withdrawal,Low,In-App,Resolved,6.6,5.0,Fraud
6073789,1043600,2025-10-29 02:33:30,Payment Failed,Low,In-App,Resolved,24.7,4.8,KYC
6083880,1038483,2025-10-29 02:46:33,App Technical Issue,Low,In-App,Resolved,15.3,5.0,Cards
6089651,1013481,2025-10-29 02:59:45,Chargeback,High,Chat,Resolved,34.0,4.8,Cards
6019614,1105616,2025-10-29 03:00:19,Chargeback,High,In-App,Resolved,40.7,3.7,KYC
6055656,1012500,2025-10-29 03:06:50,Merchant Dispute,Low,In-App,Resolved,20.1,5.0,Payments
6021262,1083629,2025-10-29 03:15:02,App Technical Issue,Medium,In-App,Resolved,13.0,4.2,Cards
6058824,1056715,2025-10-29 03:27:03,Fraud Concern,High,In-App,Pending Customer,16.1,4.7,Cards
6051796,1024339,2025-10-29 03:33:58,Payment Failed,Low,Email,Resolved,1.5,5.0,Accounts
6048667,1024401,2025-10-29 03:42:56,Chargeback,Medium,Email,Resolved,46.0,3.1,KYC
6072228,1064192,2025-10-29 04:24:47,Payment Failed,Low,In-App,Open,14.4,4.1,Technical
6068260,1014723,2025-10-29 04:46:53,Payment Failed,Medium,In-App,Resolved,9.7,5.0,Cards
6088947,1002476,2025-10-29 05:03:26,KYC,High,Email,Resolved,21.3,4.3,Fraud
6068209,1048384,2025-10-29 05:07:43,Refund Delayed,High,Phone,Resolved,39.2,3.2,KYC
6032172,1018544,2025-10-29 05:14:50,Refund Delayed,High,Email,Resolved,26.4,4.5,Technical
6038666,1017865,2025-10-29 05:15:54,App Technical Issue,High,In-App,Resolved,23.1,5.0,Accounts
6019456,1081919,2025-10-29 05:20:19,Refund Delayed,Medium,Chat,Resolved,12.3,5.0,Cards
6020843,1002665,2025-10-29 05:28:04,Merchant Dispute,Low,Email,Resolved,22.5,4.9,Technical
6035864,1056451,2025-10-29 05:30:06,App Technical Issue,Low,In-App,Resolved,11.4,4.0,KYC
6046481,1023015,2025-10-29 05:38:43,Cash Withdrawal,High,Chat,Open,18.7,4.7,Cards
6029417,1078956,2025-10-29 05:47:43,Merchant Dispute,Low,Email,Resolved,12.3,5.0,KYC
6035359,1021199,2025-10-29 06:14:10,Account Access,Low,Chat,Resolved,9.7,4.9,Payments
6003719,1047005,2025-10-29 06:25:54,Payment Failed,Low,Chat,Resolved,18.6,4.8,Cards
6041523,1073953,2025-10-29 06:30:15,Fraud Concern,Low,Chat,Resolved,3.7,5.0,Fraud
6085018,1000718,2025-10-29 06:38:55,KYC,Low,In-App,Pending Customer,3.4,5.0,Fraud
6053102,1059836,2025-10-29 06:39:05,Transfer Delayed,Low,In-App,Resolved,11.6,4.0,Fraud
6012352,1001586,2025-10-29 06:52:10,Merchant Dispute,Medium,Phone,Resolved,7.2,4.3,KYC
6082597,1004872,2025-10-29 06:58:36,Payment Failed,Medium,Social,Resolved,23.4,4.8,Fraud
6056117,1087955,2025-10-29 07:01:45,Account Access,Low,Phone,Resolved,2.6,5.0,Cards
6039428,1061016,2025-10-29 08:03:41,Chargeback,Medium,Chat,Resolved,9.8,5.0,Cards
6051802,1111737,2025-10-29 08:14:06,Payment Failed,Medium,Phone,Resolved,4.8,5.0,Payments
6004977,1009358,2025-10-29 08:44:38,Chargeback,Low,In-App,Resolved,17.9,4.8,Fraud
6023474,1054213,2025-10-29 09:11:11,Payment Failed,Low,In-App,Resolved,5.0,5.0,Accounts
6017120,1036148,2025-10-29 09:11:29,Refund Delayed,Low,In-App,Resolved,14.4,4.6,Payments
6016732,1047065,2025-10-29 09:28:42,Payment Failed,Medium,In-App,Resolved,18.1,4.3,KYC
6078617,1099997,2025-10-29 09:40:20,Payment Failed,Medium,Email,Resolved,33.7,5.0,Technical
6049859,1014418,2025-10-29 09:59:20,Cash Withdrawal,Medium,In-App,Resolved,17.6,4.8,Technical
6053007,1070339,2025-10-29 09:59:37,Payment Failed,High,In-App,Resolved,13.9,4.7,Fraud
6057587,1072802,2025-10-29 10:01:21,Transfer Delayed,Medium,Email,Resolved,4.6,4.5,KYC
6045322,1096049,2025-10-29 10:36:08,App Technical Issue,Low,Chat,Resolved,25.7,2.9,Accounts
6049432,1022850,2025-10-29 10:48:35,Payment Failed,Medium,Phone,Resolved,10.3,5.0,Cards
6023486,1097523,2025-10-29 10:50:44,Payment Failed,High,Email,Resolved,12.4,4.8,Cards
6010565,1076809,2025-10-29 10:54:23,Refund Delayed,High,Email,Resolved,30.5,4.4,Accounts
6088545,1097239,2025-10-29 11:20:15,Chargeback,Medium,In-App,Resolved,28.0,5.0,Accounts
6058421,1086001,2025-10-29 11:36:28,App Technical Issue,Medium,In-App,Resolved,23.4,5.0,Cards
6071029,1100421,2025-10-29 11:43:31,Chargeback,High,Chat,Resolved,24.5,4.0,Fraud
6060786,1019412,2025-10-29 12:17:10,Account Access,High,Email,Pending Customer,53.0,4.4,Accounts
6060123,1047472,2025-10-29 13:00:22,KYC,Critical,In-App,Resolved,34.2,3.9,Fraud
6001456,1080585,2025-10-29 13:01:03,Payment Failed,Low,Chat,Resolved,0.5,4.4,Fraud
6066910,1064607,2025-10-29 13:33:32,Payment Failed,Medium,Email,Resolved,4.9,5.0,Technical
6044267,1034639,2025-10-29 13:40:20,App Technical Issue,High,Chat,Resolved,15.6,4.9,Payments
6003697,1056609,2025-10-29 13:41:16,Account Access,Medium,Chat,Resolved,6.8,5.0,Payments
6046904,1099938,2025-10-29 13:41:29,Chargeback,Medium,Chat,Resolved,24.8,5.0,Cards
6014417,1057400,2025-10-29 14:00:58,Account Access,Medium,Chat,Resolved,64.8,4.0,Cards
6088026,1081865,2025-10-29 14:04:37,Fraud Concern,Medium,Chat,Resolved,21.6,5.0,Accounts
6086387,1006428,2025-10-29 14:13:27,KYC,Low,In-App,Resolved,27.7,4.1,Accounts
6061712,1076900,2025-10-29 14:33:51,Fraud Concern,Low,Email,Escalated,4.0,5.0,Payments
6050761,1100053,2025-10-29 14:44:20,Fraud Concern,Medium,Email,Resolved,37.4,5.0,Cards
6018020,1004039,2025-10-29 15:07:48,Transfer Delayed,Low,Phone,Pending Customer,15.8,5.0,KYC
6010284,1053720,2025-10-29 15:12:21,Merchant Dispute,Medium,Email,Resolved,5.7,5.0,Technical
6075869,1075544,2025-10-29 15:15:55,App Technical Issue,Medium,Chat,Resolved,10.5,5.0,Accounts
6084458,1064377,2025-10-29 15:18:34,Payment Failed,Medium,Chat,Resolved,15.3,4.7,Fraud
6085841,1069134,2025-10-29 16:03:41,Fraud Concern,High,In-App,Resolved,14.6,4.4,Cards
6054602,1020325,2025-10-29 16:11:02,KYC,Low,In-App,Escalated,25.0,5.0,Payments
6027051,1039658,2025-10-29 16:22:09,Payment Failed,High,In-App,Resolved,20.9,4.7,Fraud
6082820,1061061,2025-10-29 16:57:05,Fraud Concern,Medium,In-App,Resolved,22.5,5.0,Technical
6028929,1026186,2025-10-29 17:16:50,Payment Failed,High,In-App,Resolved,10.1,4.6,Technical
6061987,1062814,2025-10-29 17:30:01,Transfer Delayed,Medium,Chat,Resolved,33.9,3.8,Technical
6022709,1098884,2025-10-29 17:38:01,KYC,Medium,Email,Resolved,12.7,5.0,Payments
