account_id,customer_id,account_type,account_status,opened_date,current_balance_inr,credit_limit_inr
7157113,1102688,Savings,Active,2020-01-05,47790.7,0
7157114,1069436,Credit Line,Active,2024-04-28,1960.79,50000
7157115,1026608,Wallet,Dormant,2025-08-15,1205.36,0
7157116,1049071,Wallet,Active,2024-07-11,28362.79,0
7157117,1105462,Current,Active,2026-05-11,7470.96,0
7157118,1044826,Savings,Closed,2022-02-17,363.48,0
7157119,1079985,Current,Dormant,2021-02-02,7079.4,0
7157120,1040179,Savings,Active,2021-01-02,3899.3,0
7157121,1031053,Current,Active,2020-08-29,1101.86,0
7157122,1043119,Savings,Active,2019-06-04,852.41,0
7157123,1095107,Wallet,Active,2026-01-21,1496.56,0
7157124,1024456,Wallet,Active,2024-05-15,10018.98,0
7157125,1002472,Wallet,Dormant,2020-07-27,33880.96,0
7157126,1061544,Savings,Active,2021-04-16,3280.31,0
7157127,1022625,Wallet,Active,2019-08-21,2120.89,0
7157128,1096137,Savings,Active,2026-03-29,14556.76,0
7157129,1107313,Current,Active,2023-08-03,4405.83,0
7157130,1114572,Savings,Active,2025-07-30,6652.33,0
7157131,1026106,Wallet,Active,2023-10-09,16571.53,0
7157132,1015958,Wallet,Active,2021-06-03,13670.37,0
7157133,1067951,Current,Active,2022-03-31,258734.76,0
7157134,1081468,Savings,Closed,2020-09-01,18175.87,0
7157135,1005310,Wallet,Active,2020-11-11,31057.19,0
7157136,1110178,Credit Line,Active,2025-11-26,6143.23,50000
7157137,1038476,Credit Line,Active,2025-01-17,18744.75,500000
7157138,1090137,Wallet,Dormant,2026-06-10,5306.48,0
7157139,1091032,Wallet,Active,2019-09-06,1416.31,0
7157140,1011036,Current,Active,2026-02-16,22085.33,0
7157141,1110572,Wallet,Active,2019-10-14,4151.67,0
7157142,1006391,Savings,Dormant,2021-08-05,4526.17,0
7157143,1007613,Wallet,Frozen,2024-12-28,47343.12,0
7157144,1048219,Wallet,Active,2022-07-01,3723.8,0
7157145,1068735,Credit Line,Active,2019-12-09,4555.48,50000
7157146,1003852,Credit Line,Active,2023-06-26,9180.01,100000
7157147,1075777,Wallet,Dormant,2020-10-20,8582.83,0
7157148,1041440,Savings,Active,2023-07-03,78874.98,0
7157149,1024219,Current,Active,2020-04-16,27016.17,0
7157150,1064348,Wallet,Active,2019-11-10,15899.97,0
7157151,1012269,Savings,Closed,2020-07-12,8484.44,0
7157152,1100904,Wallet,Frozen,2025-08-17,6794.14,0
7157153,1086083,Savings,Active,2019-05-10,6914.17,0
7157154,1075589,Current,Active,2025-04-02,17653.94,0
7157155,1077298,Savings,Active,2021-09-04,3191.24,0
7157156,1090381,Savings,Dormant,2019-05-16,23669.56,0
7157157,1112067,Wallet,Active,2025-07-18,13209.71,0
7157158,1032847,Savings,Frozen,2019-06-10,4825.74,0
7157159,1015618,Wallet,Dormant,2021-07-24,13981.85,0
7157160,1095813,Wallet,Active,2021-10-12,6424.12,0
7157161,1062641,Wallet,Closed,2022-11-12,10830.33,0
7157162,1013151,Wallet,Active,2020-05-21,13220.93,0
7157163,1110133,Current,Active,2024-04-09,2937.47,0
7157164,1085452,Savings,Active,2019-07-09,24861.96,0
7157165,1113045,Savings,Active,2022-07-19,12417.77,0
7157166,1002778,Wallet,Active,2022-11-14,9280.98,0
7157167,1036653,Savings,Active,2025-12-19,7670.25,0
7157168,1034202,Savings,Dormant,2025-02-12,92350.7,0
7157169,1028454,Wallet,Active,2025-01-29,5613.86,0
7157170,1033820,Credit Line,Active,2022-08-11,6984.37,25000
7157171,1050700,Wallet,Active,2025-04-21,60572.48,0
7157172,1048896,Wallet,Dormant,2024-05-25,5397.43,0
7157173,1062839,Wallet,Active,2021-05-19,5721.73,0
7157174,1103542,Current,Active,2026-02-07,3543.55,0
7157175,1025624,Wallet,Active,2020-01-13,5912.64,0
7157176,1045059,Wallet,Active,2023-07-11,9141.12,0
7157177,1070198,Credit Line,Active,2021-08-11,110196.7,100000
7157178,1118225,Savings,Dormant,2022-09-12,21632.0,0
7157179,1084944,Wallet,Active,2019-08-31,10217.61,0
7157180,1110352,Wallet,Active,2023-11-02,1073.41,0
7157181,1039335,Wallet,Closed,2023-06-26,13587.37,0
7157182,1017879,Wallet,Active,2022-01-09,8415.34,0
7157183,1053699,Savings,Active,2020-07-26,1323.55,0
7157184,1108967,Current,Active,2024-03-22,2281.63,0
7157185,1023849,Wallet,Active,2022-11-24,2193.51,0
7157186,1117289,Savings,Active,2021-11-17,4062.62,0
7157187,1003753,Savings,Active,2025-04-16,4512.53,0
7157188,1075850,Wallet,Closed,2023-12-14,1261.33,0
7157189,1053257,Wallet,Active,2021-06-25,9333.37,0
7157190,1078249,Savings,Active,2019-04-01,17139.38,0
7157191,1100676,Wallet,Active,2024-08-08,13726.79,0
7157192,1100049,Current,Active,2023-04-30,2029.91,0
7157193,1064240,Wallet,Active,2024-12-26,2769.78,0
7157194,1005599,Current,Active,2024-01-06,2689.34,0
7157195,1119762,Wallet,Active,2019-04-11,36587.27,0
7157196,1071098,Savings,Active,2019-05-10,6648.31,0
7157197,1106558,Wallet,Dormant,2020-02-17,102789.82,0
7157198,1051382,Wallet,Active,2026-02-10,38307.89,0
7157199,1094921,Current,Active,2021-01-10,16507.71,0
7157200,1008913,Current,Active,2023-05-18,2604.98,0
7157201,1078848,Savings,Frozen,2025-12-24,5677.78,0
7157202,1079876,Current,Active,2021-01-13,32634.84,0
7157203,1103118,Savings,Closed,2020-07-03,5850.29,0
7157204,1092417,Savings,Active,2025-12-29,2803.34,0
7157205,1111454,Wallet,Active,2021-04-12,116728.83,0
7157206,1111706,Wallet,Active,2019-01-31,2572.57,0
7157207,1031941,Wallet,Active,2019-05-04,126995.53,0
7157208,1061959,Wallet,Dormant,2025-08-22,41965.93,0
7157209,1020646,Credit Line,Active,2025-05-08,1161.39,200000
7157210,1091457,Credit Line,Dormant,2019-06-02,423.7,200000
7157211,1078950,Wallet,Closed,2020-12-15,1508.51,0
7157212,1023794,Current,Active,2020-04-21,1811.07,0
7157213,1049393,Wallet,Active,2020-01-28,1057.49,0
7157214,1027353,Wallet,Active,2021-09-15,1547.37,0
7157215,1042076,Savings,Active,2020-06-19,2650.62,0
7157216,1065529,Wallet,Active,2024-02-01,5463.85,0
7157217,1057704,Wallet,Active,2025-10-08,3033.35,0
7157218,1071738,Wallet,Active,2023-09-10,14659.99,0
7157219,1040138,Credit Line,Active,2020-11-20,10343.02,100000
7157220,1071103,Wallet,Active,2019-03-12,56752.88,0
7157221,1101154,Current,Active,2019-10-06,13193.36,0
7157222,1110101,Wallet,Active,2020-01-14,31047.74,0
7157223,1013441,Wallet,Active,2026-05-02,16529.46,0
7157224,1060410,Savings,Active,2024-05-29,21667.09,0
7157225,1116246,Wallet,Active,2021-03-29,7125.82,0
7157226,1082866,Credit Line,Active,2019-12-09,3498.93,100000
7157227,1084331,Savings,Active,2019-12-09,13243.3,0
7157228,1119603,Wallet,Active,2020-07-15,19029.64,0
7157229,1073480,Credit Line,Active,2020-06-09,25842.18,50000
7157230,1094265,Wallet,Active,2019-09-05,14488.51,0
7157231,1039309,Wallet,Active,2019-03-02,1683.56,0
7157232,1113016,Savings,Active,2024-01-17,411.18,0
7157233,1029723,Current,Active,2025-01-13,4142.64,0
7157234,1068851,Savings,Active,2019-09-24,81997.64,0
7157235,1081568,Wallet,Active,2019-12-02,2339.64,0
7157236,1083314,Wallet,Active,2022-10-19,1044.41,0
7157237,1085466,Wallet,Active,2026-02-17,5663.71,0
7157238,1039184,Wallet,Active,2025-04-22,8637.67,0
7157239,1113888,Savings,Active,2026-02-01,46470.63,0
7157240,1025795,Wallet,Active,2024-10-05,1844.54,0
7157241,1026876,Wallet,Active,2019-03-17,16189.71,0
7157242,1026031,Wallet,Active,2023-11-21,13099.59,0
7157243,1047043,Wallet,Active,2026-02-26,1452.46,0
7157244,1106316,Wallet,Active,2025-04-14,717.89,0
7157245,1015676,Current,Active,2025-12-19,22426.1,0
7157246,1058966,Savings,Active,2022-09-29,22759.55,0
7157247,1081673,Credit Line,Active,2025-02-24,346.33,100000
7157248,1026230,Wallet,Active,2025-08-07,7105.9,0
7157249,1059001,Current,Dormant,2022-12-20,8822.09,0
7157250,1051430,Current,Closed,2019-07-15,14956.37,0
7157251,1051212,Credit Line,Active,2019-06-22,351.42,100000
7157252,1067954,Wallet,Active,2019-10-19,11966.76,0
7157253,1014069,Savings,Dormant,2021-10-30,6131.59,0
7157254,1101601,Savings,Active,2026-04-08,15121.23,0
7157255,1044275,Savings,Dormant,2026-05-29,12017.21,0
7157256,1109088,Wallet,Active,2019-10-31,109307.47,0
7157257,1111815,Wallet,Active,2021-05-08,4447.54,0
7157258,1068561,Savings,Active,2026-03-21,7963.41,0
7157259,1031448,Savings,Active,2024-04-05,1289.77,0
7157260,1021720,Wallet,Active,2022-08-24,14019.49,0
7157261,1110161,Savings,Active,2023-10-14,11651.81,0
7157262,1082551,Current,Active,2019-12-14,12034.82,0
7157263,1088706,Wallet,Active,2022-11-16,27015.95,0
7157264,1049612,Credit Line,Active,2020-12-09,879.28,100000
7157265,1067526,Savings,Active,2020-08-09,5872.72,0
7157266,1050428,Savings,Active,2022-12-11,1498.87,0
7157267,1062427,Current,Dormant,2026-02-23,2476.83,0
7157268,1061674,Wallet,Active,2020-09-12,11833.99,0
7157269,1024189,Wallet,Active,2021-04-16,5975.89,0
7157270,1022520,Credit Line,Active,2022-03-06,3393.05,200000
7157271,1050143,Wallet,Active,2020-04-02,1348.5,0
7157272,1054030,Wallet,Active,2025-03-12,11789.55,0
7157273,1032252,Wallet,Active,2022-05-01,2861.15,0
7157274,1035132,Credit Line,Active,2026-04-07,12157.45,200000
7157275,1119558,Wallet,Active,2024-09-17,13761.35,0
7157276,1022632,Savings,Active,2023-03-05,83466.28,0
7157277,1109394,Wallet,Active,2023-01-22,3167.84,0
7157278,1049568,Current,Active,2022-04-14,12038.38,0
7157279,1005556,Wallet,Active,2024-04-10,11441.76,0
7157280,1074720,Wallet,Active,2022-04-28,2779.71,0
7157281,1026851,Savings,Active,2022-04-09,35211.67,0
7157282,1076581,Current,Frozen,2025-08-14,8246.43,0
7157283,1063015,Wallet,Active,2022-04-08,24062.52,0
7157284,1114560,Savings,Active,2024-10-11,17684.44,0
7157285,1095781,Savings,Active,2024-12-23,13799.54,0
7157286,1064687,Savings,Active,2020-11-13,2794.68,0
7157287,1007467,Wallet,Active,2025-12-26,1489.3,0
7157288,1063074,Wallet,Active,2020-09-20,12350.0,0
7157289,1080970,Wallet,Dormant,2021-06-16,7730.8,0
7157290,1071462,Current,Active,2019-10-26,8479.66,0
7157291,1033846,Wallet,Active,2019-04-15,22538.44,0
7157292,1003058,Wallet,Active,2026-02-13,28645.71,0
7157293,1002531,Wallet,Active,2026-03-19,19477.52,0
7157294,1110274,Wallet,Active,2019-05-28,6393.97,0
7157295,1046918,Wallet,Active,2025-08-23,7097.54,0
7157296,1048350,Wallet,Active,2021-11-19,905.9,0
7157297,1029185,Savings,Active,2021-10-21,3525.75,0
7157298,1097215,Wallet,Active,2025-05-22,10917.01,0
7157299,1110651,Current,Active,2019-08-17,4085.97,0
7157300,1047972,Wallet,Active,2020-09-03,5075.46,0
7157301,1031885,Wallet,Active,2022-09-24,2682.86,0
7157302,1018349,Current,Active,2020-03-18,52131.21,0
7157303,1063361,Savings,Active,2022-09-07,4392.13,0
7157304,1070025,Savings,Active,2022-08-11,10171.43,0
7157305,1017377,Savings,Active,2025-10-10,49714.38,0
7157306,1112413,Wallet,Dormant,2019-05-17,9908.03,0
7157307,1107540,Wallet,Active,2020-10-21,985.12,0
7157308,1031734,Savings,Active,2020-08-12,14822.72,0
7157309,1050254,Wallet,Active,2020-04-09,5837.84,0
7157310,1060172,Wallet,Active,2022-12-11,6958.44,0
7157311,1035199,Current,Active,2023-05-20,1929.99,0
7157312,1022636,Wallet,Closed,2025-04-04,785.08,0
7157313,1078898,Wallet,Active,2020-10-20,5397.48,0
7157314,1033064,Wallet,Dormant,2022-08-03,1120.05,0
7157315,1056712,Wallet,Active,2019-12-01,19801.91,0
7157316,1113796,Wallet,Active,2023-06-04,23617.24,0
7157317,1116334,Wallet,Active,2019-06-20,5241.75,0
7157318,1004232,Wallet,Active,2019-04-30,1028.16,0
7157319,1053435,Wallet,Active,2022-12-21,4698.09,0
7157320,1087136,Savings,Closed,2021-11-20,29518.37,0
7157321,1118463,Wallet,Active,2021-10-27,44498.09,0
7157322,1035930,Current,Dormant,2024-03-24,17959.93,0
7157323,1069964,Wallet,Active,2021-07-31,22335.87,0
7157324,1080158,Credit Line,Active,2024-08-28,23799.58,50000
7157325,1060054,Current,Active,2024-01-14,3414.07,0
7157326,1030904,Savings,Active,2022-02-09,6515.55,0
7157327,1006135,Savings,Closed,2024-04-07,1937.39,0
7157328,1033343,Wallet,Active,2024-11-03,60105.31,0
7157329,1088103,Current,Active,2019-03-21,183800.9,0
7157330,1096147,Credit Line,Active,2020-08-02,43567.41,25000
7157331,1066705,Current,Active,2025-03-10,3611.23,0
7157332,1111745,Savings,Active,2021-04-17,24284.29,0
7157333,1052064,Credit Line,Closed,2019-06-07,7729.34,100000
7157334,1028397,Current,Active,2020-05-16,3602.56,0
7157335,1060409,Credit Line,Active,2022-09-13,3950.48,50000
7157336,1038335,Wallet,Active,2021-09-30,1429.86,0
7157337,1078729,Wallet,Dormant,2025-01-18,5006.77,0
7157338,1046415,Credit Line,Active,2023-04-07,5734.02,25000
7157339,1025098,Wallet,Active,2026-05-10,19846.24,0
7157340,1098004,Credit Line,Active,2021-07-18,22844.75,25000
7157341,1108267,Wallet,Active,2026-02-13,2017.62,0
7157342,1069761,Current,Closed,2025-05-19,1478.06,0
7157343,1095756,Savings,Closed,2020-12-26,4320.28,0
7157344,1018745,Wallet,Dormant,2025-02-18,4541.93,0
7157345,1091095,Credit Line,Active,2023-10-08,6261.47,200000
7157346,1110365,Current,Active,2019-02-09,4008.66,0
7157347,1050429,Wallet,Active,2021-04-18,4130.06,0
7157348,1105937,Current,Active,2023-08-15,17184.16,0
7157349,1021208,Current,Active,2020-02-03,2460.33,0
7157350,1008797,Credit Line,Closed,2025-04-03,10745.17,100000
7157351,1070569,Wallet,Active,2019-01-15,4991.62,0
7157352,1079054,Savings,Active,2024-11-30,29667.83,0
7157353,1031141,Current,Dormant,2022-08-25,6139.52,0
7157354,1096988,Savings,Active,2020-11-18,2427.46,0
7157355,1082110,Wallet,Active,2025-01-18,19436.41,0
7157356,1001137,Wallet,Active,2020-08-03,22567.73,0
7157357,1041404,Credit Line,Active,2019-01-21,1983.19,50000
7157358,1040988,Savings,Active,2025-07-20,1652.94,0
7157359,1106894,Wallet,Dormant,2025-07-10,20384.3,0
7157360,1040928,Savings,Active,2020-10-16,3955.05,0
7157361,1047895,Savings,Active,2024-01-07,14457.22,0
7157362,1061216,Credit Line,Active,2021-12-29,11496.94,200000
7157363,1033324,Savings,Active,2021-07-21,298.67,0
7157364,1029989,Savings,Dormant,2022-10-28,4851.17,0
7157365,1005508,Savings,Active,2020-01-10,17179.2,0
7157366,1037176,Wallet,Closed,2021-06-03,3196.91,0
7157367,1097880,Wallet,Active,2026-02-07,3720.76,0
7157368,1064906,Savings,Closed,2026-03-20,6483.84,0
7157369,1009305,Credit Line,Active,2020-04-14,25400.77,25000
7157370,1007985,Savings,Frozen,2023-07-24,38606.95,0
7157371,1054201,Wallet,Active,2020-05-16,200249.83,0
7157372,1076116,Credit Line,Active,2026-05-20,18656.98,25000
7157373,1009254,Savings,Active,2025-05-05,54411.82,0
7157374,1019678,Wallet,Closed,2024-02-10,10778.49,0
7157375,1110629,Wallet,Active,2019-12-20,6266.47,0
7157376,1067478,Wallet,Active,2021-02-02,7080.67,0
7157377,1068437,Wallet,Active,2020-08-20,5577.12,0
7157378,1115127,Current,Active,2023-12-13,7693.27,0
7157379,1066735,Wallet,Active,2024-07-18,20742.86,0
7157380,1047103,Current,Active,2025-03-11,3555.38,0
7157381,1044171,Wallet,Active,2021-07-17,952.63,0
7157382,1084215,Wallet,Active,2022-07-02,7368.17,0
7157383,1002465,Wallet,Active,2020-02-25,1624.87,0
7157384,1101249,Savings,Active,2019-09-08,6743.01,0
7157385,1093771,Wallet,Active,2023-05-18,2492.91,0
7157386,1043810,Wallet,Dormant,2026-01-23,13311.3,0
7157387,1066098,Wallet,Active,2024-10-11,10887.04,0
7157388,1007280,Savings,Closed,2022-01-10,23054.32,0
7157389,1020766,Wallet,Active,2019-09-08,21880.63,0
7157390,1074448,Credit Line,Active,2023-02-10,14044.57,25000
7157391,1052159,Savings,Active,2024-06-19,9931.51,0
7157392,1084192,Current,Active,2025-06-24,2173.63,0
7157393,1085688,Credit Line,Active,2023-11-26,4690.73,100000
7157394,1052712,Wallet,Active,2023-11-11,2901.65,0
7157395,1067389,Credit Line,Active,2022-03-27,919.15,100000
7157396,1085293,Wallet,Active,2020-06-01,4181.06,0
7157397,1031251,Current,Active,2020-02-25,63088.4,0
7157398,1076933,Wallet,Frozen,2022-11-28,39480.03,0
7157399,1030752,Credit Line,Active,2020-04-19,11591.49,200000
7157400,1100606,Wallet,Active,2025-04-27,3662.13,0
7157401,1068864,Current,Active,2020-06-10,22266.43,0
7157402,1112443,Wallet,Active,2024-09-17,261.92,0
7157403,1051837,Wallet,Closed,2019-11-03,9727.0,0
7157404,1085678,Current,Active,2022-04-30,3334.05,0
7157405,1062983,Wallet,Dormant,2020-10-06,976.6,0
7157406,1064167,Savings,Closed,2025-08-22,27807.46,0
7157407,1034250,Wallet,Active,2020-01-04,10370.77,0
7157408,1051820,Credit Line,Active,2022-10-03,1025.83,200000
7157409,1027465,Wallet,Active,2026-01-30,5689.31,0
7157410,1046183,Savings,Active,2024-10-29,3286.65,0
7157411,1079882,Savings,Active,2020-02-23,31269.88,0
7157412,1029032,Savings,Active,2024-08-17,2670.02,0
7157413,1041942,Savings,Active,2020-01-12,27582.95,0
7157414,1099027,Wallet,Active,2021-09-05,14101.69,0
7157415,1119506,Current,Dormant,2025-11-05,4178.42,0
7157416,1106602,Wallet,Active,2022-07-03,5504.85,0
7157417,1027309,Savings,Active,2020-11-02,7311.93,0
7157418,1076157,Wallet,Active,2019-03-12,5989.12,0
7157419,1066997,Savings,Frozen,2019-05-05,429.93,0
7157420,1111189,Savings,Active,2023-05-15,49606.04,0
7157421,1000756,Wallet,Frozen,2024-10-20,6348.25,0
7157422,1108332,Savings,Active,2019-07-05,11822.63,0
7157423,1016455,Wallet,Active,2025-07-14,3240.43,0
7157424,1040983,Wallet,Active,2026-03-31,25314.22,0
7157425,1062249,Wallet,Active,2021-07-06,20462.32,0
7157426,1107220,Current,Active,2020-07-14,411.35,0
7157427,1036767,Credit Line,Frozen,2020-07-16,12862.22,25000
7157428,1041386,Wallet,Active,2022-09-24,138.97,0
7157429,1012843,Wallet,Active,2024-05-29,23795.09,0
7157430,1087176,Savings,Active,2019-04-21,983.58,0
7157431,1079178,Savings,Active,2022-11-26,4697.76,0
7157432,1016763,Wallet,Active,2022-10-21,16871.9,0
7157433,1039471,Savings,Active,2025-02-15,1055.04,0
7157434,1005505,Credit Line,Active,2019-04-14,53306.56,50000
7157435,1061108,Current,Active,2021-12-07,4435.47,0
7157436,1090995,Savings,Active,2020-12-17,9131.39,0
7157437,1014130,Wallet,Active,2023-10-19,33807.14,0
7157438,1070076,Wallet,Dormant,2023-02-26,19352.94,0
7157439,1112424,Wallet,Active,2026-06-17,72704.41,0
7157440,1004661,Savings,Active,2025-06-04,29913.63,0
7157441,1009658,Credit Line,Active,2020-11-11,5913.34,200000
7157442,1013984,Wallet,Dormant,2020-01-21,9759.23,0
7157443,1002912,Savings,Active,2023-01-21,9302.3,0
7157444,1045047,Current,Active,2024-03-19,10346.71,0
7157445,1062897,Wallet,Active,2025-06-29,5903.89,0
7157446,1038054,Wallet,Dormant,2021-03-12,14108.18,0
7157447,1028642,Wallet,Active,2024-09-16,6792.66,0
7157448,1096533,Credit Line,Active,2021-04-19,5998.26,200000
7157449,1065442,Savings,Active,2024-01-11,1730.42,0
7157450,1021935,Savings,Closed,2025-05-16,468.05,0
7157451,1076599,Wallet,Active,2022-10-12,1198.17,0
7157452,1092534,Savings,Active,2020-01-08,4110.73,0
7157453,1082336,Credit Line,Active,2022-08-23,8935.78,100000
7157454,1034721,Savings,Dormant,2025-07-27,22587.82,0
7157455,1119388,Savings,Active,2023-11-20,4496.35,0
7157456,1103237,Wallet,Active,2023-10-04,4920.55,0
7157457,1069319,Savings,Active,2025-09-28,3514.37,0
7157458,1070195,Wallet,Active,2025-06-17,9041.72,0
7157459,1063365,Current,Active,2019-07-14,14922.39,0
7157460,1081731,Current,Frozen,2020-07-15,8717.87,0
7157461,1001040,Savings,Active,2019-01-20,8155.33,0
7157462,1017758,Savings,Active,2026-04-03,49887.63,0
7157463,1106970,Savings,Active,2026-01-03,7716.74,0
7157464,1089038,Savings,Active,2020-02-01,16617.03,0
7157465,1119577,Wallet,Active,2023-06-06,309.24,0
7157466,1004146,Credit Line,Active,2019-08-22,1115.22,50000
7157467,1056167,Savings,Dormant,2022-09-26,5458.69,0
7157468,1083915,Wallet,Active,2019-02-02,361.17,0
7157469,1067372,Savings,Active,2019-12-24,47169.55,0
7157470,1030103,Current,Active,2021-03-18,17153.62,0
7157471,1019038,Wallet,Active,2022-12-04,12136.51,0
7157472,1002282,Wallet,Active,2025-10-22,2828.39,0
7157473,1012033,Current,Active,2024-11-25,3357.71,0
7157474,1113704,Wallet,Active,2021-09-22,35724.41,0
7157475,1019184,Current,Closed,2022-05-01,2553.59,0
7157476,1021302,Savings,Active,2023-09-19,4875.56,0
7157477,1041050,Savings,Active,2025-02-27,1620.39,0
7157478,1040584,Wallet,Frozen,2024-06-25,16098.98,0
7157479,1117043,Savings,Active,2020-12-17,15265.07,0
7157480,1090037,Wallet,Active,2022-01-15,2221.47,0
7157481,1025330,Wallet,Active,2019-09-13,5493.23,0
7157482,1013702,Savings,Dormant,2025-08-20,20519.24,0
7157483,1046542,Wallet,Frozen,2020-08-31,19855.9,0
7157484,1017136,Savings,Active,2020-10-03,10551.67,0
7157485,1014946,Wallet,Active,2020-05-03,8006.13,0
7157486,1099383,Wallet,Active,2019-02-18,12366.07,0
7157487,1000946,Savings,Frozen,2022-12-13,21388.62,0
7157488,1067951,Wallet,Active,2022-06-26,14465.32,0
7157489,1006198,Wallet,Active,2023-11-12,14863.73,0
7157490,1097544,Current,Active,2022-01-17,2069.15,0
7157491,1049986,Current,Active,2023-02-06,365.86,0
7157492,1100285,Current,Active,2024-04-23,3525.04,0
7157493,1082332,Wallet,Dormant,2019-12-03,29839.21,0
7157494,1110576,Wallet,Active,2021-02-25,10964.49,0
7157495,1063655,Savings,Active,2019-02-14,2063.86,0
7157496,1037340,Savings,Active,2019-11-06,2314.98,0
7157497,1046964,Wallet,Active,2023-06-26,1060.64,0
7157498,1056638,Wallet,Closed,2024-10-15,7863.44,0
7157499,1109019,Wallet,Active,2022-03-26,11643.48,0
7157500,1053108,Wallet,Dormant,2022-11-24,506.72,0
7157501,1051128,Savings,Active,2022-09-27,58.62,0
7157502,1029956,Wallet,Active,2022-05-13,7128.96,0
7157503,1057772,Credit Line,Active,2025-01-09,3220.05,100000
7157504,1022511,Wallet,Active,2023-05-08,3623.28,0
7157505,1092204,Wallet,Active,2024-03-04,3120.24,0
7157506,1007220,Wallet,Active,2025-05-30,19594.87,0
7157507,1038457,Wallet,Active,2026-03-11,571.03,0
7157508,1004047,Credit Line,Active,2022-11-24,85784.03,25000
7157509,1012417,Wallet,Active,2022-07-10,4034.82,0
7157510,1060908,Wallet,Active,2024-02-15,9299.64,0
7157511,1060418,Savings,Active,2026-01-14,23006.66,0
7157512,1005038,Wallet,Active,2020-12-08,5647.65,0
7157513,1082848,Credit Line,Active,2026-01-04,73600.57,25000
7157514,1055431,Wallet,Active,2021-05-22,27436.08,0
7157515,1076492,Wallet,Dormant,2025-10-02,1057.41,0
7157516,1119838,Wallet,Active,2025-01-16,13508.45,0
7157517,1043078,Wallet,Active,2024-04-01,2763.95,0
7157518,1042578,Savings,Active,2019-01-11,5481.53,0
7157519,1098523,Savings,Active,2026-03-15,31290.91,0
7157520,1078520,Wallet,Active,2022-05-10,8924.15,0
7157521,1025755,Current,Closed,2026-04-27,12634.93,0
7157522,1097825,Savings,Closed,2023-12-14,1604.84,0
7157523,1094832,Savings,Active,2020-05-10,6273.46,0
7157524,1096796,Wallet,Dormant,2022-09-17,12216.3,0
7157525,1107540,Credit Line,Active,2022-10-21,2325.12,25000
7157526,1060045,Savings,Active,2019-03-04,1472.84,0
7157527,1092894,Current,Active,2021-11-10,3466.26,0
7157528,1095009,Current,Active,2020-06-27,8334.46,0
7157529,1007274,Savings,Active,2026-03-13,2030.05,0
7157530,1041806,Wallet,Active,2020-01-02,3622.58,0
7157531,1009677,Current,Active,2025-09-10,2082.57,0
7157532,1035247,Wallet,Active,2021-02-16,13855.08,0
7157533,1066185,Current,Active,2022-09-02,26507.7,0
7157534,1105790,Credit Line,Active,2019-12-12,3613.44,200000
7157535,1109374,Current,Active,2020-01-30,4474.16,0
7157536,1030551,Wallet,Active,2024-08-24,1493.06,0
7157537,1022592,Wallet,Active,2025-03-25,21715.82,0
7157538,1113091,Credit Line,Active,2024-07-28,27964.16,25000
7157539,1068912,Current,Active,2024-05-30,17248.39,0
7157540,1056598,Wallet,Active,2020-04-23,11803.75,0
7157541,1030512,Wallet,Active,2021-09-20,14878.19,0
7157542,1008369,Current,Active,2021-03-03,16144.8,0
7157543,1063229,Wallet,Active,2024-12-11,2586.69,0
7157544,1101344,Wallet,Active,2023-04-14,4588.14,0
7157545,1041928,Wallet,Active,2024-12-04,759.51,0
7157546,1003933,Wallet,Active,2024-04-20,17518.6,0
7157547,1072010,Savings,Active,2023-07-28,2723.78,0
7157548,1044842,Wallet,Frozen,2024-10-10,872.25,0
7157549,1035933,Wallet,Dormant,2022-08-21,21450.71,0
7157550,1102534,Wallet,Active,2022-01-09,113095.22,0
7157551,1069181,Wallet,Closed,2021-01-22,49979.77,0
7157552,1082376,Savings,Active,2025-01-24,51409.74,0
7157553,1066607,Credit Line,Active,2023-07-05,24678.89,100000
7157554,1097794,Savings,Active,2019-12-21,3198.9,0
7157555,1098933,Current,Closed,2024-10-19,3126.3,0
7157556,1095917,Savings,Active,2020-09-06,10652.9,0
7157557,1114505,Wallet,Active,2021-02-07,2459.42,0
7157558,1010445,Wallet,Active,2024-08-08,61700.0,0
7157559,1006188,Wallet,Active,2026-06-16,2606.58,0
7157560,1077937,Savings,Active,2019-02-08,5664.73,0
7157561,1102310,Credit Line,Dormant,2021-12-25,1433.66,25000
7157562,1060834,Credit Line,Active,2021-03-06,22368.51,100000
7157563,1054837,Wallet,Closed,2025-04-17,1952.1,0
7157564,1100717,Savings,Active,2019-03-30,1175.33,0
7157565,1085529,Current,Closed,2025-10-07,27843.99,0
7157566,1087061,Savings,Active,2024-04-05,2549.46,0
7157567,1119903,Credit Line,Active,2023-07-23,2587.7,200000
7157568,1104158,Wallet,Active,2020-07-12,9074.41,0
7157569,1052200,Wallet,Dormant,2023-04-10,19457.09,0
7157570,1030402,Wallet,Active,2020-01-27,8215.03,0
7157571,1050439,Savings,Active,2024-01-16,6400.96,0
7157572,1087949,Savings,Dormant,2020-10-16,7050.93,0
7157573,1081755,Wallet,Dormant,2024-12-08,2314.43,0
7157574,1075965,Wallet,Active,2021-08-04,4859.22,0
7157575,1046958,Wallet,Active,2019-02-06,4589.32,0
7157576,1001575,Savings,Active,2022-07-28,16592.14,0
7157577,1071900,Credit Line,Active,2020-12-06,6182.93,25000
7157578,1028125,Credit Line,Active,2021-05-15,9191.7,25000
