merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,merchant_tier,onboarding_date,risk_rating,settlement_cycle
529715,Merchant_529715,Insurance,Chennai,Tamil Nadu,SMB,2023-09-15,Low,T+1
529716,Merchant_529716,Food Delivery,Surat,Gujarat,SMB,2020-06-13,Low,T+1
529717,Merchant_529717,Travel,Bhopal,Madhya Pradesh,SMB,2022-12-22,Low,T+2
529718,Merchant_529718,Insurance,Chennai,Tamil Nadu,Mid-Market,2025-08-04,Low,T+1
529719,Merchant_529719,Government,Delhi,Delhi,SMB,2025-07-03,Low,T+1
529720,Merchant_529720,Healthcare,Nagpur,Maharashtra,SMB,2020-03-13,Low,T+2
529721,Merchant_529721,Pharmacy,Mumbai,Maharashtra,SMB,2019-10-31,Low,T+3
529722,Merchant_529722,Telecom,Mumbai,Maharashtra,Mid-Market,2025-04-19,Low,T+1
529723,Merchant_529723,Entertainment,Delhi,Delhi,SMB,2025-07-10,Low,T+2
529724,Merchant_529724,Pharmacy,Bengaluru,Karnataka,SMB,2023-11-07,Medium,T+1
529725,Merchant_529725,Insurance,Visakhapatnam,Andhra Pradesh,Mid-Market,2021-03-15,Low,T+1
529726,Merchant_529726,Insurance,Vadodara,Gujarat,SMB,2023-10-14,Medium,T+2
529727,Merchant_529727,Electronics,Indore,Madhya Pradesh,SMB,2025-12-22,Low,T+1
529728,Merchant_529728,Food Delivery,Ahmedabad,Gujarat,Enterprise,2026-02-02,Low,T+3
529729,Merchant_529729,Insurance,Vadodara,Gujarat,Mid-Market,2021-04-06,Low,T+2
529730,Merchant_529730,Restaurants,Indore,Madhya Pradesh,SMB,2022-03-27,Medium,T+1
529731,Merchant_529731,Pharmacy,Kochi,Kerala,Mid-Market,2021-01-12,Medium,T+1
529732,Merchant_529732,Utilities,Surat,Gujarat,SMB,2020-06-03,Low,T+1
529733,Merchant_529733,Food Delivery,Mumbai,Maharashtra,Mid-Market,2019-06-18,Medium,T+2
529734,Merchant_529734,Travel,Pune,Maharashtra,Mid-Market,2023-01-04,Low,T+2
529735,Merchant_529735,Entertainment,Kolkata,West Bengal,SMB,2024-04-03,Low,T+1
529736,Merchant_529736,Education,Visakhapatnam,Andhra Pradesh,SMB,2025-09-01,Low,T+1
529737,Merchant_529737,Government,Pune,Maharashtra,SMB,2024-01-05,Low,T+1
529738,Merchant_529738,Travel,Ahmedabad,Gujarat,SMB,2021-07-16,High,T+1
529739,Merchant_529739,Insurance,Pune,Maharashtra,SMB,2024-09-11,Medium,T+1
529740,Merchant_529740,Entertainment,Nashik,Maharashtra,SMB,2023-09-25,High,T+1
529741,Merchant_529741,Telecom,Nagpur,Maharashtra,SMB,2021-03-01,Low,T+1
529742,Merchant_529742,Education,Indore,Madhya Pradesh,Mid-Market,2021-01-15,Low,T+2
529743,Merchant_529743,E-commerce,Bhopal,Madhya Pradesh,Enterprise,2020-09-22,Low,T+1
529744,Merchant_529744,Education,Nagpur,Maharashtra,Mid-Market,2022-01-12,Low,T+2
529745,Merchant_529745,Education,Chandigarh,Chandigarh,Mid-Market,2021-07-03,Medium,T+2
529746,Merchant_529746,Fuel,Lucknow,Uttar Pradesh,SMB,2026-04-10,Low,T+3
529747,Merchant_529747,Fuel,Indore,Madhya Pradesh,SMB,2020-03-31,Low,T+1
529748,Merchant_529748,Electronics,Chandigarh,Chandigarh,SMB,2020-11-04,High,T+2
529749,Merchant_529749,Fuel,Indore,Madhya Pradesh,Mid-Market,2020-09-12,Low,T+1
529750,Merchant_529750,Pharmacy,Lucknow,Uttar Pradesh,SMB,2025-11-30,Low,T+2
529751,Merchant_529751,Education,Surat,Gujarat,SMB,2022-01-04,Medium,T+1
529752,Merchant_529752,Fashion,Kolkata,West Bengal,Mid-Market,2025-11-11,Low,T+2
529753,Merchant_529753,Utilities,Delhi,Delhi,Mid-Market,2019-10-03,Low,T+1
529754,Merchant_529754,Healthcare,Pune,Maharashtra,SMB,2022-01-05,Medium,T+1
529755,Merchant_529755,Food Delivery,Bhopal,Madhya Pradesh,SMB,2021-11-04,Low,T+1
529756,Merchant_529756,Grocery,Delhi,Delhi,Mid-Market,2019-05-20,Low,T+2
529757,Merchant_529757,Pharmacy,Surat,Gujarat,SMB,2020-06-23,Low,T+2
529758,Merchant_529758,Fuel,Vadodara,Gujarat,SMB,2024-08-31,Low,T+1
529759,Merchant_529759,Travel,Coimbatore,Tamil Nadu,SMB,2026-03-20,Low,T+1
529760,Merchant_529760,Government,Indore,Madhya Pradesh,SMB,2022-02-12,Medium,T+1
529761,Merchant_529761,Pharmacy,Lucknow,Uttar Pradesh,SMB,2021-09-17,Low,T+1
529762,Merchant_529762,E-commerce,Kochi,Kerala,SMB,2026-04-12,Low,T+1
529763,Merchant_529763,Grocery,Chandigarh,Chandigarh,Mid-Market,2026-05-12,Low,T+1
529764,Merchant_529764,Government,Vadodara,Gujarat,SMB,2020-12-09,Low,T+3
529765,Merchant_529765,Entertainment,Bengaluru,Karnataka,SMB,2025-08-30,Low,T+3
529766,Merchant_529766,Travel,Kolkata,West Bengal,SMB,2019-06-13,Medium,T+1
529767,Merchant_529767,Electronics,Chennai,Tamil Nadu,SMB,2022-09-08,Medium,T+2
529768,Merchant_529768,Healthcare,Indore,Madhya Pradesh,Mid-Market,2019-11-01,Low,T+1
529769,Merchant_529769,Grocery,Kolkata,West Bengal,Mid-Market,2021-10-15,Medium,T+1
529770,Merchant_529770,Utilities,Nashik,Maharashtra,SMB,2026-07-01,Low,T+2
529771,Merchant_529771,Healthcare,Bengaluru,Karnataka,SMB,2025-03-11,Low,T+1
529772,Merchant_529772,Travel,Delhi,Delhi,SMB,2021-07-27,Low,T+3
529773,Merchant_529773,Telecom,Surat,Gujarat,Enterprise,2020-03-13,Low,T+2
529774,Merchant_529774,Pharmacy,Vadodara,Gujarat,SMB,2025-02-20,Medium,T+1
529775,Merchant_529775,Government,Chandigarh,Chandigarh,SMB,2021-06-15,Low,T+2
529776,Merchant_529776,Entertainment,Vadodara,Gujarat,SMB,2021-03-24,Medium,T+2
529777,Merchant_529777,Entertainment,Hyderabad,Telangana,Mid-Market,2025-10-09,Low,T+2
529778,Merchant_529778,Fashion,Jaipur,Rajasthan,Mid-Market,2025-10-18,Medium,T+1
529779,Merchant_529779,Grocery,Nagpur,Maharashtra,SMB,2019-02-05,Low,T+2
529780,Merchant_529780,Grocery,Jaipur,Rajasthan,Enterprise,2021-03-12,Low,T+1
529781,Merchant_529781,Entertainment,Jaipur,Rajasthan,Mid-Market,2020-10-24,Low,T+1
529782,Merchant_529782,Government,Pune,Maharashtra,SMB,2020-01-20,Low,T+1
529783,Merchant_529783,Electronics,Chennai,Tamil Nadu,Mid-Market,2023-05-29,Low,T+2
529784,Merchant_529784,Education,Jaipur,Rajasthan,SMB,2023-12-29,Low,T+2
529785,Merchant_529785,Government,Bengaluru,Karnataka,SMB,2022-09-22,High,T+1
529786,Merchant_529786,Education,Bhopal,Madhya Pradesh,Mid-Market,2024-09-12,Low,T+2
529787,Merchant_529787,Restaurants,Surat,Gujarat,SMB,2025-11-05,Low,T+2
529788,Merchant_529788,Government,Hyderabad,Telangana,Enterprise,2025-06-04,Medium,T+1
529789,Merchant_529789,Fuel,Surat,Gujarat,SMB,2021-01-12,Low,T+1
529790,Merchant_529790,Insurance,Hyderabad,Telangana,Mid-Market,2019-11-30,Low,T+1
529791,Merchant_529791,Electronics,Nagpur,Maharashtra,Mid-Market,2022-05-08,Low,T+1
529792,Merchant_529792,E-commerce,Vadodara,Gujarat,SMB,2020-10-09,Low,T+1
529793,Merchant_529793,Grocery,Ahmedabad,Gujarat,SMB,2023-08-27,Medium,T+2
529794,Merchant_529794,E-commerce,Bhopal,Madhya Pradesh,Mid-Market,2025-04-12,Low,T+2
529795,Merchant_529795,Government,Visakhapatnam,Andhra Pradesh,Mid-Market,2019-03-18,Low,T+3
529796,Merchant_529796,Insurance,Chennai,Tamil Nadu,Enterprise,2022-01-01,Medium,T+2
529797,Merchant_529797,Travel,Bengaluru,Karnataka,SMB,2024-11-26,Low,T+2
529798,Merchant_529798,Electronics,Pune,Maharashtra,SMB,2023-08-31,Low,T+2
529799,Merchant_529799,Pharmacy,Lucknow,Uttar Pradesh,Enterprise,2023-03-16,Low,T+1
529800,Merchant_529800,Food Delivery,Visakhapatnam,Andhra Pradesh,SMB,2020-01-11,High,T+3
529801,Merchant_529801,Fashion,Pune,Maharashtra,SMB,2022-02-11,Low,T+1
529802,Merchant_529802,Restaurants,Mumbai,Maharashtra,Enterprise,2025-08-30,Medium,T+3
529803,Merchant_529803,Grocery,Delhi,Delhi,SMB,2022-01-13,Low,T+2
529804,Merchant_529804,Fashion,Hyderabad,Telangana,Mid-Market,2021-09-03,High,T+2
529805,Merchant_529805,Entertainment,Mumbai,Maharashtra,SMB,2025-05-24,Low,T+1
529806,Merchant_529806,Food Delivery,Indore,Madhya Pradesh,SMB,2019-03-27,Low,T+2
529807,Merchant_529807,Grocery,Chandigarh,Chandigarh,Mid-Market,2022-03-10,Medium,T+2
529808,Merchant_529808,Restaurants,Mumbai,Maharashtra,SMB,2023-06-09,High,T+1
529809,Merchant_529809,Fashion,Indore,Madhya Pradesh,SMB,2023-01-01,Low,T+2
529810,Merchant_529810,Government,Coimbatore,Tamil Nadu,SMB,2024-05-20,Low,T+1
529811,Merchant_529811,E-commerce,Pune,Maharashtra,SMB,2025-01-15,Medium,T+1
529812,Merchant_529812,Telecom,Jaipur,Rajasthan,SMB,2022-07-19,Low,T+1
529813,Merchant_529813,Fuel,Chandigarh,Chandigarh,SMB,2021-06-19,Medium,T+2
529814,Merchant_529814,Grocery,Visakhapatnam,Andhra Pradesh,SMB,2025-01-13,Low,T+1
529815,Merchant_529815,Travel,Mumbai,Maharashtra,SMB,2019-03-17,Medium,T+1
529816,Merchant_529816,Government,Nagpur,Maharashtra,Mid-Market,2026-07-01,High,T+1
529817,Merchant_529817,Restaurants,Nagpur,Maharashtra,Mid-Market,2019-05-15,High,T+1
529818,Merchant_529818,Electronics,Surat,Gujarat,SMB,2024-10-15,Medium,T+2
529819,Merchant_529819,Entertainment,Jaipur,Rajasthan,Mid-Market,2020-10-04,Low,T+1
529820,Merchant_529820,Insurance,Jaipur,Rajasthan,Mid-Market,2023-09-12,Medium,T+1
529821,Merchant_529821,E-commerce,Bhopal,Madhya Pradesh,Mid-Market,2020-09-23,Medium,T+1
529822,Merchant_529822,Entertainment,Mumbai,Maharashtra,SMB,2020-09-15,Low,T+2
529823,Merchant_529823,Government,Ahmedabad,Gujarat,Mid-Market,2026-03-28,Medium,T+1
529824,Merchant_529824,Electronics,Delhi,Delhi,SMB,2021-04-10,Low,T+3
529825,Merchant_529825,Electronics,Delhi,Delhi,SMB,2022-06-21,Medium,T+2
529826,Merchant_529826,Utilities,Visakhapatnam,Andhra Pradesh,Mid-Market,2023-02-15,Low,T+1
529827,Merchant_529827,Healthcare,Nagpur,Maharashtra,Mid-Market,2023-03-07,Low,T+3
529828,Merchant_529828,Healthcare,Surat,Gujarat,SMB,2021-12-24,Low,T+1
529829,Merchant_529829,Telecom,Pune,Maharashtra,SMB,2020-09-05,Medium,T+2
529830,Merchant_529830,Grocery,Vadodara,Gujarat,Mid-Market,2024-11-03,Low,T+1
529831,Merchant_529831,Entertainment,Jaipur,Rajasthan,Mid-Market,2020-10-21,Medium,T+1
529832,Merchant_529832,Food Delivery,Chennai,Tamil Nadu,Mid-Market,2022-09-01,Low,T+1
529833,Merchant_529833,Government,Kochi,Kerala,SMB,2019-08-25,Low,T+2
529834,Merchant_529834,Electronics,Bengaluru,Karnataka,SMB,2021-10-06,Low,T+1
529835,Merchant_529835,Grocery,Coimbatore,Tamil Nadu,SMB,2021-09-01,Low,T+1
529836,Merchant_529836,Electronics,Delhi,Delhi,SMB,2024-03-20,Low,T+1
529837,Merchant_529837,Education,Lucknow,Uttar Pradesh,Enterprise,2019-09-04,Low,T+1
529838,Merchant_529838,Education,Delhi,Delhi,Mid-Market,2023-06-07,Low,T+2
529839,Merchant_529839,Insurance,Hyderabad,Telangana,SMB,2020-10-14,Low,T+1
529840,Merchant_529840,Fuel,Nashik,Maharashtra,SMB,2023-06-19,Low,T+2
529841,Merchant_529841,Travel,Bhopal,Madhya Pradesh,SMB,2024-07-14,Low,T+1
529842,Merchant_529842,E-commerce,Kolkata,West Bengal,Mid-Market,2021-11-26,High,T+3
529843,Merchant_529843,Utilities,Nashik,Maharashtra,Mid-Market,2022-07-01,Medium,T+1
529844,Merchant_529844,Restaurants,Delhi,Delhi,SMB,2022-08-18,Low,T+1
529845,Merchant_529845,Government,Kochi,Kerala,SMB,2023-02-04,Low,T+2
529846,Merchant_529846,Food Delivery,Lucknow,Uttar Pradesh,SMB,2021-01-03,Low,T+2
529847,Merchant_529847,Restaurants,Kolkata,West Bengal,SMB,2025-03-18,Medium,T+1
529848,Merchant_529848,Pharmacy,Mumbai,Maharashtra,SMB,2024-12-01,Medium,T+1
529849,Merchant_529849,Fashion,Hyderabad,Telangana,Mid-Market,2020-06-12,Low,T+1
529850,Merchant_529850,Fuel,Surat,Gujarat,Mid-Market,2025-04-16,Low,T+1
529851,Merchant_529851,Insurance,Nagpur,Maharashtra,Mid-Market,2025-05-10,Low,T+2
529852,Merchant_529852,Insurance,Bengaluru,Karnataka,SMB,2019-12-27,Low,T+1
529853,Merchant_529853,Government,Kochi,Kerala,SMB,2019-04-14,Low,T+2
529854,Merchant_529854,Restaurants,Jaipur,Rajasthan,SMB,2025-04-28,Low,T+1
529855,Merchant_529855,Restaurants,Delhi,Delhi,Mid-Market,2026-06-23,Low,T+2
529856,Merchant_529856,Fuel,Mumbai,Maharashtra,Enterprise,2026-04-03,Medium,T+1
529857,Merchant_529857,Food Delivery,Chandigarh,Chandigarh,Enterprise,2022-04-18,Low,T+1
529858,Merchant_529858,Travel,Nagpur,Maharashtra,SMB,2022-05-01,High,T+1
529859,Merchant_529859,Electronics,Delhi,Delhi,SMB,2021-10-28,Low,T+1
529860,Merchant_529860,Grocery,Kochi,Kerala,SMB,2019-12-25,Low,T+1
529861,Merchant_529861,Electronics,Ahmedabad,Gujarat,SMB,2024-04-03,Low,T+1
529862,Merchant_529862,Restaurants,Bhopal,Madhya Pradesh,Mid-Market,2024-09-30,Low,T+1
529863,Merchant_529863,E-commerce,Vadodara,Gujarat,SMB,2022-04-02,Low,T+2
529864,Merchant_529864,Travel,Lucknow,Uttar Pradesh,Enterprise,2024-11-26,Low,T+1
529865,Merchant_529865,Utilities,Kolkata,West Bengal,Mid-Market,2023-09-11,Medium,T+1
529866,Merchant_529866,Fashion,Jaipur,Rajasthan,SMB,2021-10-09,Low,T+1
529867,Merchant_529867,Fuel,Kolkata,West Bengal,SMB,2022-11-12,Low,T+2
529868,Merchant_529868,Healthcare,Pune,Maharashtra,SMB,2019-10-02,Low,T+2
529869,Merchant_529869,Restaurants,Delhi,Delhi,SMB,2025-11-27,Low,T+1
529870,Merchant_529870,Pharmacy,Lucknow,Uttar Pradesh,SMB,2021-04-20,Low,T+1
529871,Merchant_529871,Utilities,Bengaluru,Karnataka,SMB,2022-11-17,Medium,T+1
529872,Merchant_529872,Utilities,Ahmedabad,Gujarat,SMB,2020-07-27,Low,T+1
529873,Merchant_529873,Education,Hyderabad,Telangana,SMB,2023-02-09,Low,T+2
529874,Merchant_529874,Government,Mumbai,Maharashtra,SMB,2019-05-09,Low,T+1
529875,Merchant_529875,Travel,Kolkata,West Bengal,SMB,2021-11-04,Low,T+2
529876,Merchant_529876,Grocery,Chennai,Tamil Nadu,SMB,2022-02-26,Low,T+3
529877,Merchant_529877,Food Delivery,Bhopal,Madhya Pradesh,SMB,2024-06-02,Low,T+2
529878,Merchant_529878,Utilities,Surat,Gujarat,SMB,2024-03-04,Medium,T+1
529879,Merchant_529879,Insurance,Mumbai,Maharashtra,Mid-Market,2019-03-22,Low,T+3
529880,Merchant_529880,Insurance,Pune,Maharashtra,SMB,2019-09-07,Low,T+1
529881,Merchant_529881,Travel,Nagpur,Maharashtra,Mid-Market,2024-07-26,Low,T+1
529882,Merchant_529882,Insurance,Bhopal,Madhya Pradesh,SMB,2019-06-03,Low,T+1
529883,Merchant_529883,Education,Bengaluru,Karnataka,SMB,2024-12-04,Medium,T+2
529884,Merchant_529884,Pharmacy,Lucknow,Uttar Pradesh,SMB,2025-10-29,Low,T+1
529885,Merchant_529885,Insurance,Kochi,Kerala,SMB,2019-12-24,Low,T+1
529886,Merchant_529886,Insurance,Surat,Gujarat,Mid-Market,2022-02-25,Medium,T+1
529887,Merchant_529887,Grocery,Hyderabad,Telangana,SMB,2020-03-27,Low,T+2
529888,Merchant_529888,Restaurants,Ahmedabad,Gujarat,Mid-Market,2022-12-20,Medium,T+2
529889,Merchant_529889,Entertainment,Kochi,Kerala,SMB,2022-06-26,Low,T+2
529890,Merchant_529890,Utilities,Pune,Maharashtra,Mid-Market,2023-06-16,Low,T+2
529891,Merchant_529891,Utilities,Ahmedabad,Gujarat,SMB,2020-03-04,Low,T+1
529892,Merchant_529892,Entertainment,Nashik,Maharashtra,SMB,2025-05-20,Low,T+1
529893,Merchant_529893,Food Delivery,Ahmedabad,Gujarat,SMB,2020-11-14,Low,T+1
529894,Merchant_529894,Fashion,Mumbai,Maharashtra,Enterprise,2026-04-21,Medium,T+2
529895,Merchant_529895,Education,Indore,Madhya Pradesh,SMB,2021-07-14,Low,T+2
529896,Merchant_529896,Utilities,Nashik,Maharashtra,SMB,2025-12-23,Low,T+1
529897,Merchant_529897,Pharmacy,Jaipur,Rajasthan,SMB,2020-05-18,Low,T+1
529898,Merchant_529898,Government,Surat,Gujarat,SMB,2021-02-09,Low,T+2
529899,Merchant_529899,Entertainment,Ahmedabad,Gujarat,Enterprise,2019-07-06,Low,T+1
529900,Merchant_529900,Government,Chennai,Tamil Nadu,Mid-Market,2020-11-30,High,T+1
529901,Merchant_529901,Healthcare,Hyderabad,Telangana,SMB,2025-11-20,High,T+2
529902,Merchant_529902,Fashion,Hyderabad,Telangana,SMB,2021-10-26,Medium,T+1
529903,Merchant_529903,Fashion,Chandigarh,Chandigarh,SMB,2021-09-02,Low,T+3
529904,Merchant_529904,Insurance,Surat,Gujarat,Mid-Market,2022-03-02,Low,T+2
529905,Merchant_529905,Grocery,Indore,Madhya Pradesh,Mid-Market,2024-08-01,Medium,T+2
529906,Merchant_529906,Telecom,Jaipur,Rajasthan,Mid-Market,2024-04-24,Low,T+1
529907,Merchant_529907,Education,Bhopal,Madhya Pradesh,SMB,2021-05-21,Low,T+1
529908,Merchant_529908,E-commerce,Bhopal,Madhya Pradesh,Enterprise,2023-12-25,Low,T+1
529909,Merchant_529909,Grocery,Ahmedabad,Gujarat,SMB,2024-10-07,Medium,T+1
529910,Merchant_529910,Government,Kochi,Kerala,SMB,2024-09-15,Low,T+1
529911,Merchant_529911,Insurance,Chennai,Tamil Nadu,SMB,2021-11-25,Low,T+1
529912,Merchant_529912,E-commerce,Kolkata,West Bengal,SMB,2019-12-20,Low,T+3
529913,Merchant_529913,Food Delivery,Pune,Maharashtra,Mid-Market,2021-06-12,Medium,T+1
529914,Merchant_529914,Telecom,Jaipur,Rajasthan,SMB,2019-01-24,Low,T+2
529915,Merchant_529915,Fuel,Jaipur,Rajasthan,Mid-Market,2023-10-26,Low,T+1
529916,Merchant_529916,E-commerce,Kolkata,West Bengal,SMB,2021-08-03,Medium,T+1
529917,Merchant_529917,E-commerce,Visakhapatnam,Andhra Pradesh,SMB,2021-03-18,Low,T+1
529918,Merchant_529918,Grocery,Hyderabad,Telangana,SMB,2025-07-07,Medium,T+1
529919,Merchant_529919,Insurance,Bengaluru,Karnataka,Mid-Market,2020-12-10,Low,T+2
529920,Merchant_529920,Grocery,Chennai,Tamil Nadu,SMB,2024-06-10,Low,T+2
529921,Merchant_529921,Fashion,Nagpur,Maharashtra,SMB,2019-03-02,Medium,T+2
529922,Merchant_529922,Healthcare,Kochi,Kerala,SMB,2022-11-27,Low,T+1
529923,Merchant_529923,Pharmacy,Hyderabad,Telangana,SMB,2020-11-03,Low,T+1
529924,Merchant_529924,Government,Nagpur,Maharashtra,SMB,2021-01-31,Low,T+1
529925,Merchant_529925,Travel,Ahmedabad,Gujarat,SMB,2025-09-23,Medium,T+2
529926,Merchant_529926,Insurance,Nagpur,Maharashtra,SMB,2024-07-17,Low,T+2
529927,Merchant_529927,Healthcare,Chandigarh,Chandigarh,SMB,2023-12-27,Low,T+3
529928,Merchant_529928,Government,Vadodara,Gujarat,Enterprise,2021-10-26,Medium,T+2
529929,Merchant_529929,Telecom,Bengaluru,Karnataka,SMB,2023-02-15,Medium,T+2
529930,Merchant_529930,Grocery,Ahmedabad,Gujarat,SMB,2024-05-06,Low,T+1
529931,Merchant_529931,Fashion,Delhi,Delhi,SMB,2023-04-25,Low,T+3
529932,Merchant_529932,Government,Jaipur,Rajasthan,Mid-Market,2025-05-03,Low,T+1
529933,Merchant_529933,Government,Mumbai,Maharashtra,SMB,2020-03-04,Medium,T+1
529934,Merchant_529934,Telecom,Hyderabad,Telangana,Mid-Market,2026-05-23,High,T+2
529935,Merchant_529935,Pharmacy,Delhi,Delhi,Mid-Market,2020-10-30,Low,T+1
529936,Merchant_529936,Restaurants,Delhi,Delhi,SMB,2026-02-27,Low,T+1
529937,Merchant_529937,Food Delivery,Delhi,Delhi,Mid-Market,2020-10-06,Low,T+2
529938,Merchant_529938,E-commerce,Chandigarh,Chandigarh,SMB,2022-06-13,Low,T+1
529939,Merchant_529939,E-commerce,Coimbatore,Tamil Nadu,SMB,2023-11-03,Low,T+1
529940,Merchant_529940,Pharmacy,Pune,Maharashtra,SMB,2023-04-21,Low,T+1
529941,Merchant_529941,Entertainment,Mumbai,Maharashtra,SMB,2023-10-14,Low,T+3
529942,Merchant_529942,Telecom,Visakhapatnam,Andhra Pradesh,SMB,2019-04-22,Medium,T+2
529943,Merchant_529943,Travel,Mumbai,Maharashtra,SMB,2019-03-02,Low,T+2
529944,Merchant_529944,Restaurants,Indore,Madhya Pradesh,Mid-Market,2025-09-19,Low,T+2
529945,Merchant_529945,Education,Coimbatore,Tamil Nadu,SMB,2021-05-24,Low,T+1
529946,Merchant_529946,Restaurants,Visakhapatnam,Andhra Pradesh,Mid-Market,2025-02-17,Low,T+2
529947,Merchant_529947,Utilities,Chandigarh,Chandigarh,Mid-Market,2022-10-03,Low,T+2
529948,Merchant_529948,Food Delivery,Nagpur,Maharashtra,SMB,2026-02-01,Low,T+3
529949,Merchant_529949,Telecom,Bhopal,Madhya Pradesh,SMB,2025-07-16,Low,T+2
529950,Merchant_529950,Entertainment,Nashik,Maharashtra,Mid-Market,2020-07-22,Low,T+1
529951,Merchant_529951,Healthcare,Nashik,Maharashtra,Enterprise,2019-03-02,Low,T+1
529952,Merchant_529952,Entertainment,Visakhapatnam,Andhra Pradesh,Mid-Market,2025-06-14,Low,T+1
529953,Merchant_529953,Fuel,Chandigarh,Chandigarh,Enterprise,2023-05-08,Low,T+1
529954,Merchant_529954,Insurance,Kochi,Kerala,SMB,2025-03-13,Medium,T+1
529955,Merchant_529955,Travel,Ahmedabad,Gujarat,SMB,2025-02-19,Medium,T+1
529956,Merchant_529956,Insurance,Indore,Madhya Pradesh,SMB,2023-11-21,Medium,T+2
529957,Merchant_529957,Healthcare,Lucknow,Uttar Pradesh,SMB,2021-12-14,Low,T+1
529958,Merchant_529958,Insurance,Nagpur,Maharashtra,Mid-Market,2020-07-09,Low,T+2
529959,Merchant_529959,Fashion,Ahmedabad,Gujarat,SMB,2022-11-22,Low,T+1
529960,Merchant_529960,E-commerce,Visakhapatnam,Andhra Pradesh,SMB,2024-08-06,Low,T+1
529961,Merchant_529961,Grocery,Pune,Maharashtra,Mid-Market,2024-06-10,Low,T+1
529962,Merchant_529962,Healthcare,Indore,Madhya Pradesh,Mid-Market,2022-02-05,Low,T+1
529963,Merchant_529963,Food Delivery,Bhopal,Madhya Pradesh,Mid-Market,2025-08-22,Low,T+2
529964,Merchant_529964,Fuel,Delhi,Delhi,SMB,2026-04-24,Low,T+1
529965,Merchant_529965,Grocery,Delhi,Delhi,Mid-Market,2021-05-19,Low,T+2
529966,Merchant_529966,Fashion,Jaipur,Rajasthan,SMB,2022-03-15,Low,T+2
529967,Merchant_529967,Utilities,Surat,Gujarat,SMB,2020-08-09,High,T+1
529968,Merchant_529968,Electronics,Bengaluru,Karnataka,SMB,2022-04-13,Low,T+1
529969,Merchant_529969,Utilities,Surat,Gujarat,SMB,2021-11-19,Low,T+1
529970,Merchant_529970,Travel,Surat,Gujarat,Enterprise,2019-04-15,Low,T+1
529971,Merchant_529971,Food Delivery,Chennai,Tamil Nadu,SMB,2025-12-21,Low,T+2
529972,Merchant_529972,Utilities,Nagpur,Maharashtra,SMB,2021-08-13,Low,T+2
529973,Merchant_529973,Utilities,Ahmedabad,Gujarat,SMB,2023-07-16,Low,T+1
529974,Merchant_529974,Electronics,Bengaluru,Karnataka,Enterprise,2025-07-27,Low,T+1
529975,Merchant_529975,Fashion,Chennai,Tamil Nadu,SMB,2022-10-26,Low,T+2
529976,Merchant_529976,Education,Bengaluru,Karnataka,SMB,2019-01-19,Low,T+1
529977,Merchant_529977,E-commerce,Chennai,Tamil Nadu,SMB,2020-08-14,Medium,T+1
529978,Merchant_529978,Pharmacy,Indore,Madhya Pradesh,Mid-Market,2024-03-29,Medium,T+2
529979,Merchant_529979,E-commerce,Coimbatore,Tamil Nadu,Mid-Market,2024-03-18,Medium,T+1
529980,Merchant_529980,Fashion,Pune,Maharashtra,Mid-Market,2019-09-07,Low,T+3
529981,Merchant_529981,Fuel,Bhopal,Madhya Pradesh,SMB,2019-06-01,Medium,T+1
529982,Merchant_529982,Fuel,Nagpur,Maharashtra,SMB,2025-09-28,Low,T+2
529983,Merchant_529983,Restaurants,Chandigarh,Chandigarh,SMB,2024-08-13,Low,T+2
529984,Merchant_529984,Education,Vadodara,Gujarat,SMB,2022-11-24,Low,T+1
529985,Merchant_529985,Restaurants,Kochi,Kerala,Mid-Market,2021-01-11,Medium,T+1
529986,Merchant_529986,E-commerce,Lucknow,Uttar Pradesh,SMB,2023-08-05,Low,T+1
529987,Merchant_529987,E-commerce,Surat,Gujarat,SMB,2021-05-26,Low,T+1
529988,Merchant_529988,Government,Visakhapatnam,Andhra Pradesh,SMB,2022-03-30,Medium,T+3
529989,Merchant_529989,Food Delivery,Kolkata,West Bengal,SMB,2025-08-12,Low,T+2
529990,Merchant_529990,Electronics,Coimbatore,Tamil Nadu,SMB,2025-08-07,Medium,T+1
529991,Merchant_529991,Utilities,Chandigarh,Chandigarh,SMB,2022-05-29,Low,T+1
529992,Merchant_529992,Insurance,Nashik,Maharashtra,Mid-Market,2019-11-19,Low,T+2
529993,Merchant_529993,Fuel,Pune,Maharashtra,Mid-Market,2023-05-04,Low,T+1
529994,Merchant_529994,Restaurants,Lucknow,Uttar Pradesh,Mid-Market,2025-09-24,Low,T+1
529995,Merchant_529995,E-commerce,Bengaluru,Karnataka,SMB,2024-02-09,Low,T+1
529996,Merchant_529996,Fashion,Surat,Gujarat,SMB,2022-01-24,Medium,T+3
529997,Merchant_529997,Insurance,Coimbatore,Tamil Nadu,Mid-Market,2023-09-03,Low,T+2
529998,Merchant_529998,Food Delivery,Indore,Madhya Pradesh,SMB,2019-08-30,Medium,T+2
529999,Merchant_529999,Telecom,Nashik,Maharashtra,Mid-Market,2024-03-15,Low,T+2
530000,Merchant_530000,Pharmacy,Nagpur,Maharashtra,SMB,2026-06-12,Low,T+1
530001,Merchant_530001,Entertainment,Chandigarh,Chandigarh,SMB,2023-11-26,Low,T+1
530002,Merchant_530002,Education,Chennai,Tamil Nadu,SMB,2025-04-29,Medium,T+2
