chargeback_id,transaction_id,chargeback_date,reason_code,chargeback_amount_inr,chargeback_status,recovery_amount_inr,merchant_response_days
3021638,91030983,2026-01-07 11:15:55,Product Not Received,1475.04,Represented,695.49,24
3022452,91157183,2026-01-07 11:37:53,Product Not Received,1329.29,Won,728.99,4
3021454,91002822,2026-01-07 11:44:32,Fraud,2449.62,Represented,2262.76,25
3009024,90326910,2026-01-07 13:02:16,Authorization Issue,2626.7,Pending,0.0,7
3001768,90226378,2026-01-07 13:20:56,Authorization Issue,613.1,Lost,0.0,23
3006582,90541393,2026-01-07 14:50:45,Fraud,295.67,Won,252.72,24
3013695,91301491,2026-01-07 14:58:54,Service Not Provided,293.06,Represented,237.52,25
3004669,90280637,2026-01-07 15:05:08,Authorization Issue,235.76,Won,118.64,23
3017263,90537339,2026-01-07 15:12:11,Fraud,1113.01,Won,882.93,5
3002971,90727407,2026-01-07 17:11:40,Service Not Provided,264.78,Won,218.58,15
3014355,91082759,2026-01-07 17:31:55,Service Not Provided,215.8,Won,117.07,18
3003636,91450531,2026-01-07 18:03:20,Fraud,1258.23,Pending,0.0,24
3010589,90184954,2026-01-07 18:43:03,Fraud,213.77,Won,163.24,14
3005676,90306142,2026-01-07 19:54:21,Fraud,397.58,Represented,315.64,15
3023822,91446117,2026-01-07 20:04:30,Product Not Received,5637.25,Pending,0.0,24
3003968,90735478,2026-01-07 20:20:42,Service Not Provided,804.94,Represented,628.4,21
3020287,90217601,2026-01-07 21:17:53,Authorization Issue,616.13,Lost,0.0,19
3020775,90512976,2026-01-07 21:24:13,Product Not Received,1101.79,Lost,0.0,19
3019509,90975429,2026-01-07 22:06:15,Duplicate,362.7,Won,289.41,15
3017836,90755200,2026-01-07 22:28:22,Fraud,567.55,Won,283.75,2
3003869,91437732,2026-01-07 22:58:14,Fraud,78.3,Won,39.44,20
3012259,91345414,2026-01-07 23:51:28,Product Not Received,43.49,Pending,0.0,28
3012527,90025616,2026-01-07 23:51:57,Service Not Provided,137.35,Lost,0.0,27
3005418,90778164,2026-01-07 23:56:32,Authorization Issue,143.8,Pending,0.0,5
3011398,90390269,2026-01-08 00:01:53,Product Not Received,1917.32,Represented,880.16,14
3003875,90106938,2026-01-08 01:04:23,Fraud,770.56,Represented,374.51,26
3012817,90028508,2026-01-08 01:32:02,Fraud,1033.1,Won,573.54,27
3004293,90282541,2026-01-08 01:54:33,Product Not Received,341.01,Lost,0.0,1
3016674,91233850,2026-01-08 02:00:33,Service Not Provided,3627.28,Pending,0.0,3
3015881,91288841,2026-01-08 02:06:18,Fraud,1017.64,Won,624.3,9
3010781,90786500,2026-01-08 03:00:00,Fraud,299.94,Won,288.67,2
3008731,91306001,2026-01-08 03:09:39,Service Not Provided,327.08,Represented,206.95,19
3014198,90366154,2026-01-08 03:56:44,Duplicate,679.05,Won,647.06,6
3008247,90202609,2026-01-08 04:28:30,Wrong Amount,1565.72,Lost,0.0,21
3018696,90797920,2026-01-08 05:30:13,Duplicate,1538.35,Pending,0.0,18
3017153,91342276,2026-01-08 06:06:47,Product Not Received,206.31,Represented,156.82,17
3010086,91045113,2026-01-08 06:26:18,Service Not Provided,314.41,Won,260.42,28
3017678,90767963,2026-01-08 08:07:02,Service Not Provided,379.41,Represented,239.34,13
3021719,91310384,2026-01-08 08:44:25,Fraud,3354.82,Won,3013.3,5
3012669,91123953,2026-01-08 09:50:07,Fraud,1165.42,Won,631.65,9
3001272,90373811,2026-01-08 12:20:09,Service Not Provided,273.79,Lost,0.0,10
3002290,91271578,2026-01-08 12:55:35,Fraud,681.37,Lost,0.0,14
3003561,91391020,2026-01-08 13:02:35,Fraud,541.6,Pending,0.0,2
3008386,91150886,2026-01-08 13:07:27,Service Not Provided,954.2,Won,491.31,23
3020329,91306718,2026-01-08 14:33:45,Fraud,1481.73,Pending,0.0,6
3015017,90531037,2026-01-08 15:04:57,Wrong Amount,239.42,Lost,0.0,24
3017082,90324743,2026-01-08 15:42:47,Authorization Issue,126.07,Represented,65.57,6
3012332,90401240,2026-01-08 15:52:32,Fraud,301.93,Pending,0.0,14
3017952,90353067,2026-01-08 15:52:58,Authorization Issue,390.93,Pending,0.0,30
3000811,90063436,2026-01-08 18:06:09,Product Not Received,348.85,Won,167.81,4
3002037,91217534,2026-01-08 18:47:02,Wrong Amount,225.7,Won,110.3,7
3000312,90233198,2026-01-08 19:06:54,Service Not Provided,246.43,Represented,187.58,15
3019815,91468245,2026-01-08 19:55:32,Product Not Received,606.39,Won,556.23,25
3010030,90729635,2026-01-08 21:02:57,Fraud,318.84,Lost,0.0,30
3022042,90894938,2026-01-08 21:42:27,Wrong Amount,1266.04,Won,1131.38,27
3020238,91494316,2026-01-08 22:07:28,Duplicate,416.15,Won,399.59,16
3004980,90615784,2026-01-08 22:13:58,Product Not Received,2404.49,Represented,1913.33,23
3020914,90251243,2026-01-09 01:51:56,Fraud,1663.4,Represented,1164.14,10
3018959,91487823,2026-01-09 02:42:36,Wrong Amount,769.93,Lost,0.0,26
3015916,91101014,2026-01-09 03:37:29,Product Not Received,711.18,Lost,0.0,16
3018964,91123235,2026-01-09 04:56:51,Duplicate,96.3,Lost,0.0,28
3021146,90866312,2026-01-09 06:11:45,Service Not Provided,194.41,Represented,169.27,29
3023777,91471795,2026-01-09 06:14:13,Authorization Issue,1238.6,Lost,0.0,19
3023006,90183302,2026-01-09 07:00:20,Fraud,240.53,Won,123.83,19
3016548,90703521,2026-01-09 08:55:25,Wrong Amount,3545.27,Pending,0.0,21
3018704,90165428,2026-01-09 09:10:15,Wrong Amount,607.61,Represented,557.6,5
3023703,90478799,2026-01-09 09:16:35,Authorization Issue,408.36,Lost,0.0,9
3004411,90632366,2026-01-09 09:25:06,Product Not Received,883.29,Won,721.16,2
3004085,90099159,2026-01-09 12:33:25,Duplicate,190.07,Lost,0.0,9
3009199,90780291,2026-01-09 12:48:11,Product Not Received,211.97,Won,122.93,21
3002428,91007851,2026-01-09 13:03:46,Product Not Received,1060.74,Pending,0.0,2
3012360,90275192,2026-01-09 14:19:09,Fraud,278.91,Won,165.37,7
3020912,90620002,2026-01-09 14:50:10,Product Not Received,543.01,Pending,0.0,16
3005347,90516741,2026-01-09 19:06:05,Fraud,389.4,Lost,0.0,29
3003734,90755023,2026-01-09 19:21:43,Product Not Received,524.99,Lost,0.0,8
3008709,91403128,2026-01-09 19:24:01,Service Not Provided,1178.69,Represented,558.2,15
3004691,90817073,2026-01-09 19:32:37,Service Not Provided,1177.46,Represented,581.28,27
3020263,91165936,2026-01-09 19:55:19,Product Not Received,79.65,Won,70.01,16
3006310,90864650,2026-01-09 20:10:56,Fraud,118.15,Pending,0.0,28
3005744,90386351,2026-01-09 22:47:27,Fraud,1379.14,Represented,727.92,5
3003205,90413772,2026-01-09 23:18:14,Fraud,156.53,Pending,0.0,24
3012818,91383666,2026-01-10 00:03:35,Wrong Amount,403.45,Lost,0.0,28
3000244,90515349,2026-01-10 00:09:00,Fraud,1446.54,Represented,746.52,20
3000211,90524856,2026-01-10 00:29:01,Service Not Provided,1312.23,Lost,0.0,17
3013413,90733264,2026-01-10 01:00:37,Fraud,556.64,Represented,304.76,15
3009779,90655700,2026-01-10 01:55:37,Authorization Issue,3302.71,Pending,0.0,20
3001809,90622467,2026-01-10 02:01:26,Product Not Received,2995.3,Won,1444.45,7
3011783,91416567,2026-01-10 02:29:50,Wrong Amount,190.32,Pending,0.0,29
3000596,91161100,2026-01-10 03:09:33,Duplicate,1332.72,Won,747.54,18
3006017,91188866,2026-01-10 07:36:39,Fraud,318.56,Lost,0.0,22
3018207,90879478,2026-01-10 07:45:35,Fraud,5355.49,Lost,0.0,30
3023563,90188687,2026-01-10 08:09:58,Fraud,182.56,Won,115.67,9
3018898,90171222,2026-01-10 09:12:00,Product Not Received,343.63,Lost,0.0,14
3020790,90656413,2026-01-10 09:37:40,Fraud,166.17,Represented,93.03,6
3004405,91022097,2026-01-10 11:41:07,Service Not Provided,3072.8,Represented,2567.64,13
3023935,90754881,2026-01-10 15:58:25,Authorization Issue,466.78,Won,292.57,20
3021985,90013197,2026-01-10 17:24:28,Product Not Received,1699.69,Pending,0.0,24
3004011,90400292,2026-01-10 18:49:07,Fraud,633.25,Pending,0.0,23
3019013,90243311,2026-01-10 19:07:20,Fraud,140.43,Represented,64.83,23
3002350,90193549,2026-01-10 19:47:13,Product Not Received,439.54,Pending,0.0,7
3002939,90438405,2026-01-10 22:05:15,Product Not Received,968.63,Lost,0.0,13
3005669,90465254,2026-01-10 22:07:56,Fraud,3128.58,Lost,0.0,6
3010292,90515547,2026-01-10 23:41:13,Product Not Received,321.71,Won,194.2,1
3021676,91295183,2026-01-11 00:20:41,Authorization Issue,207.59,Represented,95.43,5
3007296,90837567,2026-01-11 01:08:08,Product Not Received,164.11,Won,91.88,16
3009974,91370832,2026-01-11 01:09:57,Duplicate,603.35,Pending,0.0,16
3011094,90456501,2026-01-11 01:26:36,Service Not Provided,110.59,Won,98.45,4
3017226,91285049,2026-01-11 02:49:51,Product Not Received,2204.16,Won,1139.12,28
3016614,91227869,2026-01-11 04:23:07,Service Not Provided,229.06,Won,183.09,18
3020849,90115988,2026-01-11 04:49:43,Duplicate,79.14,Won,75.39,18
3001440,90655137,2026-01-11 05:11:39,Service Not Provided,429.41,Lost,0.0,19
3013491,90127315,2026-01-11 06:02:30,Fraud,2048.73,Pending,0.0,29
3022834,90006956,2026-01-11 06:42:05,Wrong Amount,1621.19,Won,784.67,9
3017827,90160721,2026-01-11 06:50:35,Authorization Issue,5129.76,Represented,2831.97,26
3006958,90662554,2026-01-11 08:25:43,Duplicate,367.06,Lost,0.0,6
3017048,91034593,2026-01-11 08:56:23,Fraud,131.57,Pending,0.0,7
3016379,90682701,2026-01-11 10:46:06,Product Not Received,181.9,Pending,0.0,6
3023231,91368694,2026-01-11 12:48:43,Wrong Amount,77.26,Won,45.96,13
3021051,91307322,2026-01-11 13:00:53,Fraud,498.12,Pending,0.0,11
3023693,91125712,2026-01-11 13:53:17,Duplicate,509.81,Won,404.35,12
3018944,90608991,2026-01-11 14:36:50,Fraud,566.72,Pending,0.0,1
3018987,91233411,2026-01-11 14:56:05,Fraud,606.94,Won,428.78,14
3023100,90138446,2026-01-11 15:45:12,Fraud,1115.68,Won,546.52,19
3014519,91461000,2026-01-11 16:12:42,Fraud,124.92,Represented,119.39,18
3008177,91437121,2026-01-11 17:00:41,Fraud,2043.73,Won,1362.84,2
3012834,91350560,2026-01-11 17:07:30,Fraud,447.45,Won,408.06,21
3006098,91373490,2026-01-11 17:27:36,Fraud,544.44,Won,513.3,3
3006408,90142857,2026-01-11 17:41:22,Product Not Received,311.14,Lost,0.0,29
3005560,90547807,2026-01-11 17:50:23,Service Not Provided,1402.6,Won,1261.64,19
3021566,91163953,2026-01-11 18:13:24,Authorization Issue,1849.53,Won,1164.02,3
3017313,91386229,2026-01-11 19:09:24,Fraud,227.21,Won,150.4,14
3000821,90762651,2026-01-11 21:27:34,Fraud,730.36,Lost,0.0,24
3014097,90870501,2026-01-11 21:29:55,Service Not Provided,480.25,Lost,0.0,26
3011841,90652722,2026-01-11 23:11:22,Fraud,8919.32,Won,6975.5,16
3022120,90018180,2026-01-12 01:43:50,Service Not Provided,80.68,Represented,61.81,23
3021552,91022526,2026-01-12 02:09:05,Product Not Received,253.86,Won,220.23,23
3006324,90328315,2026-01-12 02:23:23,Product Not Received,1011.29,Lost,0.0,20
3011193,91093136,2026-01-12 03:23:47,Fraud,488.26,Lost,0.0,12
3013374,91215185,2026-01-12 03:49:40,Fraud,175.13,Represented,147.22,10
3002115,90174270,2026-01-12 03:49:42,Duplicate,3154.37,Represented,1424.8,7
3018711,91098799,2026-01-12 04:16:10,Fraud,390.59,Represented,238.97,16
3023428,91073880,2026-01-12 04:16:24,Service Not Provided,2189.98,Pending,0.0,8
3012245,90966591,2026-01-12 04:26:46,Fraud,2054.36,Represented,1904.69,17
3006383,91481454,2026-01-12 04:33:46,Authorization Issue,350.75,Represented,323.42,24
3005093,91409770,2026-01-12 04:39:36,Product Not Received,5061.48,Lost,0.0,6
3020608,90801707,2026-01-12 05:01:11,Wrong Amount,1381.06,Lost,0.0,30
3019919,90277326,2026-01-12 06:20:37,Product Not Received,629.92,Won,539.28,21
3003020,91304651,2026-01-12 06:26:38,Wrong Amount,610.76,Represented,407.91,28
3020805,90267645,2026-01-12 06:59:31,Product Not Received,1218.57,Won,863.05,22
3020069,90469854,2026-01-12 07:09:46,Authorization Issue,476.17,Lost,0.0,25
3010962,90860070,2026-01-12 08:43:02,Product Not Received,6458.33,Lost,0.0,3
3005609,90121035,2026-01-12 08:57:45,Service Not Provided,762.14,Won,588.79,15
3017047,90452747,2026-01-12 09:10:36,Wrong Amount,222.16,Represented,132.98,3
3001031,90104776,2026-01-12 12:28:46,Wrong Amount,612.2,Won,329.38,21
3020648,91361492,2026-01-12 13:22:23,Product Not Received,925.86,Lost,0.0,19
3022073,91358248,2026-01-12 13:49:12,Product Not Received,763.49,Lost,0.0,4
3004831,90436081,2026-01-12 14:02:00,Wrong Amount,473.18,Represented,429.45,17
3017567,90261293,2026-01-12 14:06:57,Wrong Amount,1172.96,Represented,796.67,23
3004352,90519177,2026-01-12 14:33:21,Wrong Amount,1024.39,Lost,0.0,28
3022603,90395227,2026-01-12 15:55:22,Fraud,1310.11,Lost,0.0,1
3010671,90543179,2026-01-12 15:58:05,Authorization Issue,174.74,Represented,147.94,29
3009211,91322225,2026-01-12 17:57:27,Fraud,1153.85,Lost,0.0,11
3001746,90400223,2026-01-12 23:01:41,Fraud,645.27,Lost,0.0,19
3022642,90676195,2026-01-12 23:14:18,Service Not Provided,377.25,Won,313.33,12
3003768,91485046,2026-01-12 23:16:48,Fraud,280.85,Pending,0.0,29
3010657,90016006,2026-01-12 23:33:39,Authorization Issue,2624.79,Represented,1945.97,22
3011395,91292490,2026-01-13 00:37:44,Authorization Issue,457.73,Represented,377.76,26
3019395,90769327,2026-01-13 01:08:03,Service Not Provided,786.51,Represented,535.01,1
3022424,91354477,2026-01-13 02:19:13,Wrong Amount,48.18,Lost,0.0,19
3019043,90105292,2026-01-13 03:32:17,Fraud,872.58,Won,824.26,15
3002107,90511785,2026-01-13 05:03:57,Service Not Provided,133.47,Lost,0.0,16
3016825,90123095,2026-01-13 06:09:26,Service Not Provided,613.1,Lost,0.0,23
3017492,91082017,2026-01-13 06:30:55,Fraud,250.42,Won,153.96,25
3000351,90321108,2026-01-13 07:16:31,Fraud,122.52,Represented,78.86,18
3005783,91232349,2026-01-13 07:47:26,Authorization Issue,72.29,Lost,0.0,7
3015364,90257259,2026-01-13 08:46:48,Authorization Issue,267.4,Pending,0.0,22
3019999,90239956,2026-01-13 09:34:14,Wrong Amount,1628.96,Pending,0.0,17
3016492,90876644,2026-01-13 09:35:33,Fraud,387.86,Pending,0.0,25
3008886,90421259,2026-01-13 09:55:58,Service Not Provided,223.74,Pending,0.0,28
3006501,90020083,2026-01-13 10:11:16,Product Not Received,857.67,Won,480.75,11
3013968,91035179,2026-01-13 11:28:16,Product Not Received,826.47,Won,720.95,6
3013349,90255514,2026-01-13 14:07:16,Fraud,212.2,Lost,0.0,15
3008008,91415625,2026-01-13 14:15:28,Wrong Amount,24.35,Won,16.42,15
3007124,90562159,2026-01-13 14:31:11,Fraud,3047.74,Won,2884.9,8
3010812,90475736,2026-01-13 15:25:21,Fraud,2180.63,Won,2066.76,7
3018171,90551744,2026-01-13 16:28:49,Authorization Issue,447.04,Lost,0.0,3
3009183,90329199,2026-01-13 16:58:51,Fraud,119.59,Pending,0.0,25
3016876,91458877,2026-01-13 18:52:32,Wrong Amount,96.15,Lost,0.0,25
3015437,91358473,2026-01-13 20:08:15,Product Not Received,1634.46,Won,1485.85,28
3018615,90487072,2026-01-13 20:16:04,Fraud,134.57,Lost,0.0,12
3004275,90271359,2026-01-13 20:43:20,Fraud,568.67,Lost,0.0,23
3001462,90059837,2026-01-14 01:32:14,Fraud,404.4,Pending,0.0,21
3020908,90682408,2026-01-14 05:57:46,Product Not Received,77.08,Represented,51.82,13
3008356,90120333,2026-01-14 06:31:15,Service Not Provided,1435.92,Won,920.04,14
3017023,90724452,2026-01-14 07:22:09,Product Not Received,1057.98,Won,1016.13,7
3017648,90810184,2026-01-14 07:51:17,Fraud,1775.67,Represented,1302.78,2
3021758,90912668,2026-01-14 07:59:00,Fraud,288.1,Pending,0.0,13
3015646,90245185,2026-01-14 09:05:35,Wrong Amount,4496.23,Lost,0.0,7
3016919,90063988,2026-01-14 09:06:12,Service Not Provided,52.78,Won,50.01,4
3004476,90974581,2026-01-14 09:12:47,Product Not Received,1013.02,Pending,0.0,17
3020738,91035203,2026-01-14 09:30:06,Authorization Issue,121.18,Pending,0.0,5
3018081,90381936,2026-01-14 10:42:01,Fraud,1053.75,Pending,0.0,23
3004439,90767100,2026-01-14 15:11:03,Fraud,1635.09,Won,1325.38,5
3015012,90708947,2026-01-14 15:53:08,Product Not Received,343.66,Won,156.6,25
3020193,91365550,2026-01-14 17:30:53,Service Not Provided,455.22,Lost,0.0,18
3023304,90516399,2026-01-14 17:36:24,Service Not Provided,3181.07,Won,2534.88,29
3003924,91276433,2026-01-14 17:51:49,Wrong Amount,39886.51,Pending,0.0,27
3008536,90860944,2026-01-14 18:12:45,Service Not Provided,75.1,Lost,0.0,8
3012127,91228304,2026-01-14 18:52:04,Product Not Received,239.88,Lost,0.0,3
3009223,91186248,2026-01-14 19:30:21,Fraud,749.7,Won,728.8,8
3005759,90137232,2026-01-14 20:02:18,Product Not Received,706.06,Pending,0.0,12
3003598,91238397,2026-01-14 21:44:54,Product Not Received,578.39,Pending,0.0,18
3010654,90505346,2026-01-14 22:09:13,Fraud,279.78,Lost,0.0,18
3009365,90090623,2026-01-14 22:54:40,Duplicate,1954.32,Won,1201.51,11
3005682,90036622,2026-01-14 23:05:03,Fraud,14648.63,Pending,0.0,14
3007919,90247865,2026-01-14 23:05:33,Wrong Amount,2518.39,Won,2278.69,25
3007945,90935137,2026-01-15 01:00:44,Fraud,1243.26,Won,971.03,7
3004931,90989957,2026-01-15 02:10:44,Product Not Received,200.72,Won,159.62,16
3012531,90025879,2026-01-15 06:41:51,Fraud,332.01,Lost,0.0,15
3001488,91061571,2026-01-15 06:53:03,Wrong Amount,752.57,Won,397.19,5
3002340,90457452,2026-01-15 07:32:58,Product Not Received,1275.15,Won,604.76,10
3009429,90358935,2026-01-15 08:04:20,Product Not Received,70.27,Represented,57.4,13
3021954,91420019,2026-01-15 08:08:23,Product Not Received,233.37,Pending,0.0,10
3015298,90836518,2026-01-15 08:11:21,Product Not Received,307.53,Lost,0.0,23
3014170,90332516,2026-01-15 08:19:03,Wrong Amount,182.29,Won,177.4,28
3004390,91099227,2026-01-15 09:11:05,Duplicate,246.8,Represented,214.67,12
3005500,91404673,2026-01-15 09:58:47,Fraud,300.41,Pending,0.0,20
3008603,90511771,2026-01-15 12:58:55,Authorization Issue,1093.37,Won,957.49,23
3013366,91122962,2026-01-15 13:09:14,Fraud,593.47,Represented,418.52,26
3023620,90608099,2026-01-15 15:52:34,Fraud,1987.04,Pending,0.0,6
3000041,90794509,2026-01-15 15:54:39,Duplicate,2493.61,Won,1609.47,29
3010900,91294629,2026-01-15 16:33:18,Fraud,1002.1,Won,801.87,10
3007832,90423045,2026-01-15 16:57:22,Product Not Received,6928.91,Lost,0.0,7
3009273,90205432,2026-01-15 17:21:26,Product Not Received,245.63,Pending,0.0,7
3019774,90554681,2026-01-15 19:35:31,Product Not Received,145.92,Won,115.02,6
3009345,90532243,2026-01-15 20:13:23,Service Not Provided,396.45,Pending,0.0,5
3013614,90839958,2026-01-15 20:52:52,Product Not Received,218.68,Represented,137.83,8
3001552,91264188,2026-01-15 21:57:53,Authorization Issue,439.83,Pending,0.0,24
3020400,91213883,2026-01-15 22:16:27,Service Not Provided,307.66,Lost,0.0,4
3002590,90960982,2026-01-15 22:49:08,Service Not Provided,293.73,Lost,0.0,22
3011779,91263401,2026-01-15 22:53:09,Product Not Received,371.84,Pending,0.0,4
3015777,90537060,2026-01-16 00:42:42,Product Not Received,788.45,Pending,0.0,2
3019287,90025355,2026-01-16 00:56:09,Fraud,1662.38,Won,999.85,30
3013282,90062893,2026-01-16 01:44:43,Authorization Issue,3186.45,Won,1879.16,6
3015114,90113015,2026-01-16 02:40:36,Duplicate,582.37,Pending,0.0,4
3012416,90460832,2026-01-16 05:16:15,Wrong Amount,977.72,Pending,0.0,20
3006900,90214411,2026-01-16 05:43:46,Product Not Received,177.17,Represented,137.1,24
3002391,90977050,2026-01-16 06:58:58,Duplicate,235.99,Won,179.07,13
3021112,90594132,2026-01-16 07:04:52,Fraud,131.54,Lost,0.0,2
3006721,90616670,2026-01-16 08:06:34,Product Not Received,1119.38,Won,866.6,21
3011196,90389142,2026-01-16 11:52:44,Authorization Issue,1448.67,Represented,1306.55,3
3011044,90816737,2026-01-16 13:09:03,Fraud,16805.98,Represented,14302.86,14
3014803,90578178,2026-01-16 13:37:26,Product Not Received,577.7,Pending,0.0,29
3019191,90906676,2026-01-16 14:15:04,Authorization Issue,375.92,Pending,0.0,10
3013918,90169347,2026-01-16 15:36:28,Duplicate,242.97,Won,211.99,28
3017973,90660002,2026-01-16 18:19:44,Fraud,164.27,Lost,0.0,3
3013975,90880430,2026-01-16 18:20:09,Service Not Provided,331.04,Lost,0.0,9
3021111,90014795,2026-01-16 18:46:54,Service Not Provided,3769.99,Lost,0.0,8
3004602,91072127,2026-01-16 20:04:10,Authorization Issue,1265.2,Represented,831.41,8
3010951,91149552,2026-01-16 20:25:39,Authorization Issue,338.92,Represented,203.26,14
3015009,90040168,2026-01-16 20:40:12,Wrong Amount,7380.96,Won,6934.57,1
3005590,90868274,2026-01-16 21:13:22,Product Not Received,1789.3,Pending,0.0,14
3007344,91311416,2026-01-16 21:36:01,Duplicate,465.85,Lost,0.0,13
3021564,91335731,2026-01-17 00:18:37,Product Not Received,704.89,Represented,673.36,6
3006398,90171986,2026-01-17 00:48:41,Authorization Issue,1157.42,Represented,738.26,3
3017406,90779095,2026-01-17 01:55:37,Fraud,2356.18,Lost,0.0,17
3003304,90129200,2026-01-17 02:01:40,Wrong Amount,8471.2,Pending,0.0,26
3010505,90490355,2026-01-17 02:03:28,Fraud,89.72,Won,45.14,28
3004977,91055464,2026-01-17 03:33:32,Product Not Received,819.66,Lost,0.0,14
3019336,90134078,2026-01-17 04:41:57,Authorization Issue,425.03,Won,347.49,2
3009895,91108792,2026-01-17 05:39:49,Duplicate,446.87,Pending,0.0,3
3009235,90342834,2026-01-17 06:52:03,Authorization Issue,133.82,Lost,0.0,18
3008005,90747097,2026-01-17 07:04:15,Authorization Issue,4381.35,Lost,0.0,30
3009003,90562388,2026-01-17 08:25:58,Product Not Received,4825.18,Pending,0.0,20
3014574,90978860,2026-01-17 08:54:53,Authorization Issue,431.55,Represented,349.01,6
3021419,91294498,2026-01-17 10:39:33,Product Not Received,2349.7,Represented,2290.56,20
3001641,90662999,2026-01-17 13:07:36,Fraud,829.57,Won,533.49,7
3021289,91245507,2026-01-17 15:33:37,Product Not Received,669.73,Pending,0.0,2
3021376,90868565,2026-01-17 15:59:28,Fraud,630.93,Won,301.72,12
3012608,91337080,2026-01-17 17:18:19,Authorization Issue,206.46,Pending,0.0,4
3016245,91327469,2026-01-17 17:42:51,Fraud,10110.44,Represented,7374.09,1
3016507,90434827,2026-01-17 18:13:40,Fraud,6979.63,Lost,0.0,18
3020092,90920449,2026-01-17 19:08:21,Product Not Received,527.5,Won,477.2,1
3012547,90636250,2026-01-17 20:09:45,Product Not Received,217.71,Pending,0.0,27
3018160,91477683,2026-01-17 20:37:12,Fraud,2943.36,Represented,2840.41,11
3008744,90773766,2026-01-17 21:06:20,Duplicate,140.56,Lost,0.0,16
3001307,90155750,2026-01-17 22:04:04,Wrong Amount,5307.23,Pending,0.0,12
3010122,90744946,2026-01-17 22:45:33,Authorization Issue,912.21,Represented,446.73,11
3003983,90263000,2026-01-17 22:48:41,Authorization Issue,456.72,Won,241.66,30
3011487,90552838,2026-01-18 00:00:37,Fraud,300.18,Lost,0.0,6
3015443,90288977,2026-01-18 00:15:30,Authorization Issue,4630.93,Won,3393.53,28
3011637,91128402,2026-01-18 00:47:13,Service Not Provided,427.12,Represented,341.18,30
3018314,90738186,2026-01-18 01:34:50,Service Not Provided,512.15,Won,244.1,21
3004786,90935748,2026-01-18 03:26:08,Service Not Provided,1167.56,Pending,0.0,27
3018653,91256660,2026-01-18 04:01:09,Authorization Issue,133.42,Won,105.56,27
3010944,90380871,2026-01-18 04:13:13,Fraud,500.75,Represented,274.56,30
3007222,90411796,2026-01-18 04:27:13,Fraud,159.63,Won,142.58,10
3014443,90525188,2026-01-18 04:48:10,Product Not Received,4047.54,Represented,1847.15,28
3011818,90398003,2026-01-18 05:28:04,Duplicate,996.93,Represented,975.11,14
3012223,90228034,2026-01-18 08:00:59,Service Not Provided,279.31,Lost,0.0,20
3003771,90699494,2026-01-18 08:33:11,Product Not Received,6052.44,Lost,0.0,13
3023411,90524950,2026-01-18 08:45:24,Fraud,301.5,Won,184.21,16
3015624,91133740,2026-01-18 09:54:18,Fraud,560.88,Pending,0.0,29
3023221,91224030,2026-01-18 10:16:52,Service Not Provided,15802.25,Won,10836.39,14
3004563,90930571,2026-01-18 11:26:04,Wrong Amount,118.81,Represented,112.21,5
3016824,90367324,2026-01-18 12:05:46,Service Not Provided,265.81,Won,249.99,20
3014782,90048736,2026-01-18 14:15:24,Wrong Amount,454.08,Won,430.67,25
3004893,90925649,2026-01-18 14:22:31,Fraud,276.8,Represented,135.79,2
3012970,91053029,2026-01-18 15:36:52,Product Not Received,202.61,Won,117.72,24
3023489,90674054,2026-01-18 15:49:15,Wrong Amount,2821.3,Won,2721.74,20
3005838,90868091,2026-01-18 17:23:38,Service Not Provided,1907.09,Represented,1771.06,24
3010142,90973893,2026-01-18 19:09:55,Service Not Provided,270.4,Lost,0.0,17
3000187,90477492,2026-01-18 19:10:21,Duplicate,399.06,Pending,0.0,7
3022354,91468423,2026-01-18 19:21:17,Fraud,43.5,Lost,0.0,13
3018924,90052696,2026-01-18 21:28:36,Fraud,6290.89,Pending,0.0,6
3021251,90415004,2026-01-18 23:04:39,Product Not Received,2193.95,Won,1872.68,19
3020820,91357380,2026-01-19 00:08:54,Product Not Received,2444.61,Won,1276.88,10
3001778,90770083,2026-01-19 03:09:00,Fraud,2294.01,Won,2190.19,7
3023589,91271525,2026-01-19 03:20:55,Authorization Issue,337.7,Represented,309.72,28
3002920,91252834,2026-01-19 04:11:06,Fraud,828.01,Lost,0.0,25
3001743,90480300,2026-01-19 05:34:40,Service Not Provided,812.82,Lost,0.0,9
3008197,90458509,2026-01-19 07:02:16,Fraud,477.24,Represented,335.85,14
3000557,90748104,2026-01-19 07:05:35,Fraud,111.9,Represented,57.28,8
3002057,90677015,2026-01-19 07:30:08,Product Not Received,47.97,Represented,24.64,7
3017687,91389022,2026-01-19 07:30:20,Service Not Provided,427.08,Won,267.26,28
3015767,90853354,2026-01-19 07:54:16,Product Not Received,152.02,Lost,0.0,22
3005634,90049253,2026-01-19 09:48:29,Fraud,356.81,Represented,296.89,12
3020527,91186724,2026-01-19 12:10:47,Fraud,928.13,Represented,796.8,2
3019283,90358667,2026-01-19 12:18:48,Service Not Provided,2782.08,Lost,0.0,28
3002533,90744300,2026-01-19 12:21:23,Fraud,2401.6,Won,1152.78,25
3019592,91301669,2026-01-19 12:59:00,Product Not Received,464.2,Lost,0.0,12
3003202,91296065,2026-01-19 13:42:46,Authorization Issue,1003.3,Won,799.55,19
3000655,90622357,2026-01-19 14:58:07,Wrong Amount,958.77,Lost,0.0,20
