customer_id,customer_tenure_months,age,city,state,customer_segment,income_band,kyc_status,acquisition_channel,signup_date,risk_band
1110894,52,35,Hyderabad,Telangana,Mass Market,10L-20L,Verified,App Store,2025-04-12,Low
1110895,19,29,Kochi,Kerala,Student,6L-10L,Verified,Paid Search,2025-08-23,Low
1110896,11,31,Indore,Madhya Pradesh,SME Owner,<3L,Verified,Social,2021-11-25,Low
1110897,41,19,Indore,Madhya Pradesh,Mass Market,<3L,Verified,Partner,2023-06-24,Low
1110898,29,27,Chennai,Tamil Nadu,Affluent,<3L,Verified,Partner,2024-05-04,Low
1110899,3,30,Coimbatore,Tamil Nadu,Student,10L-20L,Verified,Social,2025-03-19,Low
1110900,1,31,Nashik,Maharashtra,Student,10L-20L,Verified,Organic,2022-11-01,Medium
1110901,56,41,Mumbai,Maharashtra,Mass Market,3L-6L,Verified,Social,2025-09-21,Medium
1110902,25,40,Nagpur,Maharashtra,Mass Market,3L-6L,Verified,Referral,2019-09-02,High
1110903,53,38,Kochi,Kerala,Mass Market,10L-20L,Verified,Paid Search,2023-06-24,Low
1110904,39,43,Kolkata,West Bengal,Premium,6L-10L,Verified,App Store,2023-06-18,Low
1110905,1,31,Kochi,Kerala,Mass Market,3L-6L,Verified,Organic,2022-01-18,Medium
1110906,4,35,Vadodara,Gujarat,Affluent,10L-20L,Verified,Social,2025-06-08,Low
1110907,44,33,Vadodara,Gujarat,Affluent,6L-10L,Verified,Organic,2019-08-29,Low
1110908,28,52,Coimbatore,Tamil Nadu,SME Owner,6L-10L,Verified,Partner,2020-12-18,Low
1110909,48,28,Chandigarh,Chandigarh,Mass Market,3L-6L,Verified,App Store,2025-11-16,High
1110910,23,29,Surat,Gujarat,Student,6L-10L,Verified,Organic,2019-09-15,Low
1110911,65,30,Pune,Maharashtra,Premium,<3L,Verified,Organic,2021-08-20,Low
1110912,75,23,Surat,Gujarat,Mass Market,10L-20L,Verified,Referral,2026-02-17,Medium
1110913,72,35,Coimbatore,Tamil Nadu,SME Owner,3L-6L,Verified,Paid Search,2022-12-28,Medium
1110914,8,39,Surat,Gujarat,Mass Market,3L-6L,Verified,Referral,2022-09-18,Medium
1110915,13,47,Bhopal,Madhya Pradesh,Mass Market,3L-6L,Verified,Social,2023-11-09,Low
1110916,26,41,Lucknow,Uttar Pradesh,Mass Market,3L-6L,Verified,Organic,2022-01-20,Low
1110917,9,50,Mumbai,Maharashtra,Premium,10L-20L,Verified,Organic,2025-10-29,Low
1110918,74,34,Vadodara,Gujarat,Premium,<3L,Verified,Social,2020-02-05,Low
1110919,16,20,Jaipur,Rajasthan,Premium,6L-10L,Verified,Partner,2022-10-29,Low
1110920,44,36,Pune,Maharashtra,Mass Market,10L-20L,Verified,Paid Search,2026-01-21,Low
1110921,10,35,Kochi,Kerala,Student,3L-6L,Verified,Organic,2023-04-15,Low
1110922,23,47,Ahmedabad,Gujarat,Mass Market,6L-10L,Pending,Organic,2019-08-02,Low
1110923,24,44,Coimbatore,Tamil Nadu,Affluent,10L-20L,Verified,Social,2023-01-20,Medium
1110924,59,24,Coimbatore,Tamil Nadu,Premium,6L-10L,Pending,Referral,2025-07-26,High
1110925,13,32,Bhopal,Madhya Pradesh,SME Owner,3L-6L,Verified,Partner,2022-08-27,Medium
1110926,39,42,Visakhapatnam,Andhra Pradesh,Mass Market,10L-20L,Verified,Organic,2024-09-05,Low
1110927,57,35,Coimbatore,Tamil Nadu,Premium,10L-20L,Verified,Organic,2024-06-25,Low
1110928,2,26,Delhi,Delhi,Mass Market,6L-10L,Verified,Referral,2019-12-08,Low
1110929,32,46,Nashik,Maharashtra,SME Owner,3L-6L,Verified,Paid Search,2022-08-24,Low
1110930,46,40,Mumbai,Maharashtra,Mass Market,10L-20L,Verified,Organic,2025-10-13,Low
1110931,28,49,Surat,Gujarat,Mass Market,3L-6L,Verified,Organic,2021-01-16,Medium
1110932,6,25,Nashik,Maharashtra,Mass Market,10L-20L,Verified,App Store,2022-07-01,High
1110933,64,40,Bhopal,Madhya Pradesh,Mass Market,3L-6L,Verified,App Store,2019-07-26,Low
1110934,10,21,Visakhapatnam,Andhra Pradesh,Mass Market,6L-10L,Verified,Organic,2020-11-27,Low
1110935,56,46,Bengaluru,Karnataka,SME Owner,<3L,Verified,Partner,2025-05-20,Low
1110936,61,34,Chandigarh,Chandigarh,SME Owner,<3L,Verified,Social,2020-09-15,Low
1110937,13,29,Pune,Maharashtra,Mass Market,3L-6L,Verified,Organic,2019-11-06,Medium
1110938,60,28,Nagpur,Maharashtra,SME Owner,3L-6L,Verified,Paid Search,2020-04-04,Low
1110939,16,34,Kolkata,West Bengal,Mass Market,3L-6L,Verified,Paid Search,2025-05-30,Medium
1110940,33,39,Hyderabad,Telangana,Affluent,6L-10L,Verified,Paid Search,2023-07-31,Low
1110941,7,43,Chandigarh,Chandigarh,Mass Market,3L-6L,Verified,Social,2024-08-27,High
1110942,20,37,Visakhapatnam,Andhra Pradesh,Student,<3L,Verified,Partner,2019-07-23,Low
1110943,56,40,Kolkata,West Bengal,Mass Market,<3L,Verified,Paid Search,2022-10-16,Medium
1110944,3,37,Chandigarh,Chandigarh,Mass Market,10L-20L,Verified,Referral,2019-10-08,Low
1110945,53,31,Coimbatore,Tamil Nadu,Mass Market,3L-6L,Verified,Organic,2024-05-21,High
1110946,62,42,Kochi,Kerala,Mass Market,20L+,Verified,Partner,2023-06-18,High
1110947,49,33,Kolkata,West Bengal,Affluent,<3L,Rejected,App Store,2022-01-17,Low
1110948,59,33,Vadodara,Gujarat,Mass Market,3L-6L,Verified,Partner,2026-05-10,Medium
1110949,28,35,Chandigarh,Chandigarh,Affluent,3L-6L,Verified,Partner,2022-10-22,Low
1110950,65,29,Vadodara,Gujarat,Mass Market,20L+,Pending,Partner,2021-09-22,Low
1110951,44,44,Hyderabad,Telangana,Mass Market,<3L,Verified,Partner,2019-01-08,Low
1110952,10,35,Pune,Maharashtra,Mass Market,3L-6L,Verified,Paid Search,2024-03-04,Low
1110953,48,45,Kochi,Kerala,Mass Market,<3L,Verified,Social,2022-09-21,Low
1110954,5,30,Mumbai,Maharashtra,Affluent,10L-20L,Verified,Organic,2021-09-26,Low
1110955,62,22,Delhi,Delhi,Premium,6L-10L,Pending,Organic,2023-09-14,Low
1110956,18,43,Hyderabad,Telangana,Premium,3L-6L,Verified,Paid Search,2021-11-14,Low
1110957,41,29,Delhi,Delhi,Premium,6L-10L,Verified,Organic,2026-04-14,Low
1110958,67,46,Bhopal,Madhya Pradesh,Affluent,20L+,Verified,Organic,2022-04-18,Low
1110959,27,36,Vadodara,Gujarat,Mass Market,<3L,Verified,Paid Search,2021-12-17,Low
1110960,14,29,Lucknow,Uttar Pradesh,Mass Market,6L-10L,Verified,Paid Search,2025-09-13,High
1110961,2,30,Kochi,Kerala,Mass Market,<3L,Verified,Referral,2020-11-14,Medium
1110962,51,34,Indore,Madhya Pradesh,Affluent,6L-10L,Verified,Organic,2023-09-07,Low
1110963,79,36,Vadodara,Gujarat,SME Owner,20L+,Verified,Referral,2023-11-07,Low
1110964,54,42,Kolkata,West Bengal,Student,<3L,Verified,Referral,2022-11-19,Low
1110965,13,31,Chandigarh,Chandigarh,Student,3L-6L,Verified,Partner,2024-09-02,Medium
1110966,66,27,Jaipur,Rajasthan,Mass Market,3L-6L,Verified,Social,2022-09-28,Low
1110967,78,33,Lucknow,Uttar Pradesh,Affluent,6L-10L,Verified,Social,2022-11-07,Low
1110968,1,23,Kolkata,West Bengal,Mass Market,10L-20L,Verified,Referral,2024-03-30,High
1110969,63,30,Coimbatore,Tamil Nadu,Affluent,<3L,Verified,Organic,2021-03-23,Low
1110970,54,40,Bhopal,Madhya Pradesh,Premium,6L-10L,Verified,Organic,2019-02-23,Low
1110971,72,43,Visakhapatnam,Andhra Pradesh,Mass Market,10L-20L,Verified,Social,2024-07-18,Low
1110972,78,35,Jaipur,Rajasthan,SME Owner,<3L,Verified,Partner,2026-01-04,High
1110973,43,33,Pune,Maharashtra,Mass Market,10L-20L,Verified,Social,2026-01-15,Low
1110974,39,52,Nashik,Maharashtra,Affluent,3L-6L,Verified,Organic,2021-11-04,Low
1110975,23,37,Mumbai,Maharashtra,Premium,10L-20L,Verified,App Store,2024-03-27,Low
1110976,63,26,Delhi,Delhi,Mass Market,3L-6L,Verified,Referral,2022-11-05,Low
1110977,24,52,Vadodara,Gujarat,Premium,10L-20L,Verified,App Store,2024-03-09,Low
1110978,33,45,Kolkata,West Bengal,Mass Market,6L-10L,Verified,Organic,2026-05-19,Medium
1110979,82,30,Lucknow,Uttar Pradesh,Student,3L-6L,Verified,Paid Search,2021-06-25,Medium
1110980,11,34,Delhi,Delhi,Mass Market,<3L,Verified,Organic,2024-09-28,Low
1110981,1,39,Chennai,Tamil Nadu,SME Owner,10L-20L,Verified,Referral,2026-06-08,Medium
1110982,30,22,Chennai,Tamil Nadu,Mass Market,3L-6L,Verified,Paid Search,2019-05-05,Medium
1110983,71,36,Hyderabad,Telangana,Mass Market,<3L,Verified,Partner,2022-09-19,Low
1110984,59,35,Kochi,Kerala,Mass Market,3L-6L,Verified,Paid Search,2019-04-25,Low
1110985,60,29,Kochi,Kerala,Student,6L-10L,Verified,Referral,2020-06-10,Low
1110986,8,29,Bengaluru,Karnataka,Mass Market,3L-6L,Verified,Social,2024-10-10,Low
1110987,63,36,Visakhapatnam,Andhra Pradesh,Student,20L+,Verified,Referral,2023-03-04,Medium
1110988,37,45,Lucknow,Uttar Pradesh,Mass Market,3L-6L,Verified,Social,2025-03-03,Medium
1110989,2,28,Chandigarh,Chandigarh,Mass Market,10L-20L,Pending,Paid Search,2024-07-22,Low
1110990,5,21,Mumbai,Maharashtra,Mass Market,10L-20L,Verified,Partner,2024-07-17,Low
1110991,67,22,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Partner,2019-09-28,Low
1110992,74,30,Visakhapatnam,Andhra Pradesh,Mass Market,3L-6L,Verified,Organic,2023-06-22,Low
1110993,36,32,Vadodara,Gujarat,SME Owner,3L-6L,Pending,Organic,2019-03-28,Medium
1110994,76,40,Mumbai,Maharashtra,Premium,3L-6L,Pending,Referral,2025-02-14,High
1110995,22,39,Kochi,Kerala,Affluent,3L-6L,Verified,App Store,2020-10-12,Low
1110996,36,28,Coimbatore,Tamil Nadu,Affluent,6L-10L,Verified,Referral,2019-08-25,Medium
1110997,6,25,Bengaluru,Karnataka,Premium,10L-20L,Verified,Paid Search,2026-02-08,Low
1110998,32,48,Vadodara,Gujarat,Mass Market,6L-10L,Verified,Social,2022-10-04,Low
1110999,7,22,Delhi,Delhi,Affluent,6L-10L,Verified,Paid Search,2021-05-25,Low
1111000,68,18,Visakhapatnam,Andhra Pradesh,Mass Market,<3L,Verified,Partner,2026-03-25,Medium
1111001,72,30,Mumbai,Maharashtra,Mass Market,<3L,Verified,Partner,2022-03-28,Low
1111002,74,36,Kochi,Kerala,Student,3L-6L,Verified,Social,2020-03-03,Low
1111003,75,42,Hyderabad,Telangana,Student,<3L,Verified,Organic,2026-03-21,Low
1111004,54,29,Indore,Madhya Pradesh,Mass Market,<3L,Verified,App Store,2025-06-18,High
1111005,45,37,Coimbatore,Tamil Nadu,Affluent,3L-6L,Verified,Organic,2022-04-24,Medium
1111006,75,41,Nagpur,Maharashtra,Mass Market,3L-6L,Verified,Paid Search,2020-05-01,Low
1111007,57,18,Chandigarh,Chandigarh,Mass Market,3L-6L,Verified,Partner,2019-03-09,Low
1111008,43,47,Coimbatore,Tamil Nadu,Mass Market,10L-20L,Verified,Partner,2020-10-14,Low
1111009,1,30,Kolkata,West Bengal,Premium,<3L,Verified,Paid Search,2021-06-20,Medium
1111010,13,49,Vadodara,Gujarat,Mass Market,20L+,Verified,Partner,2019-08-16,Low
1111011,57,41,Pune,Maharashtra,Student,10L-20L,Verified,Paid Search,2021-05-01,Low
1111012,84,31,Lucknow,Uttar Pradesh,Mass Market,<3L,Verified,Social,2023-12-10,High
1111013,33,42,Coimbatore,Tamil Nadu,Mass Market,10L-20L,Rejected,Organic,2022-03-15,Low
1111014,76,30,Chandigarh,Chandigarh,Affluent,20L+,Verified,Referral,2022-04-17,Medium
1111015,18,29,Kolkata,West Bengal,Student,3L-6L,Verified,App Store,2020-04-08,Low
1111016,69,30,Visakhapatnam,Andhra Pradesh,Mass Market,10L-20L,Verified,Organic,2019-09-15,Low
1111017,73,35,Visakhapatnam,Andhra Pradesh,Premium,3L-6L,Verified,Partner,2023-03-05,Low
1111018,76,36,Bengaluru,Karnataka,Mass Market,6L-10L,Pending,Social,2019-12-22,Medium
1111019,37,34,Pune,Maharashtra,Affluent,<3L,Verified,Referral,2024-05-07,Medium
1111020,1,48,Nagpur,Maharashtra,Affluent,6L-10L,Verified,Organic,2024-08-26,Low
1111021,61,25,Delhi,Delhi,Mass Market,10L-20L,Verified,Partner,2022-08-20,Medium
1111022,84,45,Pune,Maharashtra,Mass Market,6L-10L,Verified,Organic,2021-12-07,Medium
1111023,65,23,Nashik,Maharashtra,Affluent,6L-10L,Verified,App Store,2024-08-26,Low
1111024,37,40,Jaipur,Rajasthan,Mass Market,6L-10L,Verified,Social,2021-12-14,Low
1111025,4,29,Vadodara,Gujarat,Premium,<3L,Verified,Social,2019-01-09,Low
1111026,3,18,Chandigarh,Chandigarh,Mass Market,6L-10L,Verified,Partner,2019-03-09,Low
1111027,20,45,Kochi,Kerala,Affluent,3L-6L,Verified,Organic,2025-02-23,Low
1111028,55,19,Ahmedabad,Gujarat,Mass Market,6L-10L,Verified,Partner,2026-05-23,Low
1111029,30,45,Chandigarh,Chandigarh,Student,20L+,Verified,Referral,2021-10-10,Medium
1111030,9,46,Bengaluru,Karnataka,Mass Market,<3L,Rejected,Paid Search,2024-06-27,Low
1111031,69,41,Kolkata,West Bengal,Affluent,3L-6L,Verified,Referral,2020-10-04,Medium
1111032,25,31,Nashik,Maharashtra,Mass Market,3L-6L,Verified,Organic,2020-02-03,Medium
1111033,21,32,Kochi,Kerala,Student,3L-6L,Verified,Partner,2025-07-14,Low
1111034,28,37,Hyderabad,Telangana,Affluent,6L-10L,Verified,Organic,2024-10-09,Low
1111035,6,18,Vadodara,Gujarat,Premium,10L-20L,Rejected,Paid Search,2022-08-20,Low
1111036,75,47,Lucknow,Uttar Pradesh,Mass Market,3L-6L,Verified,Referral,2019-12-21,Medium
1111037,60,32,Chandigarh,Chandigarh,Affluent,3L-6L,Pending,App Store,2020-12-18,Low
1111038,58,37,Bengaluru,Karnataka,Affluent,6L-10L,Verified,Referral,2020-02-20,Low
1111039,80,22,Bengaluru,Karnataka,Affluent,3L-6L,Verified,Referral,2025-09-30,Medium
1111040,81,34,Visakhapatnam,Andhra Pradesh,Affluent,3L-6L,Verified,Partner,2021-01-02,Low
1111041,24,18,Bhopal,Madhya Pradesh,Mass Market,3L-6L,Verified,Organic,2022-09-16,Low
1111042,2,43,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Paid Search,2023-01-25,Low
1111043,24,26,Bhopal,Madhya Pradesh,Mass Market,10L-20L,Verified,Social,2019-02-17,Low
1111044,71,18,Nashik,Maharashtra,Mass Market,10L-20L,Verified,Referral,2026-05-17,Low
1111045,47,33,Chennai,Tamil Nadu,Mass Market,<3L,Verified,Organic,2025-01-18,Low
1111046,15,54,Ahmedabad,Gujarat,Mass Market,3L-6L,Verified,Social,2021-05-04,Low
1111047,34,48,Lucknow,Uttar Pradesh,Student,3L-6L,Verified,Social,2019-01-22,Low
1111048,27,30,Kolkata,West Bengal,Mass Market,3L-6L,Verified,Referral,2022-08-19,Low
1111049,75,22,Chennai,Tamil Nadu,Mass Market,<3L,Verified,Partner,2021-12-24,Low
1111050,72,40,Hyderabad,Telangana,Mass Market,6L-10L,Verified,Referral,2020-01-30,Low
1111051,5,38,Indore,Madhya Pradesh,Premium,3L-6L,Verified,Organic,2020-05-14,Medium
1111052,5,20,Jaipur,Rajasthan,Mass Market,3L-6L,Verified,Referral,2019-10-04,Medium
1111053,55,43,Visakhapatnam,Andhra Pradesh,Affluent,6L-10L,Verified,Organic,2022-04-30,Low
1111054,84,32,Vadodara,Gujarat,SME Owner,20L+,Verified,Paid Search,2019-01-26,Low
1111055,72,50,Pune,Maharashtra,Affluent,6L-10L,Verified,Partner,2020-12-18,Low
1111056,55,37,Kochi,Kerala,Affluent,6L-10L,Verified,Organic,2024-05-12,High
1111057,63,45,Indore,Madhya Pradesh,Mass Market,10L-20L,Verified,Partner,2022-05-05,Medium
1111058,40,39,Pune,Maharashtra,Affluent,10L-20L,Verified,Paid Search,2023-01-22,Low
1111059,24,47,Coimbatore,Tamil Nadu,Affluent,20L+,Verified,App Store,2026-01-11,Medium
1111060,82,20,Lucknow,Uttar Pradesh,Mass Market,3L-6L,Verified,Referral,2025-04-20,High
1111061,50,52,Nashik,Maharashtra,Student,3L-6L,Verified,Paid Search,2025-04-21,Medium
1111062,52,32,Surat,Gujarat,Student,<3L,Verified,Organic,2022-11-23,Low
1111063,64,39,Jaipur,Rajasthan,Mass Market,10L-20L,Verified,Referral,2025-06-16,Low
1111064,20,48,Kochi,Kerala,Mass Market,3L-6L,Verified,App Store,2024-09-25,Medium
1111065,5,37,Coimbatore,Tamil Nadu,Affluent,<3L,Pending,Organic,2025-11-13,Low
1111066,55,32,Coimbatore,Tamil Nadu,Affluent,<3L,Verified,Paid Search,2020-10-17,Medium
1111067,42,42,Surat,Gujarat,Mass Market,10L-20L,Verified,Partner,2025-07-29,Medium
1111068,7,33,Nagpur,Maharashtra,Student,10L-20L,Verified,Organic,2023-08-13,Low
1111069,73,36,Visakhapatnam,Andhra Pradesh,Premium,20L+,Verified,Paid Search,2022-08-03,Low
1111070,76,42,Vadodara,Gujarat,Mass Market,3L-6L,Verified,Referral,2023-12-28,Low
1111071,18,43,Ahmedabad,Gujarat,Affluent,3L-6L,Verified,Social,2023-05-09,Low
1111072,55,27,Indore,Madhya Pradesh,Student,3L-6L,Verified,Organic,2021-05-03,Low
1111073,84,37,Delhi,Delhi,Mass Market,3L-6L,Verified,Social,2020-10-24,Low
1111074,55,38,Kolkata,West Bengal,Premium,6L-10L,Verified,App Store,2025-04-15,Medium
1111075,43,18,Lucknow,Uttar Pradesh,Mass Market,3L-6L,Pending,Organic,2023-06-23,Low
1111076,39,25,Ahmedabad,Gujarat,Premium,20L+,Verified,Paid Search,2024-03-04,Low
1111077,14,36,Bhopal,Madhya Pradesh,Premium,3L-6L,Verified,Referral,2020-09-02,Low
1111078,69,45,Vadodara,Gujarat,Mass Market,10L-20L,Verified,App Store,2025-09-27,Low
1111079,56,32,Mumbai,Maharashtra,Affluent,20L+,Pending,Paid Search,2025-03-20,Medium
1111080,65,31,Chennai,Tamil Nadu,Mass Market,6L-10L,Verified,Organic,2022-06-13,Low
1111081,78,36,Delhi,Delhi,Mass Market,10L-20L,Verified,Partner,2025-03-01,Medium
1111082,49,25,Bengaluru,Karnataka,SME Owner,3L-6L,Verified,Partner,2021-03-09,Low
1111083,77,46,Lucknow,Uttar Pradesh,Affluent,20L+,Verified,Organic,2021-06-18,Medium
1111084,42,33,Coimbatore,Tamil Nadu,SME Owner,6L-10L,Verified,Partner,2026-05-30,Low
1111085,35,35,Chandigarh,Chandigarh,Mass Market,6L-10L,Verified,Social,2023-01-27,Low
1111086,36,47,Jaipur,Rajasthan,Mass Market,3L-6L,Verified,Organic,2020-07-21,Low
1111087,39,34,Jaipur,Rajasthan,Student,10L-20L,Verified,Paid Search,2024-04-20,Medium
1111088,73,46,Hyderabad,Telangana,Affluent,20L+,Verified,Partner,2021-12-06,Medium
1111089,79,35,Vadodara,Gujarat,Premium,3L-6L,Verified,Social,2025-10-12,High
1111090,79,18,Nashik,Maharashtra,Affluent,20L+,Verified,Social,2021-01-25,Low
1111091,32,39,Ahmedabad,Gujarat,Mass Market,10L-20L,Verified,Partner,2020-08-31,Low
1111092,58,23,Delhi,Delhi,Mass Market,10L-20L,Verified,Organic,2024-12-18,Low
1111093,70,32,Surat,Gujarat,Affluent,3L-6L,Verified,Paid Search,2024-08-02,Low
1111094,83,40,Chandigarh,Chandigarh,Student,10L-20L,Verified,Social,2021-10-09,Low
1111095,51,37,Chennai,Tamil Nadu,Mass Market,10L-20L,Verified,Partner,2023-12-17,Medium
1111096,81,22,Kolkata,West Bengal,Mass Market,6L-10L,Verified,Organic,2019-05-12,Medium
1111097,44,31,Bengaluru,Karnataka,Student,6L-10L,Verified,Referral,2022-02-25,High
1111098,51,47,Chandigarh,Chandigarh,SME Owner,6L-10L,Verified,Organic,2022-03-11,Low
1111099,55,25,Vadodara,Gujarat,Mass Market,3L-6L,Verified,App Store,2026-01-08,Low
1111100,41,30,Coimbatore,Tamil Nadu,Mass Market,20L+,Verified,Partner,2019-03-16,Low
1111101,52,18,Nashik,Maharashtra,SME Owner,3L-6L,Verified,Social,2020-04-04,Low
1111102,44,35,Delhi,Delhi,Mass Market,20L+,Verified,Paid Search,2021-10-20,Low
1111103,55,33,Vadodara,Gujarat,Mass Market,10L-20L,Verified,Organic,2023-05-06,Low
1111104,36,33,Nashik,Maharashtra,Student,6L-10L,Verified,Partner,2021-11-06,Low
1111105,17,43,Kolkata,West Bengal,Student,10L-20L,Verified,Partner,2025-05-08,Low
1111106,71,43,Indore,Madhya Pradesh,Affluent,10L-20L,Verified,App Store,2024-01-13,Low
1111107,4,33,Pune,Maharashtra,Mass Market,<3L,Verified,Referral,2021-06-12,Low
1111108,60,38,Vadodara,Gujarat,Student,<3L,Verified,Organic,2020-04-15,Low
1111109,63,31,Mumbai,Maharashtra,Affluent,10L-20L,Verified,Referral,2026-03-23,Low
1111110,51,23,Mumbai,Maharashtra,Affluent,6L-10L,Verified,Paid Search,2020-03-23,Low
1111111,60,33,Indore,Madhya Pradesh,Mass Market,3L-6L,Verified,Referral,2023-12-21,Low
1111112,69,34,Coimbatore,Tamil Nadu,Mass Market,3L-6L,Verified,Organic,2026-04-07,Low
1111113,20,19,Nashik,Maharashtra,Mass Market,<3L,Verified,Organic,2022-11-20,Low
1111114,51,38,Visakhapatnam,Andhra Pradesh,Mass Market,3L-6L,Verified,Organic,2021-05-17,Low
1111115,27,50,Mumbai,Maharashtra,Mass Market,6L-10L,Verified,Organic,2025-03-26,Low
1111116,77,31,Chandigarh,Chandigarh,Mass Market,6L-10L,Verified,Paid Search,2023-02-06,Medium
1111117,68,50,Kolkata,West Bengal,Mass Market,6L-10L,Verified,Referral,2019-04-20,Low
1111118,2,18,Bhopal,Madhya Pradesh,Affluent,6L-10L,Verified,Partner,2023-03-01,Low
1111119,71,21,Chennai,Tamil Nadu,Affluent,10L-20L,Verified,Organic,2022-12-15,Medium
1111120,46,25,Jaipur,Rajasthan,Affluent,6L-10L,Verified,Referral,2021-02-16,Medium
1111121,11,30,Chennai,Tamil Nadu,Mass Market,3L-6L,Verified,Organic,2020-06-03,Medium
1111122,65,33,Chandigarh,Chandigarh,Affluent,6L-10L,Verified,Referral,2026-05-07,Medium
1111123,38,19,Bhopal,Madhya Pradesh,Mass Market,6L-10L,Pending,Referral,2025-05-28,Low
1111124,70,30,Nagpur,Maharashtra,Mass Market,10L-20L,Verified,Paid Search,2020-02-01,Low
1111125,24,28,Kolkata,West Bengal,Mass Market,6L-10L,Verified,Organic,2026-04-13,Low
1111126,40,43,Kolkata,West Bengal,Student,3L-6L,Verified,Partner,2024-04-03,Low
1111127,49,24,Kochi,Kerala,Premium,6L-10L,Verified,Organic,2021-12-10,Low
1111128,23,42,Indore,Madhya Pradesh,Premium,6L-10L,Verified,Paid Search,2019-12-28,Low
1111129,73,41,Hyderabad,Telangana,Mass Market,<3L,Verified,Social,2024-07-04,Medium
1111130,19,30,Ahmedabad,Gujarat,Premium,3L-6L,Verified,Paid Search,2023-09-16,Low
1111131,10,29,Bhopal,Madhya Pradesh,Mass Market,3L-6L,Verified,Paid Search,2025-05-21,High
1111132,32,45,Bhopal,Madhya Pradesh,Mass Market,<3L,Verified,Social,2022-09-29,Low
1111133,36,27,Ahmedabad,Gujarat,Mass Market,20L+,Verified,Partner,2020-10-04,Low
1111134,77,55,Coimbatore,Tamil Nadu,Mass Market,<3L,Verified,Referral,2024-01-14,High
1111135,70,38,Pune,Maharashtra,Mass Market,20L+,Verified,Organic,2020-08-31,High
1111136,47,39,Vadodara,Gujarat,Premium,3L-6L,Verified,Partner,2019-02-11,Low
1111137,68,25,Kolkata,West Bengal,Premium,10L-20L,Verified,Organic,2019-01-28,High
1111138,62,45,Indore,Madhya Pradesh,Mass Market,3L-6L,Pending,Paid Search,2020-06-07,Medium
1111139,2,39,Indore,Madhya Pradesh,SME Owner,<3L,Verified,Paid Search,2019-01-29,Low
1111140,36,18,Nashik,Maharashtra,Affluent,10L-20L,Verified,Organic,2026-06-14,Medium
1111141,64,20,Visakhapatnam,Andhra Pradesh,SME Owner,3L-6L,Verified,Partner,2024-06-21,Low
1111142,59,43,Ahmedabad,Gujarat,Mass Market,10L-20L,Pending,Paid Search,2019-03-24,Medium
1111143,68,38,Lucknow,Uttar Pradesh,Affluent,3L-6L,Verified,Referral,2020-06-15,Low
1111144,82,36,Kochi,Kerala,Affluent,6L-10L,Verified,Referral,2024-09-02,Low
1111145,73,27,Nagpur,Maharashtra,SME Owner,10L-20L,Verified,Organic,2022-08-18,Low
1111146,49,44,Kolkata,West Bengal,Premium,3L-6L,Verified,Referral,2022-10-21,Low
1111147,58,29,Ahmedabad,Gujarat,Premium,6L-10L,Verified,Paid Search,2022-05-17,Low
1111148,81,41,Nagpur,Maharashtra,Mass Market,6L-10L,Pending,Partner,2024-10-05,Low
1111149,24,31,Bhopal,Madhya Pradesh,Affluent,10L-20L,Verified,Paid Search,2021-04-27,Low
1111150,69,44,Pune,Maharashtra,Mass Market,3L-6L,Pending,Social,2024-11-20,Low
1111151,34,31,Hyderabad,Telangana,Mass Market,10L-20L,Verified,Paid Search,2025-09-20,Low
1111152,21,46,Coimbatore,Tamil Nadu,Mass Market,<3L,Verified,Organic,2021-09-25,Medium
1111153,30,39,Nagpur,Maharashtra,Student,10L-20L,Verified,Social,2024-07-16,Medium
1111154,20,32,Jaipur,Rajasthan,Mass Market,6L-10L,Verified,Referral,2021-01-10,Low
1111155,16,26,Ahmedabad,Gujarat,Affluent,20L+,Verified,Paid Search,2022-02-15,Medium
1111156,75,35,Visakhapatnam,Andhra Pradesh,Mass Market,6L-10L,Verified,Paid Search,2022-05-28,Low
1111157,24,27,Vadodara,Gujarat,SME Owner,20L+,Verified,App Store,2026-01-12,Low
1111158,21,44,Vadodara,Gujarat,Mass Market,6L-10L,Verified,Organic,2025-01-20,Low
1111159,5,23,Chennai,Tamil Nadu,Premium,<3L,Rejected,Organic,2025-09-24,Medium
1111160,20,22,Indore,Madhya Pradesh,Premium,6L-10L,Verified,Organic,2022-05-07,High
1111161,39,37,Visakhapatnam,Andhra Pradesh,Affluent,6L-10L,Verified,Social,2022-07-16,Low
1111162,33,31,Chennai,Tamil Nadu,Mass Market,3L-6L,Verified,Partner,2021-07-03,Low
1111163,6,28,Hyderabad,Telangana,Affluent,3L-6L,Verified,Social,2022-11-10,Low
1111164,57,35,Indore,Madhya Pradesh,Affluent,6L-10L,Verified,Organic,2022-10-25,Medium
1111165,47,34,Delhi,Delhi,Affluent,3L-6L,Verified,Referral,2025-11-21,Medium
1111166,25,22,Coimbatore,Tamil Nadu,Mass Market,6L-10L,Verified,Organic,2021-02-10,Low
1111167,26,42,Vadodara,Gujarat,SME Owner,6L-10L,Verified,Social,2025-06-04,Medium
1111168,61,28,Surat,Gujarat,Mass Market,6L-10L,Verified,Partner,2021-08-09,Medium
1111169,4,26,Visakhapatnam,Andhra Pradesh,Mass Market,6L-10L,Verified,Partner,2022-01-14,Low
